#ID:	1
#type:	Perform parallel JV
#start_time:	16/04/2025 16.42.39
#
# Parameters
#Sample area:	0.25 cm²
#Comment:	  
#Resolution of the measurement unit:	10 (higher better/slower)
#start_voltage:	-0.2 V
#stop_voltage:	1.4 V
#Scan rate:	10 mV/s
#settling_time:	10 ms
#direction:	3 0=forward,1=backward,2=for- & backward,3=back- & forward
##Sample holder climate : temperature:	[21.486,21.627] °C
##Sample holder climate : relative humidity:	[38.921,38.428] %
##IR temperature [0]:	[21.33,23.33] °C
##Stage temperature:	[21.3819,21.4165] °C
##Light intensity:	[0,0] %
#
#voltage (V),current (mA)
1.39788,-0.000439852
1.39812,-0.000279583
1.39334,-0.000164518
1.38317,-0.000454263
1.3787,1.72989E-5
1.37356,-0.00037721
1.36882,-0.00017649
1.36369,-0.000277583
1.3589,-0.000388539
1.35423,-0.00010252
1.34928,-0.000496029
1.34447,-0.00035795
1.33469,-0.000481235
1.3345,-0.000508357
1.3249,-0.000568999
1.32515,-0.000428455
1.3153,-0.000472838
1.31514,-0.000319965
1.30519,-0.000452112
1.30531,-0.000466906
1.29541,-0.000232666
1.29577,-0.000353485
1.28567,-0.000283446
1.28085,-0.000581793
1.276,-0.000347553
1.27111,-0.000308103
1.26588,-0.000504357
1.26096,-0.0003145
1.25592,-0.000408195
1.25124,-0.00049696
1.24641,-3.24118E-5
1.2415,-0.000589656
1.23655,-0.000389936
1.22683,6.42049E-7
1.22684,-0.000255789
1.22175,-0.000285377
1.21202,-0.000112779
1.2119,-0.000408661
1.20222,-0.000158627
1.20208,-0.000343553
1.19234,-0.000316431
1.18794,-0.000431318
1.18276,-0.000285843
1.17766,-0.000197078
1.17765,-0.000204475
1.16789,-0.000262652
1.16273,-0.000144299
1.15814,-0.000395798
1.14821,-0.000463838
1.14853,-5.45343E-5
1.14347,-0.000431784
1.13877,-0.000232063
1.12881,-0.000223666
1.12874,-0.000379004
1.11907,-0.00034695
1.11441,-0.000250789
1.10973,-0.000105314
1.10942,-9.54509E-5
1.09981,-0.00027198
1.09514,-0.000267049
1.0901,-0.000212804
1.08527,-0.000381936
1.08042,-8.60539E-5
1.07545,-0.000256186
1.07082,-0.000248789
1.0611,-0.000356279
1.0613,-0.000331622
1.05134,-0.000383401
1.05167,-0.000218201
1.04197,-0.000345416
1.04188,-0.000601847
1.03206,-0.000328156
1.03181,-0.000182681
1.02208,-0.000322225
1.01759,-6.61772E-6
1.01235,-0.00012497
1.0076,-0.000382867
1.00275,-0.000254652
0.99768,-0.000136299
0.992956,-0.000168353
0.983329,-0.000236392
0.983414,-0.000113108
0.9784,-0.000386798
0.973562,-4.1603E-5
0.964094,0.000191171
0.963934,-0.000269911
0.954398,-0.000208269
0.949274,-0.000153024
0.944206,-7.16568E-5
0.944445,-0.000377401
0.934947,-0.000165353
0.930085,-0.000177681
0.92512,-0.000258049
0.920319,-0.00017175
0.915557,-9.53136E-5
0.904978,-4.25343E-5
0.905321,-0.000269377
0.900185,1.84796E-6
0.895452,-0.000109108
0.890917,-0.000205269
0.881364,-0.000288103
0.881181,-0.000219063
0.871293,-0.000330019
0.87146,-0.000214132
0.861758,6.05586E-5
0.856713,-0.000306828
0.857226,-0.000373401
0.847494,-0.00035021
0.842674,-0.000313225
0.837419,-0.000268843
0.827827,-0.000307294
0.827918,-0.00011497
0.823001,-0.000159353
0.81794,-0.000105108
0.813185,9.16594E-7
0.80339,-8.43823E-5
0.803296,-0.000340813
0.798391,-0.000316156
0.788862,-0.000223926
0.784088,-0.000157353
0.784129,-0.00025598
0.774331,-0.00027324
0.769337,-0.000348676
0.769433,-0.000315156
0.759789,-0.00011197
0.754881,1.37793E-5
0.750081,-0.000336348
0.745044,2.21764E-5
0.74048,-8.87793E-5
0.731012,-0.000244117
0.731036,-2.71373E-5
0.726148,-8.8775E-6
0.720905,-0.000299828
0.711259,-0.000228323
0.711612,-7.54509E-5
0.701507,-0.000182941
0.701625,-0.000271705
0.69198,-9.17107E-5
0.692275,-8.1848E-5
0.681935,-0.000152353
0.677393,-0.000162215
0.672562,-0.000278103
0.667792,-0.000225323
0.663057,-0.000353539
0.657988,-0.000301759
0.65317,4.09705E-5
0.648031,2.51955E-6
0.643049,2.51955E-6
0.638107,-0.000293362
0.633345,-5.17255E-5
0.623746,4.54361E-5
0.623595,-0.000186338
0.614262,6.51616E-5
0.614084,-1.86716E-5
0.604496,-2.8775E-6
0.60469,2.17793E-5
0.59478,2.17793E-5
0.589994,-0.000123696
0.584818,-0.000122696
0.580412,-0.000223789
0.57559,3.05387E-6
0.571201,-0.000122696
0.565956,-0.000203063
0.556224,-0.000163613
0.556511,-0.00015375
0.55154,1.8848E-5
0.546763,-3.93284E-5
0.537131,-0.00033521
0.532485,-0.000137956
0.532223,-0.000130559
0.522589,-0.00024298
0.517843,-0.00011723
0.512935,-0.000336676
0.50857,-0.000113765
0.503773,-0.000291294
0.498636,-0.000389921
0.49426,-0.000182804
0.489747,-0.000417043
0.479764,-0.000112765
0.47995,4.99705E-5
0.470478,0.000106681
0.465793,-9.20391E-5
0.465884,-0.000161078
0.456177,-2.05343E-5
0.45141,1.39852E-5
0.446692,4.95048E-5
0.441692,1.49852E-5
0.432224,-9.67159E-6
0.432274,-9.10391E-5
0.427129,-0.000151681
0.422578,-3.74023E-6
0.413109,-9.74361E-5
0.413266,-2.8397E-5
0.403421,4.65682E-6
0.403367,-0.000212323
0.39391,-0.000303553
0.388822,5.65682E-6
0.384243,-0.000105299
0.379616,-0.000248308
0.374756,-0.000120093
0.370103,-0.000255705
0.364885,-4.26568E-5
0.355388,-2.5397E-5
0.355572,-2.29314E-5
0.345981,1.01225E-5
0.346208,-0.000103299
0.336839,-2.93284E-5
0.336728,-0.000219186
0.326943,-0.000168872
0.322255,-0.000186132
0.31735,0.000136872
0.312475,-0.000166407
0.307791,-0.000229514
0.29817,-0.000350333
0.29826,-0.000315813
0.292491,-3.22598E-5
0.287756,-1.15343E-5
0.28274,0.000138872
0.277621,-8.55048E-5
0.267754,-8.94361E-5
0.267895,-0.0002645
0.257332,-0.000170804
0.257507,-0.000111627
0.252386,-0.000318745
0.247225,5.25977E-6
0.237213,-6.6245E-5
0.237467,-0.00010323
0.227421,3.83136E-5
0.227294,3.79409E-6
0.217168,8.02302E-5
0.217098,6.25977E-6
0.207122,4.4245E-5
0.206913,-0.000424235
0.196957,0.000108353
0.197005,-2.97255E-5
0.187056,-0.000285156
0.186961,-0.00024324
0.176688,-0.000198858
0.176278,-0.000233377
0.166711,-4.49852E-5
0.161412,-3.01911E-5
0.161718,-0.000183063
0.151973,6.59705E-5
0.146528,9.4093E-5
0.141345,0.00028395
0.141174,0.000170529
0.131062,-9.46568E-6
0.126183,0.000132078
0.126217,0.000178926
0.116524,-0.000124353
0.111221,-0.000225446
0.106129,-3.95195E-5
0.101181,-0.000291019
0.0958493,5.91077E-5
0.090948,-0.000162804
0.086127,-0.000386181
0.0810528,-0.000243171
0.0758512,-0.000216049
0.0709632,-4.83823E-5
0.0657822,-4.24509E-5
0.0609952,0.000186858
0.0556298,-3.01225E-5
0.0510038,-7.45048E-5
0.0457153,-6.61077E-5
0.0404005,-1.67941E-5
0.035456,-0.000117887
0.030314,0.000158269
0.0252585,0.000228308
0.0201836,0.000149407
0.0144648,-7.25048E-5
0.00977029,-1.33284E-5
0.0048116,9.86273E-5
-0.00531527,0.000288485
-0.00528796,-0.00023424
-0.0103363,0
-0.0152608,4.7848E-5
-0.0203121,0.000153872
-0.0253042,-0.000442823
-0.0350215,4.46568E-6
-0.0352678,2.66568E-5
-0.0396733,6.11764E-5
-0.0495264,-0.000168132
-0.049765,-0.000185392
-0.0543544,-0.000184392
-0.0635203,-6.86273E-6
-0.068579,-8.32989E-5
-0.0734842,5.33136E-5
-0.0732434,1.53432E-6
-0.0831048,-0.000146407
-0.0878761,-0.000151338
-0.0924868,4.69166E-5
-0.0970864,-0.000130613
-0.102299,9.62302E-5
-0.111881,0.000161338
-0.111542,1.3397E-5
-0.116385,0.00011449
-0.125899,7.01077E-5
-0.125838,0.000326539
-0.135693,0.00034973
-0.140335,0.000145078
-0.140209,0.000103162
-0.14982,-5.46421E-5
-0.154729,-6.79409E-6
-0.159328,3.06864E-6
-0.164,4.49852E-5
