#ID:	4
#type:	Stressing
#start_time:	16/04/2025 17.41.05
#
# Parameters
#Sample area:	0.25 cm²
#Comment:	  
#Resolution of the measurement unit:	10 (higher better/slower)
#wait_duration:	1 min
#point_rate:	2 1/s
#point_spacing:	0 linear
#setpoint:	Inf W
##Sample holder climate : temperature:	[34.779,36.886] °C
##Sample holder climate : relative humidity:	[31.739,30.744] %
##IR temperature [0]:	[44.35,46.49] °C
##Stage temperature:	[51.4341,54.4878] °C
##Light intensity:	[100,100] %
#Power:	-0.00131596 mW
#Current:	-0.000972083 mA
#Voltage:	1.35375 V
#
#time (s),Voltage (V),current (mA),Power (mW),PCE (%)
17.8937,1.3539,-0.000849621,-0.0011503,0.0046012
18.427,1.35394,-0.000940851,-0.00127385,0.00509541
18.9544,1.35386,-0.000617847,-0.000836478,0.00334591
19.4761,1.3539,-0.000866881,-0.00117367,0.00469469
20.002,1.35383,-0.000933454,-0.00126374,0.00505497
20.521,1.35382,-0.00100249,-0.0013572,0.00542879
21.0544,1.35373,-0.000755925,-0.00102332,0.00409326
21.5858,1.35397,-0.000992631,-0.00134399,0.00537595
22.1134,1.35406,-0.000726337,-0.000983505,0.00393402
22.6406,1.35378,-0.000852087,-0.00115354,0.00461415
23.1488,1.35373,-0.000815102,-0.00110343,0.00441371
23.6731,1.35382,-0.000916195,-0.00124036,0.00496144
24.1899,1.35395,-0.000595656,-0.000806487,0.00322595
24.7203,1.35371,-0.000822499,-0.00111342,0.00445369
25.2457,1.35385,-0.000948248,-0.00128379,0.00513515
25.7795,1.35369,-0.000746063,-0.00100993,0.00403974
26.2986,1.35406,-0.000903866,-0.00122389,0.00489557
26.8312,1.35376,-0.000504426,-0.000682872,0.00273149
27.3588,1.35368,-0.000977837,-0.00132368,0.00529473
27.8827,1.35389,-0.000834827,-0.00113027,0.00452107
28.404,1.35376,-0.000906332,-0.00122695,0.00490781
28.934,1.35398,-0.00071894,-0.000973433,0.00389373
29.4604,1.3541,-0.000903866,-0.00122393,0.00489571
29.9799,1.35376,-0.000817567,-0.00110679,0.00442715
30.5029,1.35397,-0.000815102,-0.00110362,0.00441448
31.0242,1.3537,-0.000807705,-0.00109339,0.00437357
31.552,1.35357,-0.0010592,-0.00143371,0.00573484
32.0816,1.35391,-0.000916195,-0.00124044,0.00496176
32.6141,1.35378,-0.000847155,-0.00114686,0.00458744
33.1398,1.35417,-0.000748528,-0.00101363,0.00405453
33.6517,1.35381,-0.000876744,-0.00118695,0.00474779
34.1837,1.35374,-0.000679489,-0.000919849,0.0036794
34.715,1.35398,-0.000898935,-0.00121714,0.00486856
35.2401,1.35402,-0.000852087,-0.00115375,0.00461498
35.7691,1.35366,-0.00104688,-0.00141711,0.00566844
36.2928,1.35401,-0.000871812,-0.00118044,0.00472176
36.8239,1.35369,-0.000672092,-0.000909807,0.00363923
37.3521,1.35394,-0.00111838,-0.00151422,0.00605686
37.8825,1.35357,-0.00093592,-0.00126683,0.00506732
38.4081,1.35363,-0.00108633,-0.00147048,0.00588193
38.9333,1.35376,-0.000906332,-0.00122695,0.00490781
39.4592,1.35385,-0.000711543,-0.000963325,0.0038533
39.9787,1.35383,-0.00105427,-0.0014273,0.00570921
40.4966,1.35375,-0.000812636,-0.0011001,0.00440042
41.0307,1.354,-0.000790445,-0.00107027,0.00428106
41.5551,1.35402,-0.000790445,-0.00107028,0.00428111
42.0781,1.35398,-0.000921126,-0.00124718,0.00498874
42.6105,1.35408,-0.000987699,-0.00133742,0.00534969
43.1333,1.35408,-0.000758391,-0.00102693,0.0041077
43.6545,1.35388,-0.000630175,-0.000853185,0.00341274
44.1627,1.35383,-0.000894003,-0.00121033,0.00484133
44.6878,1.35356,-0.000677023,-0.000916394,0.00366557
45.2054,1.35412,-0.000770719,-0.00104365,0.00417459
45.7391,1.35395,-0.00057593,-0.00077978,0.00311912
46.2669,1.35369,-0.000960577,-0.00130033,0.00520131
46.7955,1.35422,-0.000938386,-0.00127078,0.00508313
47.3244,1.35391,-0.00119482,-0.00161768,0.00647071
47.841,1.35398,-0.000990165,-0.00134067,0.00536267
48.3705,1.35387,-0.000943317,-0.00127713,0.00510853
48.8913,1.35367,-0.000773185,-0.00104663,0.00418654
49.418,1.35389,-0.000854553,-0.00115697,0.00462789
49.9386,1.35389,-0.000874278,-0.00118368,0.0047347
50.4594,1.35377,-0.000933454,-0.00126368,0.00505474
50.9898,1.35411,-0.000790445,-0.00107035,0.0042814
51.513,1.35355,-0.00114797,-0.00155384,0.00621534
52.0379,1.35397,-0.000866881,-0.00117373,0.00469492
52.574,1.3539,-0.00093592,-0.00126714,0.00506855
53.0968,1.35384,-0.00104688,-0.0014173,0.00566921
53.6175,1.35405,-0.000829896,-0.00112372,0.00449489
54.1394,1.35401,-0.000568533,-0.000769801,0.0030792
54.6522,1.3539,-0.0009014,-0.00122041,0.00488163
55.1555,1.35388,-0.000455112,-0.000616169,0.00246468
55.658,1.35387,-0.00071894,-0.000973351,0.0038934
56.1769,1.35391,-0.000864415,-0.00117034,0.00468137
56.7043,1.35382,-0.000960577,-0.00130045,0.00520181
57.231,1.35384,-0.00109866,-0.0014874,0.00594959
57.7471,1.35411,-0.000948248,-0.00128403,0.00513613
58.273,1.35406,-0.000898935,-0.00121721,0.00486883
58.7938,1.35369,-0.000955646,-0.00129365,0.00517459
59.3073,1.35393,-0.000894003,-0.00121041,0.00484166
59.8386,1.354,-0.00100496,-0.00136072,0.00544287
60.3666,1.35399,-0.00102715,-0.00139075,0.005563
60.8968,1.35352,-0.00109866,-0.00148706,0.00594823
61.4198,1.35375,-0.000790445,-0.00107007,0.00428026
