#ID:	4
#type:	Stressing
#start_time:	16/04/2025 17.48.52
#
# Parameters
#Sample area:	0.25 cm²
#Comment:	  
#Resolution of the measurement unit:	10 (higher better/slower)
#wait_duration:	1 min
#point_rate:	2 1/s
#point_spacing:	0 linear
#setpoint:	Inf W
##Sample holder climate : temperature:	[29.964,29.099] °C
##Sample holder climate : relative humidity:	[32.155,32.667] %
##IR temperature [0]:	[31.53,29.85] °C
##Stage temperature:	[30.2538,29.3448] °C
##Light intensity:	[0,0] %
#Power:	-0.000788327 mW
#Current:	0.000525398 mA
#Voltage:	-1.50044 V
#
#time (s),Voltage (V),current (mA),Power (mW),PCE (%)
1.15087,1.30979,-0.000159696,-0.000209168,Inf
1.67603,1.26063,-0.000442715,-0.000558098,Inf
2.18901,1.21084,-0.000189215,-0.00022911,Inf
2.70938,1.23568,-0.000232132,-0.000286841,Inf
3.2313,1.26545,-0.000186284,-0.000235733,Inf
3.75882,1.25027,-0.000447646,-0.000559679,Inf
4.28574,1.23086,9.50478E-6,1.1699E-5,Inf
4.81664,1.03008,-0.000202407,-0.000208494,Inf
5.34152,0.981546,-0.000256117,-0.000251391,Inf
5.86339,0.932776,-0.000397127,-0.000370431,Inf
6.39095,0.879591,-0.000194407,-0.000170998,Inf
6.92545,0.908654,-0.000192941,-0.000175316,Inf
7.44264,0.937563,-0.000259049,-0.000242874,Inf
7.97502,0.971874,-9.09166E-5,-8.83595E-5,Inf
8.49738,0.95709,-0.000235392,-0.000225291,Inf
9.02466,0.932674,-0.000296034,-0.000276103,Inf
9.55579,0.908599,0.000191705,0.000174183,Inf
10.0928,0.707603,-2.7603E-5,-1.95319E-5,Inf
10.6212,0.756606,-3.48045E-6,-2.63333E-6,Inf
11.1508,0.731988,-0.000175078,-0.000128155,Inf
11.6736,0.702429,-4.2397E-5,-2.97809E-5,Inf
12.2051,0.717557,-0.000339279,-0.000243452,Inf
12.72,0.732048,-5.67255E-5,-4.15258E-5,Inf
13.2561,0.727003,-0.000181475,-0.000131933,Inf
13.7852,0.712417,-9.51764E-5,-6.78053E-5,Inf
14.3172,0.722321,-0.000255446,-0.000184514,Inf
14.8409,0.727426,-0.000314622,-0.000228864,Inf
15.3633,0.732148,-0.000152887,-0.000111936,Inf
15.8944,0.732007,-0.000150421,-0.00011011,Inf
16.4212,0.731953,-0.000189872,-0.000138978,Inf
16.9559,0.727212,-0.000437906,-0.00031845,Inf
17.4849,0.727222,-0.000243117,-0.0001768,Inf
18.0221,0.727402,-0.000117368,-8.53733E-5,Inf
18.5537,0.72729,-0.000267774,-0.00019475,Inf
19.0765,0.727424,-0.000309691,-0.000225276,Inf
19.6041,0.727219,-0.000410784,-0.00029873,Inf
20.1267,0.727225,-0.000329416,-0.00023956,Inf
20.6491,0.727263,-0.000215995,-0.000157085,Inf
21.1811,0.72744,-0.000149421,-0.000108695,Inf
21.7117,0.727438,-0.00017901,-0.000130218,Inf
22.2392,0.727349,-4.58627E-5,-3.33582E-5,Inf
22.7605,0.727288,-0.000272705,-0.000198336,Inf
23.2898,0.727427,-0.000428043,-0.000311371,Inf
23.8281,0.72753,-0.000105039,-7.64191E-5,Inf
24.3501,0.727376,5.52302E-5,4.01731E-5,Inf
24.8797,0.525848,0.000136735,7.19018E-5,Inf
25.4113,0.323947,-3.57255E-5,-1.15732E-5,Inf
25.9404,0.377039,5.65682E-6,2.13284E-6,Inf
26.468,0.180301,-0.000174201,-3.14086E-5,Inf
26.9906,0.130798,6.69705E-5,8.75961E-6,Inf
27.5258,-0.0768833,-0.000134078,1.03084E-5,Inf
28.0528,0.130391,-0.000159872,-2.08459E-5,Inf
28.5853,0.180079,-0.00022598,-4.06942E-5,Inf
29.1054,0.22856,0.000102421,2.34094E-5,Inf
29.6304,0.0269034,0.000176529,4.74923E-6,Inf
30.1537,-0.174834,0.000124887,-2.18345E-5,Inf
30.6828,-0.372557,-3.19114E-6,1.18888E-6,Inf
31.2171,-0.174595,-1.07255E-5,1.87261E-6,Inf
31.7488,0.0264764,0.000265294,7.02401E-6,Inf
32.2793,-0.174796,2.87255E-5,-5.02109E-6,Inf
