#ID:	3
#type:	Perform parallel JV
#start_time:	16/04/2025 17.46.09
#
# Parameters
#Sample area:	0.25 cm²
#Comment:	  
#Resolution of the measurement unit:	10 (higher better/slower)
#start_voltage:	-0.2 V
#stop_voltage:	1.4 V
#Scan rate:	10 mV/s
#settling_time:	10 ms
#direction:	1 0=forward,1=backward,2=for- & backward,3=back- & forward
##Sample holder climate : temperature:	[32.808,29.964] °C
##Sample holder climate : relative humidity:	[30.803,32.155] %
##IR temperature [0]:	[34.89,31.53] °C
##Stage temperature:	[33.9076,30.2538] °C
##Light intensity:	[0,0] %
#
#voltage (V),current (mA)
0.52569,-3.3397E-5
0.52587,6.27645E-5
0.515868,-8.27107E-5
0.515747,-0.000201063
0.506043,3.6642E-5
0.50085,-0.000417043
0.496272,5.14361E-5
0.496029,-0.000101436
0.48662,-0.000379058
0.481943,-0.000196598
0.477347,-1.90686E-5
0.467729,0.000164392
0.467515,0.000206308
0.462579,-1.06716E-5
0.452918,-7.97107E-5
0.45324,6.32989E-5
0.443822,-4.91225E-5
0.443403,-4.17255E-5
0.434106,-0.000335142
0.429696,0.000153063
0.424898,1.35195E-5
0.419663,-8.2642E-5
0.41496,-0.000122093
0.410197,-4.31911E-5
0.405778,-0.000291225
0.400586,0.000103284
0.391421,-0.000241911
0.391383,-0.000217255
0.381555,-9.79018E-5
0.381599,4.75734E-5
0.372031,1.55195E-5
0.367202,-0.000156078
0.362324,-8.13727E-6
0.362506,-0.000210323
0.352744,5.35048E-5
0.342954,0.000293676
0.343056,-0.000118093
0.338347,-2.68627E-5
0.333692,0.000227103
0.324079,0.000159063
0.324124,0.000225637
0.314831,0.000289745
0.31466,6.53675E-5
0.304852,-0.000175269
0.304805,-4.45882E-5
0.29557,0.000177323
0.290937,2.93823E-5
0.28639,-0.000361661
0.281431,-0.000285225
0.276857,-0.0002655
0.27165,-2.63284E-5
0.266764,7.57646E-5
0.262416,0.000157132
0.25766,-0.000148613
0.248021,-9.33675E-5
0.247924,-7.11764E-5
0.2384,-6.13136E-5
0.238515,-0.000251171
0.228715,-2.82598E-5
0.223944,-6.5245E-5
0.219079,3.33823E-5
0.214478,-0.000173735
0.209495,-0.000173735
0.204956,0.000103421
0.200474,-0.000180132
0.190199,-9.62989E-5
0.189872,-0.000177666
0.185152,-9E-6
0.180001,-9.77645E-5
0.170126,-0.000127353
0.170333,-0.000139681
0.160341,1.17255E-5
0.160445,3.39166E-5
0.150282,-8.93675E-5
0.145351,8.91616E-5
0.140313,-0.000253568
0.14028,-6.61764E-5
0.130795,-0.00011549
0.12579,-5.2848E-5
0.120526,6.05734E-5
0.115429,-1.09314E-5
0.110791,0.000206049
0.105864,-9.86959E-5
0.101102,2.45882E-5
0.0963133,6.65048E-5
0.0908828,-7.89705E-5
0.0863964,-7.79705E-5
0.081318,-2.61911E-5
0.0714072,-0.000218514
0.0713314,2.80539E-5
0.0617392,0.000107956
0.0613776,7.59018E-5
0.0568324,2.41225E-5
0.046862,1.77255E-5
0.0419344,-0.00012775
0.0419277,1.03284E-5
0.0321288,1.27941E-5
0.0268962,-5.93136E-6
0.0217542,1.62598E-5
0.0221401,-0.000213049
0.0121513,1.87255E-5
0.0072807,-0.000332867
0.00206191,0.000271225
-0.00281864,-0.000271225
-0.00785363,-0.00010849
-0.0129054,-3.35195E-5
-0.0175889,0.00023524
-0.0227661,-4.33823E-5
-0.0273924,-0.000151872
-0.0372229,0.000159804
-0.0375337,-0.000128681
-0.0423368,0.00020172
-0.0523306,0.000109024
-0.0523624,9.42302E-5
-0.0622003,5.47793E-5
-0.0619,0.000301348
-0.0719175,0.000102627
-0.0716797,3.11225E-5
-0.0819865,9.27646E-5
-0.0866847,-7.24361E-5
-0.0865162,8.78332E-5
-0.096809,0.000194858
-0.101457,0.000217049
-0.106435,0.000135681
-0.111122,4.79166E-5
-0.116163,0.000301882
-0.121794,0.000252568
-0.12609,4.05195E-5
-0.135842,0.000191926
-0.136193,-8.66959E-5
-0.140938,7.85048E-5
-0.145205,-0.000155735
-0.155396,-0.000110353
-0.155081,-0.000105421
-0.164891,3.06864E-6
-0.164974,0.000296485
-0.174413,0.000235843
-0.179114,3.11911E-5
-0.183995,0.000430632
-0.188698,0.000216117
-0.193539,0.000222049
-0.198619,-0.000142872
-0.203458,-0.000135475
NaN,NaN
