#ID:	4
#type:	Stressing
#start_time:	16/04/2025 17.41.05
#
# Parameters
#Sample area:	0.25 cm²
#Comment:	  
#Resolution of the measurement unit:	10 (higher better/slower)
#wait_duration:	1 min
#point_rate:	2 1/s
#point_spacing:	0 linear
#setpoint:	Inf W
##Sample holder climate : temperature:	[34.779,36.886] °C
##Sample holder climate : relative humidity:	[31.739,30.744] %
##IR temperature [0]:	[44.35,46.49] °C
##Stage temperature:	[51.4341,54.4878] °C
##Light intensity:	[100,100] %
#Power:	-0.000873582 mW
#Current:	-0.00089966 mA
#Voltage:	0.971013 V
#
#time (s),Voltage (V),current (mA),Power (mW),PCE (%)
18.9544,0.970628,-0.000697474,-0.000676988,0.00270795
19.4761,0.970899,-0.000860209,-0.000835177,0.00334071
20.002,0.970534,-0.000840484,-0.000815718,0.00326287
20.521,0.970819,-0.000662955,-0.000643609,0.00257444
21.0544,0.970612,-0.00100815,-0.000978523,0.00391409
21.5858,0.970734,-0.000850347,-0.000825461,0.00330184
22.1134,0.97088,-0.000830621,-0.000806434,0.00322573
22.6406,0.970837,-0.000759116,-0.000736978,0.00294791
23.1488,0.970623,-0.000968699,-0.000940242,0.00376097
23.6731,0.970783,-0.000749254,-0.000727363,0.00290945
24.1899,0.970493,-0.000650626,-0.000631429,0.00252571
24.7203,0.970634,-0.000655558,-0.000636307,0.00254523
25.2457,0.970528,-0.000781308,-0.000758281,0.00303312
25.7795,0.970876,-0.000579122,-0.000562255,0.00224902
26.2986,0.97075,-0.000884866,-0.000858984,0.00343594
26.8312,0.970626,-0.00084295,-0.000818189,0.00327276
27.3588,0.970851,-0.000872538,-0.000847104,0.00338842
27.8827,0.970768,-0.000902126,-0.000875755,0.00350302
28.404,0.970665,-0.000542136,-0.000526233,0.00210493
28.934,0.970611,-0.000921851,-0.000894759,0.00357904
29.4604,0.97084,-0.000588984,-0.000571809,0.00228724
29.9799,0.970534,-0.000749254,-0.000727176,0.00290871
30.5029,0.97038,-0.000796102,-0.000772521,0.00309008
31.0242,0.970966,-0.000936646,-0.000909451,0.0036378
31.552,0.970823,-0.000941577,-0.000914104,0.00365642
32.0816,0.970621,-0.000835553,-0.000811005,0.00324402
32.6141,0.970945,-0.000470632,-0.000456957,0.00182783
33.1398,0.970395,-0.000766513,-0.000743821,0.00297528
33.6517,0.970755,-0.000833087,-0.000808723,0.00323489
34.1837,0.970345,-0.000796102,-0.000772494,0.00308997
34.715,0.970477,-0.000953905,-0.000925744,0.00370297
35.2401,0.970538,-0.00073446,-0.000712821,0.00285128
35.7691,0.970614,-0.0011265,-0.0010934,0.0043736
36.2928,0.970786,-0.000889798,-0.000863803,0.00345521
36.8239,0.970591,-0.000640764,-0.000621919,0.00248768
37.3521,0.970683,-0.00100075,-0.000971414,0.00388566
37.8825,0.97047,-0.000818293,-0.000794128,0.00317651
38.4081,0.970684,-0.000746788,-0.000724895,0.00289958
38.9333,0.970664,-0.00082569,-0.000801467,0.00320587
39.4592,0.970669,-0.000754185,-0.000732064,0.00292826
39.9787,0.97065,-0.00107226,-0.00104079,0.00416315
40.4966,0.970912,-0.00084295,-0.00081843,0.00327372
41.0307,0.97078,-0.000598847,-0.000581349,0.0023254
41.5551,0.970706,-0.00107966,-0.00104803,0.00419211
42.0781,0.970931,-0.000643229,-0.000624532,0.00249813
42.6105,0.970301,-0.000894729,-0.000868157,0.00347263
43.1333,0.970441,-0.000714734,-0.000693607,0.00277443
43.6545,0.970542,-0.000709803,-0.000688894,0.00275557
44.1627,0.970883,-0.000640764,-0.000622107,0.00248843
44.6878,0.970752,-0.000695009,-0.000674681,0.00269872
45.2054,0.970516,-0.00059145,-0.000574012,0.00229605
45.7391,0.970649,-0.000692543,-0.000672216,0.00268887
46.2669,0.970814,-0.000941577,-0.000914096,0.00365638
46.7955,0.970566,-0.000672818,-0.000653014,0.00261205
47.3244,0.970608,-0.00084295,-0.000818173,0.00327269
47.841,0.970723,-0.000712268,-0.000691415,0.00276566
48.3705,0.970422,-0.00105993,-0.00102858,0.00411431
48.8913,0.970713,-0.000704871,-0.000684228,0.00273691
49.418,0.970455,-0.000798567,-0.000774974,0.0030999
49.9386,0.97059,-0.000781308,-0.00075833,0.00303332
50.4594,0.97077,-0.000778842,-0.000756077,0.00302431
50.9898,0.97068,-0.000635832,-0.00061719,0.00246876
51.513,0.970784,-0.00110431,-0.00107205,0.00428819
52.0379,0.97091,-0.000835553,-0.000811247,0.00324499
52.574,0.970446,-0.000756651,-0.000734289,0.00293716
53.0968,0.970423,-0.000719665,-0.00069838,0.00279352
53.6175,0.970858,-0.000539671,-0.000523944,0.00209577
54.1394,0.971215,-0.000549533,-0.000533715,0.00213486
54.6522,0.97094,-0.00080843,-0.000784937,0.00313975
55.1555,0.970868,-0.000818293,-0.000794454,0.00317782
55.658,0.970764,-0.000810896,-0.000787188,0.00314875
56.1769,0.970932,-0.00073446,-0.00071311,0.00285244
56.7043,0.970937,-0.00106486,-0.00103391,0.00413565
57.231,0.970909,-0.000623504,-0.000605365,0.00242146
57.7471,0.97125,-0.000756651,-0.000734897,0.00293959
58.273,0.97092,-0.000781308,-0.000758587,0.00303435
58.7938,0.971077,-0.00102294,-0.000993358,0.00397343
59.3073,0.970934,-0.000948974,-0.000921391,0.00368557
59.8386,0.971042,-0.000776376,-0.000753894,0.00301558
60.3666,0.971055,-0.00105746,-0.00102686,0.00410742
60.8968,0.970921,-0.000894729,-0.000868711,0.00347485
61.4198,0.971063,-0.000746788,-0.000725178,0.00290071
