#ID:	1
#type:	Perform parallel JV
#start_time:	16/04/2025 16.42.39
#
# Parameters
#Sample area:	0.25 cm²
#Comment:	  
#Resolution of the measurement unit:	10 (higher better/slower)
#start_voltage:	-0.2 V
#stop_voltage:	1.4 V
#Scan rate:	10 mV/s
#settling_time:	10 ms
#direction:	3 0=forward,1=backward,2=for- & backward,3=back- & forward
##Sample holder climate : temperature:	[21.486,21.627] °C
##Sample holder climate : relative humidity:	[38.921,38.428] %
##IR temperature [0]:	[21.33,23.33] °C
##Stage temperature:	[21.3819,21.4165] °C
##Light intensity:	[0,0] %
#
#voltage (V),current (mA)
0.0817664,-7.05734E-5
0.0720893,3.05195E-5
0.0722112,-0.000208652
0.0670285,3.15195E-5
0.0616665,-0.000121353
0.0522286,-0.000104093
0.0519658,0.000295348
0.0470101,-0.000177063
0.0421644,8.18332E-5
0.032266,0.000190323
0.0321001,0.000244568
0.0222435,-1.82598E-5
0.0226334,2.61225E-5
0.0123766,-0.000146475
0.0121765,9.76273E-5
0.00249315,-0.000147941
0.0022232,0.000152872
-0.007428,-0.000147941
-0.012305,1.33284E-5
-0.0175295,0.000245103
-0.0171306,0.000166201
-0.0272708,-0.000159269
-0.0323633,-0.000205117
-0.0371993,-4.73136E-5
-0.0420386,-6.21077E-5
-0.0468972,-6.95048E-5
-0.0519197,-0.000172063
-0.0567971,-0.000344661
-0.0615995,-0.000130147
-0.0668098,-0.000157269
-0.0716834,0.000127284
-0.0768288,-0.000232705
-0.0864137,1.53432E-6
-0.08681,-2.80539E-5
-0.0917173,-6.40391E-5
-0.0966209,9.12989E-5
-0.106465,9.62302E-5
-0.106442,0.000246637
-0.111654,3.80539E-5
-0.116567,3.53432E-6
-0.126229,7.01077E-5
-0.126377,0.000227911
-0.135943,7.85048E-5
-0.135899,8.34361E-5
-0.14564,9.08332E-5
-0.150502,-0.000103956
-0.155565,0.000165804
-0.155261,0.000311279
-0.164993,-1.66568E-5
-0.169479,-7.09018E-5
-0.174309,-0.000143872
-0.17915,3.85882E-5
-0.184122,-2.30539E-5
-0.193443,7.90391E-5
-0.193384,0.00010123
-0.203163,0.000111093
NaN,NaN
-0.198587,0.000150544
-0.193718,0.000189995
-0.188624,6.07793E-5
-0.188676,0.000169269
-0.179177,0.000304882
-0.174708,0.000122421
-0.169587,-0.000139941
-0.164989,-4.32841E-6
-0.155216,0.000210186
-0.155083,-0.000102956
-0.150362,0.000238774
-0.145443,0.000100696
-0.140883,1.68627E-5
-0.135712,-3.49166E-5
-0.126005,0.00033147
-0.126171,0.000208186
-0.121149,-0.000100024
-0.116185,0.000225446
-0.106361,0.000261431
-0.106301,2.71911E-5
-0.101276,-8.86959E-5
-0.0964394,0.000172666
-0.0864418,2.37255E-5
-0.0862565,-2.80539E-5
-0.0766074,6.07107E-5
-0.0766142,0.000127284
-0.0663752,-0.000152338
-0.0663241,2.27255E-5
-0.0567259,9.17645E-5
-0.0571055,0.000187926
-0.0471198,0.000130215
-0.0420506,-5.39705E-6
-0.0370259,4.14509E-5
-0.0372429,-6.70391E-5
-0.0269791,0.000121818
-0.0220496,-5.81764E-5
-0.0171999,-3.59852E-5
-0.0124261,-4.33823E-5
-0.00718596,8.87646E-5
-0.00277071,-0.000101093
0.00209518,6.65734E-5
0.00759049,-5.91764E-5
0.0125088,0.000139544
0.0225259,-7.99018E-5
0.0224307,-5.27793E-5
0.0274064,0.000176529
0.0321044,-2E-6
0.0418747,-1.43284E-5
0.0420454,0.000256897
0.0522002,-9.17645E-5
0.0521055,2.65882E-5
0.061882,-0.000143544
0.062098,-0.000109024
0.0718572,-1.38627E-5
0.071836,-0.000119887
0.081808,-6.81077E-5
0.0869463,1.81911E-5
0.0917243,-0.000182529
0.091825,-0.000143078
0.101685,-0.00011349
0.10654,-0.000167735
0.111463,-0.000116956
0.116311,0.00011975
0.121157,-3.31225E-5
0.126194,-0.00020572
0.131188,-6.61764E-5
0.135944,-0.000246171
0.141096,4.23136E-5
0.151012,-5.73136E-5
0.151174,5.85734E-5
0.155922,4.13136E-5
0.160827,-3.06864E-6
0.171,8.96273E-5
0.17089,-0.000124887
0.175825,0.000124147
0.18529,3.04509E-5
0.185577,-6.53432E-6
0.195605,2.45195E-5
0.195268,4.79409E-6
0.205713,-0.000259034
0.210195,-7.51077E-5
0.210385,-5.04509E-5
0.219927,4.81764E-5
0.224832,-7.51077E-5
0.229452,-6.13136E-5
0.229332,-0.0002625
0.238714,0.000177858
0.248272,-8.10391E-5
0.248352,-0.000182132
0.253017,6.34361E-5
0.257894,-7.95734E-5
0.267595,-6.7245E-5
0.267594,-4.75195E-5
0.276815,0.000193117
0.281553,-0.000198926
0.286462,-6.0848E-5
0.286768,0.00012901
0.29593,-5.13727E-6
0.300687,-0.000224583
0.305477,-3.71911E-5
0.310363,-0.000218186
0.314988,-6.77793E-5
0.324677,-0.000171338
0.324538,7.27645E-5
0.334347,-0.000152613
0.334096,-4.16568E-5
0.343539,-0.000145215
0.343683,-5.64509E-5
0.353114,-5.74509E-5
0.358201,-0.000190598
0.36298,-0.000165941
0.367735,-0.000232514
0.372652,-0.000263103
0.377437,-0.000115162
0.382028,0.000175789
0.387054,-0.000122559
0.391512,-0.000160544
0.401096,-6.6848E-5
0.400821,-0.000101368
0.410668,1.84509E-5
0.415117,0.000117078
0.420073,0.000158995
0.420175,-0.000134421
0.429678,6.42989E-5
0.434537,-7.13136E-5
0.43905,7.16959E-5
0.443804,-0.000125559
0.448846,5.1225E-6
0.458239,3.61764E-5
0.457934,-0.000252308
0.462803,-8.20591E-6
0.472439,-6.74023E-6
0.47715,-4.61911E-5
0.477228,6.22989E-5
0.486867,-0.000319882
0.491459,-0.000340607
0.496188,-0.000148284
0.501029,-0.000185269
0.506205,-0.000323348
0.510768,-0.000112299
0.515912,-4.07941E-5
0.520617,-9.50391E-5
0.525626,-0.000112299
0.535515,-0.000123162
0.535331,0.00015546
0.54557,9.38184E-5
0.545555,-0.000165078
0.550208,7.55586E-5
0.560614,-0.000114299
0.560356,1.14509E-5
0.570268,4.25048E-5
0.574931,-0.000149818
0.57511,9.67498E-5
0.584873,-0.000181872
0.590121,-0.000168078
0.595009,-0.00024698
0.594993,-0.000140956
0.6047,-0.000177941
0.609717,0.000107078
0.614496,-2.60686E-5
0.619517,-7.53823E-5
0.624116,-0.000166613
0.629194,-0.00017401
0.634186,-7.14509E-5
0.644004,3.95048E-5
0.644122,-0.000167613
0.649015,-0.000216926
0.654017,-0.000220392
0.663846,-0.000185872
0.663493,-4.28627E-5
0.673764,-0.00026824
0.673767,-0.000199201
0.678841,-3.64657E-5
0.688458,-4.87941E-5
0.688741,-0.000201666
0.698233,-0.000338279
0.703142,-0.000367867
0.703251,-0.000180475
0.712819,-0.00050448
0.718225,-0.000122299
0.717991,-0.000410784
0.72761,-0.000114902
0.73263,-0.00032795
0.737488,-0.000216995
0.74233,-0.000189872
0.747337,5.42302E-5
0.752413,-3.55343E-5
0.757352,-7.00539E-5
0.762368,-0.000114436
0.772,-0.000243652
0.772,-0.000204201
0.776762,-0.000505014
0.786678,-0.00018201
0.786669,-6.36568E-5
0.791874,-0.00027424
0.80187,1.91659E-6
0.801661,-0.000138627
0.811424,-3.85343E-5
0.816066,-0.000191407
0.821563,-4.1E-5
0.821628,-0.000181544
0.831145,-0.000140627
0.836399,-0.000283637
0.840973,-0.00036747
0.841179,-9.37793E-5
0.850974,-0.000264911
0.855572,-0.00018601
0.860583,-0.000353676
0.86536,-0.00038573
0.8704,-0.000288103
0.879949,-9.48045E-6
0.879945,-0.000137696
0.889465,-0.000363073
0.889697,-0.000229926
0.894212,-9.1848E-5
0.904374,-0.000321156
0.909153,-0.000306362
0.90902,-0.000281705
0.918528,-0.00037147
0.918523,-0.000216132
0.928107,-0.000208735
0.933245,-0.00015549
0.938202,-0.000382333
0.942931,-4.94657E-5
0.947677,-0.000370004
0.957494,-0.000195941
0.957332,-0.00028224
0.962173,-0.000237858
0.966903,-0.000188544
0.977146,-0.000130368
0.976897,-0.000386798
0.986278,-0.000428715
0.991294,-0.000434646
0.991356,-0.000397661
1.00076,-0.00012397
1.00586,-0.000121505
1.01078,-0.000243323
1.01508,-0.000327156
1.01538,-0.000228529
1.0251,-0.000374004
1.03461,-0.000621573
1.03473,-0.000246789
1.03963,-0.000545136
1.04485,-0.000419387
1.05426,-0.000430249
1.05428,-0.000262583
1.06384,-0.000390798
1.06382,-0.000457372
1.07337,-0.000214269
1.07333,-0.000372073
1.08307,-0.000137833
1.08782,-0.000520014
1.09273,-0.000570328
1.09772,-0.000382936
1.10245,-0.000575259
1.10723,-0.000439646
1.11208,-0.000462838
1.12169,-0.000566396
1.1215,-0.000568862
1.12669,-0.0003075
1.13176,-0.000214804
1.14138,-0.000513151
1.14164,-0.000569862
1.15144,-0.000329225
1.15133,-0.00045744
1.16132,-0.000654695
1.16629,-0.00045744
1.16614,-0.000223201
1.17653,-0.0004757
1.18118,-0.000224201
1.18598,-0.000234063
1.19092,-0.000210407
1.19127,-0.000279446
1.2011,-0.000405195
1.20579,-0.000400264
1.21034,-0.000285377
1.21561,-0.000615778
1.22081,-0.000433318
1.22531,-0.000704543
1.23055,-0.000155696
1.24039,-0.00053048
1.24022,-0.000101451
1.2452,-0.00024446
1.25026,-0.000386004
1.26044,-0.000173956
1.26032,-0.000161627
1.27013,-0.000150299
1.27027,-0.000226735
1.27516,-0.000293308
1.28506,-0.000231666
1.28998,-0.000691283
1.28955,-0.000415127
1.29974,-0.000543342
1.29994,-0.000412661
1.30991,-0.000406264
1.31467,-0.000384073
1.31944,-0.000455578
1.31941,-0.000389004
1.32933,-0.000254392
1.33441,-0.000126176
1.33921,-0.000197681
1.34456,-0.000306171
1.3494,-0.000447715
1.35416,-0.000457578
1.3591,-0.000578396
1.36886,-0.000492097
1.36902,-0.000395936
1.37415,-0.000382142
1.37919,-0.000461043
1.38881,-0.000535014
1.38877,-0.000631176
1.3985,-0.000136573
1.3984,-0.00050396
NaN,NaN
