#ID:	3
#type:	Perform parallel JV
#start_time:	16/04/2025 16.48.02
#
# Parameters
#Sample area:	0.25 cm²
#Comment:	  
#Resolution of the measurement unit:	10 (higher better/slower)
#start_voltage:	-0.2 V
#stop_voltage:	1.4 V
#Scan rate:	10 mV/s
#settling_time:	10 ms
#direction:	3 0=forward,1=backward,2=for- & backward,3=back- & forward
##Sample holder climate : temperature:	[21.627,35.187] °C
##Sample holder climate : relative humidity:	[38.428,33.845] %
##IR temperature [0]:	[23.33,46.49] °C
##Stage temperature:	[21.4165,53.7755] °C
##Light intensity:	[100,100] %
#
#voltage (V),current (mA)
0.71807,-0.000788033
0.727828,-0.00088666
0.732631,-0.000791499
0.747471,-0.00100355
0.756971,-0.000979891
0.767015,-0.000738254
0.772065,-0.000758979
0.786892,-0.000576519
0.791737,-0.000905454
0.80183,-0.000893126
0.816251,-0.000662352
0.821536,-0.00104453
0.831097,-0.000974028
0.840697,-0.000737322
0.855276,-0.000979959
0.860328,-0.000933111
0.870039,-0.000707268
0.880108,-0.000759048
0.889624,-0.000893195
0.898976,-0.000952371
0.908973,-0.00089566
0.918564,-0.0010446
0.928021,-0.00109638
0.938124,-0.000993822
0.942645,-0.000848347
0.957319,-0.00104414
0.96674,-0.000878935
0.976772,-0.000547068
0.981197,-0.000502686
0.995991,-0.000945043
1.00578,-0.000839018
1.01564,-0.000859744
1.02023,-0.000832621
1.03466,-0.000767048
1.03948,-0.00110238
1.05406,-0.00101708
1.0589,-0.00105407
1.07335,-0.000941646
1.07854,-0.000929317
1.093,-0.000824293
1.0978,-0.000762651
1.11231,-0.00095844
1.1172,-0.000886935
1.13191,-0.00100382
1.1417,-0.000698077
1.15173,-0.000930851
1.15673,-0.00113797
1.17134,-0.000998425
1.18128,-0.00111678
1.19131,-0.000982165
1.20102,-0.00085395
1.21047,-0.00115823
1.22069,-0.000968371
1.23047,-0.000917592
1.2455,-0.00100142
1.2504,-0.000812567
1.2601,-0.00110352
1.27033,-0.000961508
1.2801,-0.000825896
1.29514,-0.00109812
1.30001,-0.00122634
1.3149,-0.00101775
1.31974,-0.000924057
1.33431,-0.000984234
1.33923,-0.000811636
1.35394,-0.00101236
1.36397,-0.000679489
1.3687,-0.00079291
1.38366,-0.000441318
1.39352,-0.000824499
1.40323,-0.000711077
NaN,NaN
