#ID:	1
#type:	Perform parallel JV
#start_time:	16/04/2025 17.35.39
#
# Parameters
#Sample area:	0.25 cm²
#Comment:	  
#Resolution of the measurement unit:	10 (higher better/slower)
#start_voltage:	-0.2 V
#stop_voltage:	1.4 V
#Scan rate:	10 mV/s
#settling_time:	10 ms
#direction:	1 0=forward,1=backward,2=for- & backward,3=back- & forward
##Sample holder climate : temperature:	[33.42,30.245] °C
##Sample holder climate : relative humidity:	[30.249,31.615] %
##IR temperature [0]:	[35.67,31.91] °C
##Stage temperature:	[35.8809,30.7062] °C
##Light intensity:	[0,0] %
#
#voltage (V),current (mA)
0.333438,0.00754761
0.333337,0.00751063
0.324272,0.00611369
0.314519,0.00500906
0.314491,0.00506084
0.309436,0.00446661
0.300408,0.00340244
0.300143,0.0033186
0.290643,0.00267752
0.290567,0.00248274
0.281153,0.00209909
0.276275,0.00170211
0.276039,0.0018969
0.266395,0.0014886
0.260822,0.000916562
0.256399,0.00109902
0.251404,0.000758758
0.246458,0.000892905
0.24111,0.000550176
0.236586,0.000402235
0.231393,0.000389906
0.2262,0.000467342
0.221152,0.000302142
0.216336,0.000198583
0.211208,0.000218308
0.206571,0.00029821
0.196671,0.000174926
0.196823,0.000219308
0.191442,0.000330264
0.186502,0.000183323
0.176283,-3.36568E-5
0.176464,0.000198117
0.166781,-5.73136E-5
0.166787,3.14509E-5
0.156918,0.000186789
0.156796,7.33675E-5
0.14699,0.00017546
0.141676,-5.13823E-5
0.14157,0.000214911
0.132134,6.45048E-5
0.126886,0.000240568
0.126959,-0.000176132
0.117278,-1.09314E-5
0.112315,9.5093E-5
0.106987,-2.53432E-6
0.102178,-2.22598E-5
0.0970138,0.000125681
0.0970053,1.47255E-5
0.0874571,-7.05734E-5
0.0771753,2.55882E-5
0.077513,7.49018E-5
0.072171,0.000124215
0.0673808,9.56273E-5
0.0625671,-0.000249568
0.057494,4.39705E-6
0.0527551,7.59018E-5
0.0427996,-5.37793E-5
0.0428036,6.45734E-5
0.0377696,-0.000199255
0.0275993,-0.000131681
0.0278713,0.000188858
0.0173627,0.000102559
0.0174031,-4.04509E-5
0.00742204,-5.17793E-5
0.00751074,-1.47941E-5
-0.00154417,7.39705E-6
-0.00690844,0.000172598
-0.0120449,1.33284E-5
-0.0121596,9.96273E-5
-0.0217988,2.07255E-5
-0.0271001,1.57941E-5
-0.0315548,-0.00018046
-0.0367537,6.93136E-6
-0.0418826,-4.4848E-5
-0.0464418,7.10391E-5
-0.0515004,-0.000211514
-0.0571351,-0.000199186
-0.0621397,5.46568E-6
-0.0667612,-0.000273156
-0.071929,-5.0245E-5
-0.0760493,-0.000153804
-0.0811063,9.27646E-5
-0.0905473,-7.98332E-5
-0.0907467,0.00022198
-0.100122,7.15734E-5
-0.100238,0.000133215
-0.109369,0.000199789
-0.113951,-4.33136E-5
-0.119208,-4.57793E-5
-0.124364,3.06568E-5
-0.128929,-0.000122215
-0.134119,-6.20391E-5
-0.138365,-3.9848E-5
-0.142997,-8.66959E-5
-0.148483,-9.4093E-5
-0.15784,-0.000396372
-0.15824,6.2245E-5
-0.167512,1.78627E-5
-0.167956,-5.11764E-5
-0.177233,-0.00011675
-0.177403,-4.5245E-5
-0.186944,8.29705E-5
-0.192232,5.93136E-5
-0.196643,5.06864E-6
-0.201682,9.87646E-5
NaN,NaN
