#ID:	4
#type:	Stressing
#start_time:	16/04/2025 17.48.52
#
# Parameters
#Sample area:	0.25 cm²
#Comment:	  
#Resolution of the measurement unit:	10 (higher better/slower)
#wait_duration:	1 min
#point_rate:	2 1/s
#point_spacing:	0 linear
#setpoint:	Inf W
##Sample holder climate : temperature:	[29.964,29.099] °C
##Sample holder climate : relative humidity:	[32.155,32.667] %
##IR temperature [0]:	[31.53,29.85] °C
##Stage temperature:	[30.2538,29.3448] °C
##Light intensity:	[0,0] %
#Power:	-0.000659231 mW
#Current:	0.000439099 mA
#Voltage:	-1.50133 V
#
#time (s),Voltage (V),current (mA),Power (mW),PCE (%)
28.0528,-1.4969,0.000304308,-0.000455518,Inf
28.5853,-1.5016,0.000486769,-0.000730931,Inf
29.1054,-1.50173,0.000237735,-0.000357014,Inf
29.6304,-1.49681,0.000523754,-0.000783961,Inf
30.1537,-1.50129,0.000289514,-0.000434646,Inf
30.6828,-1.50137,0.000545945,-0.000819668,Inf
31.2171,-1.49674,0.000289514,-0.000433328,Inf
31.7488,-1.50147,0.000341294,-0.000512442,Inf
32.2793,-1.4965,0.000341294,-0.000510745,Inf
32.7985,-1.50139,0.000469509,-0.000704918,Inf
33.3293,-1.49675,0.000674161,-0.00100905,Inf
33.8557,-1.50127,0.000577999,-0.000867734,Inf
34.3894,-1.49671,0.000299377,-0.00044808,Inf
34.9048,-1.5014,0.00043499,-0.000653095,Inf
35.4417,-1.49676,0.000592793,-0.000887269,Inf
35.974,-1.50149,0.000681558,-0.00102336,Inf
36.5021,-1.50132,0.000622381,-0.000934394,Inf
37.0365,-1.50122,0.000548411,-0.000823285,Inf
37.5603,-1.49633,0.000481838,-0.000720986,Inf
38.0933,-1.50137,0.000252529,-0.00037914,Inf
38.6234,-1.5016,0.000262392,-0.000394008,Inf
39.157,-1.49652,0.000432524,-0.000647282,Inf
39.6853,-1.50146,0.000496632,-0.000745673,Inf
40.2168,-1.50159,0.000346225,-0.000519888,Inf
40.7491,-1.50118,0.000378279,-0.000567864,Inf
41.271,-1.49644,0.000442387,-0.000662003,Inf
41.7939,-1.5012,0.000254995,-0.000382798,Inf
42.326,-1.49645,0.000536083,-0.00080222,Inf
42.8495,-1.50147,0.000316637,-0.00047542,Inf
43.3798,-1.4966,0.000240201,-0.000359485,Inf
43.9042,-1.50137,3.55491E-5,-5.33725E-5,Inf
44.4374,-1.50127,0.000476906,-0.000715965,Inf
44.9592,-1.50085,0.000481838,-0.000723165,Inf
45.4909,-1.49646,0.000427593,-0.000639876,Inf
46.0209,-1.50143,0.000797445,-0.00119731,Inf
46.5508,-1.49661,0.000306774,-0.000459121,Inf
47.0855,-1.50142,0.000235269,-0.000353239,Inf
47.6185,-1.49662,0.00050896,-0.000761721,Inf
48.147,-1.5014,0.000622381,-0.000934443,Inf
48.6823,-1.50115,0.000449784,-0.000675195,Inf
49.2073,-1.50151,0.000632244,-0.000949321,Inf
49.7374,-1.50116,0.000444852,-0.000667793,Inf
50.2637,-1.5015,9.47255E-5,-0.000142231,Inf
50.7964,-1.50136,0.000289514,-0.000434666,Inf
51.3232,-1.50111,0.00040047,-0.00060115,Inf
51.8583,-1.5013,0.000553342,-0.000830734,Inf
52.391,-1.50135,0.000476906,-0.000716003,Inf
52.9055,-1.50135,0.000681558,-0.00102325,Inf
53.4286,-1.50167,0.000528685,-0.000793911,Inf
53.9531,-1.5013,0.000331431,-0.000497577,Inf
54.4843,-1.50178,0.000568136,-0.000853215,Inf
55.0037,-1.50153,0.000153902,-0.000231089,Inf
55.5342,-1.5015,0.000373348,-0.000560581,Inf
56.0658,-1.5011,0.000462112,-0.000693678,Inf
56.5941,-1.50129,0.000536083,-0.000804813,Inf
57.1262,-1.50162,0.000462112,-0.000693917,Inf
57.6579,-1.50146,0.000311705,-0.000468013,Inf
58.1885,-1.50118,0.000331431,-0.000497537,Inf
58.7216,-1.50129,0.000484303,-0.000727079,Inf
59.2502,-1.50128,0.000582931,-0.000875143,Inf
59.7779,-1.50139,0.000250063,-0.000375444,Inf
60.2822,-1.50143,0.000545945,-0.0008197,Inf
60.8018,-1.50115,0.000580465,-0.000871367,Inf
61.3322,-1.50139,0.000190887,-0.000286596,Inf
