#ID:	1
#type:	Perform parallel JV
#start_time:	16/04/2025 16.42.39
#
# Parameters
#Sample area:	0.25 cm²
#Comment:	  
#Resolution of the measurement unit:	10 (higher better/slower)
#start_voltage:	-0.2 V
#stop_voltage:	1.4 V
#Scan rate:	10 mV/s
#settling_time:	10 ms
#direction:	3 0=forward,1=backward,2=for- & backward,3=back- & forward
##Sample holder climate : temperature:	[21.486,21.627] °C
##Sample holder climate : relative humidity:	[38.921,38.428] %
##IR temperature [0]:	[21.33,23.33] °C
##Stage temperature:	[21.3819,21.4165] °C
##Light intensity:	[0,0] %
#
#voltage (V),current (mA)
1.40839,-0.000168627
1.37446,-0.00037721
1.38885,-0.000163518
1.38402,-0.000454263
1.37894,-0.00030324
1.37429,-0.000414195
1.36947,-1.72207E-5
1.36453,-0.000129642
1.35952,-0.000129642
1.34986,-0.000497029
1.34983,-0.000336759
1.34515,-0.000456578
1.33577,-0.000690818
1.33552,-0.000508357
1.32612,-0.000495029
1.32074,-0.000810636
1.3212,-0.000620778
1.31131,-0.000504891
1.30633,-5.7603E-5
1.3014,-0.000405264
1.30147,-0.000405264
1.292,-0.000378142
1.28218,-0.000517685
1.28253,-0.00029824
1.27713,-0.000458509
1.27242,-0.000369745
1.26778,-0.000294774
1.26294,-0.000376142
1.25364,-0.000186284
1.25343,-0.000114779
1.24375,-0.00058719
1.24401,-0.000441715
1.23465,-0.000254323
1.22988,8.59409E-5
1.22502,-0.0004777
1.22045,-0.000384004
1.21597,-0.000199078
1.20653,-0.000272049
1.20635,-0.00052848
1.19703,-0.000232598
1.19714,-0.000538342
1.1872,-0.000357348
1.18754,-0.000298171
1.1779,-0.000172421
1.17326,-0.00016749
1.16842,-0.000237995
1.15884,-0.000156627
1.15911,-0.000272514
1.15438,-0.000353882
1.14474,-0.0004737
1.14444,-0.000370142
1.13524,-0.000453975
1.13058,-0.000224666
1.13052,-0.00025672
1.12076,-0.000470235
1.11582,-0.000411058
1.11175,-0.000265583
1.10204,-0.000402661
1.10187,-0.000370607
1.09719,-0.000106779
1.09259,-0.000262117
1.08311,-0.000357279
1.07826,-0.000283308
1.07364,-0.000256186
1.07371,-5.15343E-5
1.06419,-0.00019601
1.05978,-0.000257652
1.05487,-0.000223132
1.04547,-0.000513083
1.0454,-0.00039473
1.04086,-0.000490891
1.03614,4.16959E-5
1.02662,-0.000230995
1.02163,-0.000346882
1.01696,-0.000265514
1.01706,-0.000346882
1.00777,-0.00035821
1.00271,-0.000365607
0.998282,-0.000160956
0.98891,-0.000118039
0.988825,-0.000224063
0.979456,-0.000335019
0.979626,-0.000251186
0.969221,-0.000163887
0.969247,3.09018E-5
0.959536,-9.73136E-5
0.959292,-6.03284E-5
0.949567,-0.000240323
0.945145,-7.16568E-5
0.939917,-0.000476029
0.934957,-0.000103711
0.930496,-0.000165353
0.925479,-6.07941E-5
0.920443,1.31764E-5
0.915639,-8.29852E-5
0.910934,-9.2848E-5
0.901103,-0.00017075
0.90109,-0.000257049
0.891469,-0.00024472
0.891458,-0.000229926
0.88176,-0.000189475
0.881767,-0.000342348
0.871993,-0.00016975
0.871895,-9.0848E-5
0.862451,-0.00018601
0.85755,-0.000245186
0.852204,-0.000200804
0.847685,-0.000362539
0.843127,-6.66568E-5
0.838365,-0.000244186
0.833164,-0.00018501
0.82328,-0.000164284
0.823353,-0.000196338
0.818279,-0.000228392
0.813448,-0.000405921
0.803617,-0.000441906
0.803748,-4.49314E-5
0.79381,-0.000118902
0.79352,-0.000434509
0.783579,-0.000305294
0.783997,-0.000243652
0.774445,-0.000569122
0.769642,-7.84509E-5
0.764389,-0.000104573
0.764465,-1.01477E-6
0.754637,-0.000183475
0.749903,-0.000213063
0.744786,-0.000113436
0.739995,-8.87793E-5
0.735284,-0.000207132
0.725542,0.000109475
0.725678,-5.81911E-5
0.720972,-0.000102573
0.716293,-0.000314622
0.706063,2.41764E-5
0.70631,-8.43136E-5
0.696465,0.000110475
0.696734,-5.47255E-5
0.686402,-3.15343E-5
0.686574,-0.00017701
0.676757,-0.000248514
0.672109,-9.31764E-5
0.667207,-0.000237652
0.667243,3.98523E-6
0.657456,-9.21764E-5
0.648119,-0.000377195
0.647809,-0.000120765
0.642958,-7.14509E-5
0.638602,-5.91225E-5
0.633578,-0.000310622
0.629065,-0.000386058
0.619362,-2.60686E-5
0.619207,-0.000144421
0.610212,-0.000154284
0.6055,0.000280676
0.600782,-0.000274103
0.595864,-0.00021246
0.591224,-4.97255E-5
0.586396,-0.000184338
0.58167,3.51077E-5
0.576555,-0.000157215
0.567462,-0.000207995
0.567269,-3.04657E-5
0.557937,5.82989E-5
0.55774,-0.00022772
0.548294,-4.17941E-5
0.543588,-7.63136E-5
0.538573,-0.000347539
0.533744,-0.00026124
0.534109,-7.27454E-6
0.524463,-9.50391E-5
0.514858,0.000166323
0.514724,-0.000102436
0.509948,-3.80886E-6
0.500537,-0.000106368
0.500561,-0.00024198
0.491362,-0.000121162
0.491186,-9.65048E-5
0.481665,-6.34509E-5
0.476843,-2.4E-5
0.471915,6.96959E-5
0.467307,-4.27255E-5
0.462561,-9.94361E-5
0.457779,0.000226034
0.44851,5.19705E-5
0.448217,-7.37793E-5
0.443623,0.000113613
0.434409,-2.2E-5
0.429507,-7.87107E-5
0.429476,-7.87107E-5
0.420012,-0.000348936
0.415353,-0.00014675
0.410604,-0.000114696
0.405928,-0.000155613
0.401255,-0.000360264
0.391387,-0.000155613
0.391641,-0.000155613
0.387011,-0.000191598
0.377541,-8.80391E-5
0.372496,-0.00021872
0.372749,-0.000181735
0.363311,0.000154598
0.357833,-8.70391E-5
0.352419,-0.000121559
0.34761,-6.3848E-5
0.342653,-0.000238911
0.342848,-0.000140284
0.332494,-0.000145215
0.322272,-0.000292156
0.327379,0.000146735
0.317142,1.25977E-6
0.312246,-0.000117093
0.307114,-8.15734E-5
0.301945,-0.000116093
0.296631,-3.22598E-5
0.29189,-0.000204858
0.286671,-3.61911E-5
0.28172,-0.000218652
0.276705,-0.000171804
0.271424,3.2848E-5
0.261714,-0.000165872
0.261362,1.79409E-6
0.256409,-6.7159E-7
0.251361,8.8093E-5
0.246198,1.75882E-5
0.24073,4.47107E-5
0.235637,-0.000115559
0.230726,-0.000172269
0.220319,-0.000156475
0.22038,1.85882E-5
