#ID:	1
#type:	Perform parallel JV
#start_time:	16/04/2025 16.42.39
#
# Parameters
#Sample area:	0.25 cm²
#Comment:	  
#Resolution of the measurement unit:	10 (higher better/slower)
#start_voltage:	-0.2 V
#stop_voltage:	1.4 V
#Scan rate:	10 mV/s
#settling_time:	10 ms
#direction:	3 0=forward,1=backward,2=for- & backward,3=back- & forward
##Sample holder climate : temperature:	[21.486,21.627] °C
##Sample holder climate : relative humidity:	[38.921,38.428] %
##IR temperature [0]:	[21.33,23.33] °C
##Stage temperature:	[21.3819,21.4165] °C
##Light intensity:	[0,0] %
#
#voltage (V),current (mA)
0.207938,-0.000165338
0.207966,-0.00015301
0.197954,-0.000224514
0.192986,-9.13675E-5
0.187904,-7.55734E-5
0.182879,-0.000206255
0.177676,-0.000309813
0.177615,-0.000147078
0.167504,-8.19705E-5
0.162471,-0.000239774
0.157228,1.41911E-5
0.157306,-0.000155941
0.147126,2.01225E-5
0.142242,0.000148338
0.137009,8.42302E-5
0.132219,0.000113818
0.127068,0.000107421
0.122047,0.000277553
0.116823,0.000171529
0.11153,0.000169063
0.106962,0.00035499
0.101467,-0.000217049
0.0963969,-5.1848E-5
0.0915298,-0.000125818
0.0862936,0.000193255
0.081425,-0.000181529
0.07635,6.75048E-5
0.0712072,-3.60539E-5
0.0664367,4.3848E-5
0.0612704,6.35734E-5
0.055663,-5.46568E-6
0.0507606,7.34361E-5
0.0458801,0.000205117
0.03569,-0.000115421
0.035841,-0.000315142
0.0304841,0.00023224
0.0253708,0.00021598
0.0208341,-0.00034373
0.0155654,0.00012475
0.0104482,6.06421E-5
0.00556047,-0.000209583
-0.00505011,0.000226843
-0.00474522,0.000271225
-0.00987157,0
-0.015065,0.000171132
-0.0249518,5.5245E-5
-0.025544,-9.76273E-5
-0.030045,-2.11911E-5
-0.0407419,-0.000145941
-0.0407739,-4.97793E-5
-0.0453586,-0.000155804
-0.0509042,-9.8093E-5
-0.0560977,5.34318E-7
-0.0658256,5.47793E-5
-0.0658538,0.000113956
-0.0707646,-5.7642E-5
-0.0809774,-1.07941E-5
-0.0810799,7.55048E-5
-0.0860603,-0.000151338
-0.0963274,-0.00021198
-0.0960682,-0.000142941
-0.105571,2.22598E-5
-0.105684,-2.45882E-5
-0.115125,-0.000109887
-0.114831,-0.000218377
-0.124647,0.00013175
-0.129452,-4.33136E-5
-0.134756,0.000127818
-0.134127,5.87793E-5
-0.143437,9.08332E-5
-0.153314,0.000180598
-0.153295,0.00035073
-0.158209,-9.25977E-6
-0.162908,-0.000115284
-0.172619,9.03675E-5
-0.172617,-0.000106887
-0.177259,0.000174201
-0.186839,-0.000244965
-0.191521,-0.000105887
-0.191758,-0.00020698
-0.201148,6.17793E-5
NaN,NaN
-0.200969,0.000125887
-0.196307,0.000350264
-0.19161,0.000222049
-0.181985,0.00024324
-0.18215,9.52989E-5
-0.17221,-8.62728E-7
-0.172498,0.000206255
-0.162734,2.03284E-5
-0.157932,9.92302E-5
-0.153214,8E-6
-0.153158,0.000227446
-0.143569,8.83675E-5
-0.138431,-9.4093E-5
-0.134079,6.37107E-5
-0.128999,0.000232843
-0.124326,0.000109559
-0.124282,7.25734E-5
-0.114665,-7.04361E-5
-0.109891,0.00011349
-0.105381,-8.37646E-5
-0.100265,4.69166E-5
-0.0961874,-7.39018E-5
-0.0858202,-0.000148872
-0.0862418,-3.39705E-6
-0.0807036,3.60539E-5
-0.0754306,7.79705E-5
-0.0655698,0.000229843
-0.0658162,5.97107E-5
-0.0557213,0.000165735
-0.0556042,0.000286553
-0.0454194,-9.16959E-5
-0.0455798,-5.39705E-6
-0.040174,-6.95048E-5
-0.0299997,1.82598E-5
-0.0300112,-1.37941E-5
-0.0199564,-9.51616E-5
-0.0198037,0.000111956
-0.0145071,4.29166E-5
-0.00463164,2.71225E-5
-0.00465199,-3.94509E-5
0.00570779,-0.000130681
0.0106367,1.37941E-5
0.0108138,0.000127215
0.0210473,0.000129681
0.0208292,-5.27793E-5
0.0308185,-0.000268294
0.0310984,-2E-6
0.0414803,-0.000100627
0.046139,2.26568E-5
0.046546,0.000118818
0.0561701,7.59018E-5
0.0562168,2.90539E-5
0.0662817,0.000137544
0.0714982,7.24361E-5
0.0768641,0.000163666
0.0770667,-0.000191392
0.0869552,-0.00012975
0.092052,-0.000133215
0.0969123,0.000202117
0.0970088,-0.000310745
0.106929,1.71911E-5
0.111664,-0.000141613
0.117207,8.79409E-6
0.117342,-0.000181063
0.127406,-0.00020572
0.13255,-1.68627E-5
0.137514,8.66959E-5
0.142732,-0.000117956
0.147713,0.000165598
0.152749,-0.000187995
0.157763,7.82989E-5
0.157757,5.85734E-5
0.168202,-5.73136E-5
0.173085,0.000121681
0.1779,0.000161132
0.183018,0.00019072
0.188245,3.04509E-5
0.193417,4.91764E-5
0.198209,-0.00011849
0.203401,-7.41077E-5
0.208743,-8.64361E-5
0.213576,1.11911E-5
0.21879,-1.13727E-6
0.223718,-0.00013675
0.228577,-0.000282225
0.239504,-0.0002635
0.239237,-6.87107E-5
0.239184,-7.06864E-6
0.248348,-0.00012049
0.258206,7.57646E-5
0.258034,-0.000116559
0.267596,-0.000202858
0.267433,-0.000158475
0.276721,-0.000324676
0.277042,-2.63284E-5
0.28658,0.000173392
0.291211,0.000164995
0.295749,5.65048E-5
0.300669,5.89705E-5
0.305218,-0.000296088
0.309889,-0.000279828
0.314737,-0.000178735
0.324304,3.8245E-5
0.324116,-5.05195E-5
0.333545,-0.000164941
0.333646,-9.09705E-5
0.342959,-0.000243843
0.347675,-0.000167407
0.352389,-0.000254705
0.357282,-4.26568E-5
0.362009,6.65682E-6
0.366688,-0.000232514
0.371314,-0.000164475
0.380477,-0.000275431
0.381103,0.000151132
0.39042,-4.95882E-5
0.390325,-2.74544E-7
0.3998,-1.75343E-5
0.399889,-0.000101368
0.409196,8.1093E-5
0.413728,-6.7848E-5
0.418612,2.33823E-5
0.423134,-3.57941E-5
0.427982,0.000139269
0.437316,0.000101284
0.437102,-0.000248843
0.446928,-2.27454E-6
0.446781,-8.11764E-5
0.456185,-0.000284362
0.460881,-0.000129024
0.465939,-0.000180804
0.465762,4.35734E-5
0.47509,-4.61911E-5
0.484762,-0.000196598
0.484689,-0.00025824
0.48955,-0.000402249
0.494121,-0.000234583
0.503659,-0.000246911
0.504075,-0.000126093
0.513586,-0.000235583
0.513549,2.0848E-5
0.522563,-0.000132024
0.527431,6.02989E-5
0.531462,-7.3848E-5
0.536367,-0.000189735
0.54206,-0.000115765
0.55182,-0.000252377
0.551571,0.000211171
0.556395,-0.00010197
0.561646,-0.000247446
0.571209,-0.000167078
0.570727,-0.000186804
0.575885,-0.000112833
0.586008,-0.000194201
0.591127,-7.80886E-6
0.59096,-0.000259308
0.601101,1.93136E-5
0.60107,-0.000227255
0.610821,-0.000176475
0.616122,-6.30539E-5
0.615996,-6.30539E-5
0.625593,-0.000141956
0.630485,-0.000162681
0.635494,-0.000120765
0.63995,-2.21373E-5
0.645131,-0.000130627
0.650421,-0.000217926
0.655146,-2.31373E-5
0.660072,-9.46134E-7
0.664849,-0.000240117
0.669399,1.53136E-5
0.679459,-2.6603E-5
0.679202,-0.000283034
0.684136,-7.34509E-5
0.693996,-0.00017801
0.694222,-0.000128696
0.698957,-0.000367867
0.708772,-0.000316088
0.714031,-0.000208598
0.71399,-6.06568E-5
0.723631,-0.000324485
0.728643,-3.94613E-6
0.728522,-1.87402E-5
0.738159,-0.000315622
0.743158,-4.19314E-5
0.748219,4.19018E-5
0.753261,-1.08775E-5
0.75781,-0.000365936
0.762751,-0.000447303
0.767654,-0.00025498
0.772653,-0.00013023
0.77761,-0.000246117
0.782551,-0.000206666
0.787114,-7.59852E-5
0.796874,-0.000200269
0.796836,-0.000343279
0.806709,-0.000335882
0.806418,-0.000308759
0.816496,-0.000117436
0.821264,-0.000213598
0.826278,4.03675E-5
0.826083,-0.000188941
0.835977,-0.000221995
0.841039,-0.000466097
0.845649,-0.000192407
0.850622,-0.000129299
0.855938,-0.000198338
0.860681,-0.000464632
0.865512,-0.000176147
0.870399,-7.85195E-5
0.875231,-0.000182078
0.884517,-8.83823E-5
0.884349,-0.000251117
0.893776,-0.00027924
0.894015,-7.95195E-5
0.903442,-0.000617038
0.903679,-0.000306362
0.912982,-0.000134765
0.917677,-0.000161887
0.922687,-0.000364073
0.927228,-0.000307362
0.93195,-0.000192475
0.941181,-0.000259049
0.94137,-0.000296034
0.946076,-0.00040699
0.955287,-0.000368539
0.960249,-0.000368539
0.960174,-0.000225529
0.969964,-0.000436112
0.974519,-0.000327622
0.979404,-0.000103245
0.983961,-0.000206804
0.988553,-0.000372004
0.993099,-0.000471632
0.997856,-0.000160956
1.00776,-0.000121505
1.00764,-0.000316294
1.01711,-0.000351813
1.01681,-0.000462769
1.02641,-0.00048496
1.03125,-0.000325691
1.03558,-0.000444043
1.04025,-0.000656092
1.04484,-0.00023446
1.05466,-0.000380936
1.05475,-0.000447509
1.05943,-0.000316828
1.06909,-0.00039573
1.06881,-0.000299568
1.07856,-0.000581656
1.08351,-0.000310431
1.0832,-0.000520014
1.0927,-0.000496357
1.09774,-0.000370607
1.10256,-0.000267049
1.10734,-0.000698543
1.11151,-0.00067242
1.12151,-0.000356813
1.12144,-0.000371607
1.12598,-0.000221201
1.13561,-7.91911E-5
1.14045,-0.000476166
1.14034,-0.000594519
1.15005,-0.000575793
1.15454,-0.000519083
1.15988,-0.000445112
1.16501,-0.000482097
1.1698,-0.000174887
1.17424,-0.000525014
1.17925,-0.00038447
1.18387,-1.2152E-5
1.18829,-0.000369676
1.19848,-0.000205475
1.19853,-0.000207941
1.20885,-0.000239995
1.20861,-0.000395333
1.21382,-0.000591122
1.22352,-0.000384004
1.22341,-0.000581259
1.233,-0.000562533
1.23805,-0.000333225
1.23807,-0.000286377
1.24809,-0.00024446
1.25283,-0.000299705
1.25774,-0.000247926
1.25733,-0.000112314
1.26705,-0.000112314
1.27214,-0.000313034
1.27739,-0.000416593
1.28723,-0.000268652
1.28705,-0.000530014
1.29181,-0.000267186
1.29629,-0.000506357
1.30681,-0.000388004
1.30665,-0.00051622
1.31134,-0.000532014
1.31605,-0.000295308
1.32596,-0.000216407
1.33094,-0.000242063
1.33139,-0.000286446
1.34063,-0.000308637
1.34561,-0.000207544
1.3456,-0.000582328
1.3552,-0.000346622
1.36021,-0.0003195
1.36513,-0.000282514
1.37018,-0.000372279
1.37473,-0.000431455
1.37974,-0.000387073
1.38454,-0.000214475
1.39399,-0.000459578
1.39428,-0.000370813
1.39907,-0.000356019
NaN,NaN
