#ID:	1
#type:	Perform parallel JV
#start_time:	16/04/2025 16.42.39
#
# Parameters
#Sample area:	0.25 cm²
#Comment:	  
#Resolution of the measurement unit:	10 (higher better/slower)
#start_voltage:	-0.2 V
#stop_voltage:	1.4 V
#Scan rate:	10 mV/s
#settling_time:	10 ms
#direction:	3 0=forward,1=backward,2=for- & backward,3=back- & forward
##Sample holder climate : temperature:	[21.486,21.627] °C
##Sample holder climate : relative humidity:	[38.921,38.428] %
##IR temperature [0]:	[21.33,23.33] °C
##Stage temperature:	[21.3819,21.4165] °C
##Light intensity:	[0,0] %
#
#voltage (V),current (mA)
1.08929,50.0358
1.08798,50.0504
1.08714,50.0595
1.08658,50.0669
1.08606,50.0707
1.0857,50.0764
1.08539,50.0761
1.08512,50.0782
1.08494,50.0831
1.08477,50.085
1.08462,50.0858
1.08447,50.0888
1.08436,50.0885
1.08425,50.0909
1.08414,50.0951
1.08404,50.0916
1.08395,50.0935
1.08383,50.0939
1.08376,50.0965
1.08368,50.0957
1.0836,50.0956
1.08351,50.0927
1.08344,50.0974
1.08338,50.0969
1.0833,50.0944
1.08324,50.0964
1.08318,50.0966
1.08316,50.0953
1.08306,50.0955
1.08301,50.0993
1.08294,50.0973
1.08289,50.0974
1.08282,50.0961
1.08281,50.0964
1.08272,50.1002
1.08267,50.0991
1.0826,50.0965
1.08255,50.0973
1.08253,50.0959
1.08247,50.0984
1.08246,50.0954
1.08244,50.1009
1.08236,50.0983
1.08235,50.1013
1.08229,50.0984
1.08221,50.0999
1.08221,50.098
1.08216,50.0997
1.08214,50.0982
1.08209,50.0981
1.08203,50.0979
1.08199,50.096
1.08198,50.0996
1.08195,50.099
1.0819,50.1007
1.08188,50.0997
1.08187,50.1006
1.0818,50.1001
1.08183,50.1012
1.08176,50.1009
1.08172,50.1017
1.08165,50.098
1.08166,50.1005
1.08146,50.0571
1.08092,49.9218
1.08038,49.7811
1.07974,49.6015
1.07887,49.3696
1.07788,49.0978
1.07657,48.742
1.07541,48.4274
1.07385,48.0224
1.07238,47.6131
1.07073,47.1705
1.06889,46.6779
1.06682,46.1321
1.0614,44.6989
1.05569,43.2164
1.05003,41.7494
1.04412,40.259
1.0382,38.7834
1.03221,37.3231
1.0261,35.8544
1.02001,34.4261
1.01395,33.0359
1.00744,31.5892
1.00103,30.1994
0.994441,28.8042
0.98769,27.4153
0.98085,26.0667
0.97388,24.7295
0.966692,23.3917
0.959155,22.0484
0.95187,20.7981
0.944089,19.5217
0.936601,18.3497
0.928139,17.089
0.919819,15.9118
0.911083,14.739
0.90215,13.615
0.893422,12.587
0.88396,11.5506
0.874369,10.5709
0.868733,10.0145
0.86278,9.46246
0.858556,9.08397
0.857761,8.99762
0.857022,8.91881
0.855616,8.7863
0.854238,8.66647
0.851725,8.45407
0.849198,8.24907
0.846068,8.00038
0.842814,7.75363
0.839555,7.51225
0.835573,7.22748
0.831413,6.9447
0.827001,6.64973
0.822389,6.36244
0.816887,6.03361
0.811919,5.74602
0.806658,5.46057
0.800358,5.13935
0.794534,4.85414
0.788495,4.57984
0.78213,4.30379
0.776494,4.07394
0.76975,3.81529
0.763539,3.59241
0.757257,3.37573
0.750411,3.15808
0.744614,2.98471
0.738553,2.812
0.732297,2.64317
0.725492,2.47173
0.720038,2.34054
0.714375,2.21161
0.708401,2.08191
0.702085,1.95127
0.695478,1.82506
0.688748,1.70156
0.683654,1.6118
0.678184,1.5232
0.672753,1.43483
0.667032,1.34958
0.661301,1.26497
0.655133,1.18303
0.649095,1.10488
0.64457,1.04958
0.638123,0.972134
0.633738,0.921997
0.629004,0.871952
0.6222,0.800806
0.617183,0.751278
0.612132,0.705313
0.604472,0.63791
0.601877,0.615697
0.593906,0.553953
0.591122,0.5337
0.585333,0.491885
0.576582,0.433534
0.573799,0.41562
0.570737,0.397529
0.561134,0.34582
0.558047,0.329238
0.551779,0.298494
0.548232,0.281745
0.541674,0.253664
0.538327,0.240363
0.531112,0.213892
0.52426,0.189952
0.520857,0.179168
0.513415,0.157993
0.509642,0.147059
0.505441,0.13686
0.501818,0.128552
0.494003,0.112043
0.485702,0.0959082
0.485702,0.0961868
0.477577,0.0828391
0.473351,0.0764488
0.469014,0.0705057
0.460608,0.0602668
0.460472,0.0599759
0.4517,0.051098
0.447794,0.04693
0.438765,0.0396102
0.438484,0.0388952
0.429523,0.0325517
0.425376,0.0300257
0.425159,0.0300133
0.416144,0.0250012
0.407059,0.0207074
0.406962,0.0205792
0.402547,0.0187104
0.393118,0.0156977
0.38843,0.0138373
0.388435,0.0140222
0.379298,0.0115741
0.374588,0.010334
0.369842,0.0092985
0.36059,0.00735429
0.360265,0.00764275
0.355616,0.00683162
0.346313,0.00532367
0.34599,0.00538284
0.336555,0.00412535
0.331966,0.00363961
0.332193,0.00360262
