#ID:	3
#type:	Perform parallel JV
#start_time:	16/04/2025 17.46.09
#
# Parameters
#Sample area:	0.25 cm²
#Comment:	  
#Resolution of the measurement unit:	10 (higher better/slower)
#start_voltage:	-0.2 V
#stop_voltage:	1.4 V
#Scan rate:	10 mV/s
#settling_time:	10 ms
#direction:	1 0=forward,1=backward,2=for- & backward,3=back- & forward
##Sample holder climate : temperature:	[32.808,29.964] °C
##Sample holder climate : relative humidity:	[30.803,32.155] %
##IR temperature [0]:	[34.89,31.53] °C
##Stage temperature:	[33.9076,30.2538] °C
##Light intensity:	[0,0] %
#
#voltage (V),current (mA)
-0.0261644,-0.00032447
-0.0362416,0.000135147
-0.0360066,-1.77255E-5
-0.0463096,0.000177063
-0.0455704,9.56959E-5
-0.0557755,-2.90539E-5
-0.0612053,-6.86273E-6
-0.0661082,0.000215049
-0.0661571,0.000113956
-0.0760722,0.000277691
-0.0810054,0.000216049
-0.0859151,0.0004207
-0.0908324,0.000409372
-0.0955994,5.9245E-5
-0.100679,4.44509E-5
-0.105763,6.17107E-5
-0.110686,0.000232843
-0.115306,4.29852E-5
-0.125505,4.29852E-5
-0.125293,6.51764E-5
-0.129836,5.53136E-5
-0.135015,9.82302E-5
-0.144553,-0.00011875
-0.149295,-9.4093E-5
-0.149357,-6.20391E-5
-0.159047,-0.000130078
-0.163815,2.77255E-5
-0.168879,0.000271828
-0.17384,-3.53823E-5
-0.173674,0.000314745
-0.183495,9.77645E-5
-0.188958,0.000166804
-0.193875,8.64361E-5
-0.198642,0.000140681
-0.20379,-9.849E-5
NaN,NaN
