#ID:	3
#type:	Perform parallel JV
#start_time:	16/04/2025 17.38.22
#
# Parameters
#Sample area:	0.25 cm²
#Comment:	  
#Resolution of the measurement unit:	10 (higher better/slower)
#start_voltage:	-0.2 V
#stop_voltage:	1.4 V
#Scan rate:	10 mV/s
#settling_time:	10 ms
#direction:	1 0=forward,1=backward,2=for- & backward,3=back- & forward
##Sample holder climate : temperature:	[30.245,34.779] °C
##Sample holder climate : relative humidity:	[31.615,31.739] %
##IR temperature [0]:	[31.91,44.35] °C
##Stage temperature:	[30.7062,51.4341] °C
##Light intensity:	[100,100] %
#
#voltage (V),current (mA)
0.0028754,-0.565672
0.00245402,-0.56582
0.0273121,-0.562344
0.0273246,-0.562334
-0.0218428,-0.568583
-0.0219353,-0.56857
0.00814074,-0.564725
0.00791433,-0.564547
-0.0411716,-0.570909
-0.0412622,-0.571134
-0.0122193,-0.567562
-0.0120673,-0.566923
-0.0609878,-0.573123
-0.0609493,-0.573283
-0.0364528,-0.570219
-0.0368335,-0.570027
-0.0752503,-0.574806
-0.0749656,-0.574769
-0.0609591,-0.572726
-0.0611009,-0.572846
-0.0947179,-0.576651
-0.0946353,-0.57641
-0.080259,-0.574658
-0.0802788,-0.574621
-0.114352,-0.578973
-0.114199,-0.578815
-0.104221,-0.577246
-0.104312,-0.577381
-0.13374,-0.580809
-0.133358,-0.580846
-0.123776,-0.579348
-0.123815,-0.579592
-0.157646,-0.583259
-0.157596,-0.58318
-0.143082,-0.581522
-0.143054,-0.581455
-0.172269,-0.58456
-0.172144,-0.584446
-0.172089,-0.584281
-0.17251,-0.584372
-0.186525,-0.585637
-0.186672,-0.585842
-0.196354,-0.586894
-0.19638,-0.586655
-0.206333,-0.587703
NaN,NaN
