#ID:	3
#type:	Perform parallel JV
#start_time:	16/04/2025 17.46.09
#
# Parameters
#Sample area:	0.25 cm²
#Comment:	  
#Resolution of the measurement unit:	10 (higher better/slower)
#start_voltage:	-0.2 V
#stop_voltage:	1.4 V
#Scan rate:	10 mV/s
#settling_time:	10 ms
#direction:	1 0=forward,1=backward,2=for- & backward,3=back- & forward
##Sample holder climate : temperature:	[32.808,29.964] °C
##Sample holder climate : relative humidity:	[30.803,32.155] %
##IR temperature [0]:	[34.89,31.53] °C
##Stage temperature:	[33.9076,30.2538] °C
##Light intensity:	[0,0] %
#
#voltage (V),current (mA)
1.41421,-0.000588793
1.38562,-0.000445016
1.39035,-0.000180956
1.38538,-0.000293993
1.38018,-0.000165162
1.37065,-0.000256392
1.37057,-0.000298308
1.36578,-0.000122245
1.36112,-0.000413195
1.35166,-0.000156765
1.34673,-0.000429455
1.34173,-0.000190284
1.34197,-0.000113848
1.33188,-0.000412195
1.32721,-0.000228735
1.32213,-0.000315034
1.32207,-0.000571465
1.31268,-0.000460509
1.3029,-0.000336225
1.30297,-0.000459509
1.29822,-0.000235132
1.29321,-0.000388004
1.28847,-0.000416593
1.27885,-0.000436318
1.27901,-0.000377142
1.26915,-0.000484632
1.26469,-0.000265186
1.26415,-0.000477235
1.25454,-0.000366279
1.2497,-0.000400798
1.24492,-0.000303637
1.24508,-0.000348019
1.23537,-0.00026172
1.22567,-5.11373E-5
1.2256,-0.000384004
1.22102,-0.000213872
1.21595,-0.000371676
1.21121,-0.00026072
1.20166,-0.000545739
1.20176,-0.00049396
1.19253,-0.000521083
1.18744,-0.000315431
1.18711,-0.00038447
1.17722,-0.000594053
1.1724,-0.000431318
1.16763,-0.000339088
1.16273,-0.000336622
1.15802,-0.000346485
1.15319,-0.000334156
1.14864,-0.000241926
1.14394,-0.000518083
1.13463,-0.000362745
1.13403,-0.000421921
1.12488,-0.000492426
1.1201,-0.000502288
1.12,-0.000435715
1.1106,-0.000371607
1.10552,-0.000572793
1.1008,-0.000212804
1.09636,-5.99314E-5
1.09188,-0.000410058
1.08664,-0.000123039
1.08184,-0.000123039
1.07216,-0.00017975
1.07236,0.000123529
1.0625,-0.000339019
1.06277,-0.000385867
1.05309,-0.000255186
1.04835,-0.000301034
1.0434,-0.000357745
1.04359,-0.000298568
1.03378,-0.000318294
1.02442,-0.000198941
1.0241,-0.00051948
1.01954,-0.000443043
1.01498,-0.000258117
1.00994,-0.000366607
1.00059,-0.000345882
1.00051,4.245E-6
0.990862,-8.08341E-6
0.990597,-0.000168353
0.981284,-0.000182147
0.976445,-0.000354745
0.976733,1.2642E-5
0.966709,-0.000242789
0.962046,-9.73136E-5
0.957558,-0.000112108
0.9477,-0.000123436
0.94807,-0.000296034
0.943166,-0.000283705
0.938604,-0.000434112
0.928947,-3.61373E-5
0.923835,-9.2848E-5
0.924052,-0.000314759
0.915022,-0.000159421
0.909777,3.31364E-6
0.904693,-0.000175681
0.899899,-5.48627E-5
0.895087,-0.00033595
0.89035,-3.26716E-5
0.885882,-0.00011797
0.880907,-0.000315225
0.870227,-0.00035221
0.870685,-0.000285637
0.865709,-0.000469563
0.85597,-0.000296965
0.855479,-0.000158887
0.850375,-0.000331485
0.840094,-0.000182544
0.840332,-0.00038473
0.830464,-0.00027624
0.830326,-0.000318156
0.820682,-0.000228392
0.820595,-0.000181544
0.810507,-0.000119902
0.805849,-0.000160818
0.800335,-0.000192872
0.800631,-0.00027424
0.791047,-0.000224926
0.785789,-0.000251049
0.781204,-0.000386661
0.775978,-0.000509945
0.770978,-9.57107E-5
0.76642,-0.000301828
0.761076,-0.00039799
0.756118,-2.32059E-5
0.751372,-0.000282103
0.741424,-7.41182E-6
0.741498,-0.000189872
0.736215,-8.63136E-5
0.726444,-0.000107505
0.726435,-0.000233255
0.721638,-9.51764E-5
0.711656,-0.00012723
0.711845,-0.000341745
0.70148,0.000236225
0.701843,8.82841E-5
0.691783,-0.000148421
0.686797,-3.4E-5
0.682075,-6.35882E-5
0.681821,-7.83823E-5
0.67194,-0.000154818
0.667219,5.82302E-5
0.662568,3.98523E-6
0.657419,-1.57402E-5
0.65261,-0.000188338
0.647755,7.40243E-5
0.64255,-2.41182E-6
0.632473,3.95048E-5
0.63243,0.000101147
0.627788,-0.000149353
0.622938,0.000116941
0.613397,-5.07255E-5
0.612655,-0.00026524
0.602917,-7.43823E-5
0.602888,-0.000254377
0.593028,-0.000254377
0.5937,6.98523E-6
0.583286,-4.13284E-5
0.578552,-0.000221323
0.573223,-0.000425975
0.573624,-0.000327348
0.563856,-5.01911E-5
0.55849,-0.000104436
0.553903,-3.5397E-5
0.549035,0.000152995
0.544612,-0.000248911
0.535233,-0.000330279
0.53497,-5.65882E-5
0.530258,-0.000206995
0.520736,-1.12059E-5
0.521085,-0.000107368
0.511679,-4.07941E-5
0.506853,-0.00025924
0.501888,6.37646E-5
0.497334,-0.000491014
0.492274,-0.000237049
0.487737,-0.000194132
0.482887,-0.000122627
0.477945,-0.000364264
0.468336,-0.000106833
0.468616,9.53527E-5
0.459157,3.8642E-5
0.459096,6.82302E-5
0.449599,-0.000294225
0.444773,-0.000135421
0.440107,-0.000189666
0.435184,-0.000236514
0.430579,-7.20591E-6
0.426171,3.81764E-5
0.421053,0.00021324
0.416515,8.749E-5
0.40691,0.00010575
0.406975,-0.000217255
0.397166,-7.67159E-6
0.392697,-0.000155613
0.392487,-0.000143284
0.383194,-0.000245843
0.378164,3.5245E-5
0.374215,-0.000268034
0.368823,-8.13727E-6
0.364042,0.000127475
0.355075,-0.000124024
0.354549,-5.74509E-5
0.344865,-0.00019946
0.344722,6.68332E-5
0.335371,-0.000113162
0.335715,-9.34361E-5
0.326047,-0.00012449
0.321172,2.83823E-5
0.316588,6.19114E-6
0.312,7.76959E-5
0.307028,2.19852E-5
0.302349,-0.000229514
0.297495,0.000115681
0.292715,-0.000192529
0.287847,-0.000201392
0.278183,-0.000161941
0.278336,6.73675E-5
0.269065,-3.76568E-5
0.269125,1.79409E-6
0.25968,-0.000274362
0.25407,-4.99852E-5
0.253962,-0.000390249
0.244082,-0.00012049
0.238975,-0.000122956
0.238833,-0.000177201
0.228471,-4.05882E-5
0.223247,3.33823E-5
0.217802,-0.000361127
0.218296,1.11911E-5
0.208111,6.15048E-5
0.202545,-0.00011849
0.197602,-0.000130818
0.197803,-0.000120956
0.187485,0.000119215
0.182219,8.96273E-5
0.177165,-0.000221049
0.17224,8.25977E-6
0.16701,3.39166E-5
0.167313,-6.2245E-5
0.157139,-0.000101696
0.146563,9.65586E-5
0.146605,-0.000120421
0.147036,-5.63136E-5
0.136658,-9.08332E-5
