#ID:	1
#type:	Perform parallel JV
#start_time:	16/04/2025 16.42.39
#
# Parameters
#Sample area:	0.25 cm²
#Comment:	  
#Resolution of the measurement unit:	10 (higher better/slower)
#start_voltage:	-0.2 V
#stop_voltage:	1.4 V
#Scan rate:	10 mV/s
#settling_time:	10 ms
#direction:	3 0=forward,1=backward,2=for- & backward,3=back- & forward
##Sample holder climate : temperature:	[21.486,21.627] °C
##Sample holder climate : relative humidity:	[38.921,38.428] %
##IR temperature [0]:	[21.33,23.33] °C
##Stage temperature:	[21.3819,21.4165] °C
##Light intensity:	[0,0] %
#
#voltage (V),current (mA)
1.08341,50.0327
1.0821,50.0425
1.08119,50.05
1.08036,50.0125
1.07986,50.0142
1.07944,50.0178
1.07913,50.026
1.07884,50.0268
1.07863,50.0294
1.07845,50.029
1.07827,50.0338
1.07817,50.034
1.07798,50.0354
1.07788,50.037
1.07782,50.0398
1.0777,50.0386
1.0776,50.0401
1.07748,50.0409
1.07737,50.0393
1.07729,50.0428
1.07721,50.0428
1.07713,50.0434
1.07707,50.0405
1.07698,50.0411
1.07691,50.0428
1.07686,50.0421
1.07678,50.0437
1.07672,50.0466
1.07665,50.0474
1.07659,50.0435
1.07655,50.0478
1.07647,50.0487
1.07644,50.0483
1.07634,50.0487
1.0763,50.0478
1.07624,50.0478
1.07618,50.0485
1.07613,50.0468
1.07609,50.0519
1.07603,50.0484
1.07599,50.0484
1.07592,50.0485
1.07585,50.0526
1.07578,50.0513
1.07581,50.0506
1.07571,50.0529
1.07565,50.0478
1.07561,50.0467
1.07555,50.0507
1.07553,50.0493
1.07547,50.0497
1.07546,50.0517
1.07541,50.0507
1.07534,50.05
1.07529,50.0475
1.07529,50.0491
1.07525,50.0528
1.0752,50.0492
1.07516,50.0512
1.07512,50.0537
1.07508,50.0516
1.07506,50.0514
1.07498,50.0545
1.07496,50.0519
1.07478,50.01
1.07441,49.9157
1.07391,49.7788
1.07319,49.5934
1.07236,49.3628
1.07141,49.0953
1.07045,48.8288
1.06915,48.479
1.06785,48.1268
1.06628,47.6807
1.06468,47.2443
1.06306,46.8042
1.06106,46.2568
1.0556,44.7938
1.05002,43.2919
1.04461,41.8618
1.03912,40.4341
1.033,38.8832
1.02704,37.3907
1.02125,35.9725
1.01526,34.5299
1.00891,33.0437
1.00265,31.6168
0.9963,30.2048
0.989855,28.8163
0.983129,27.4029
0.976331,26.0328
0.969458,24.6831
0.962741,23.4165
0.955354,22.0768
0.947921,20.7805
0.940418,19.5254
0.932902,18.3308
0.924624,17.0821
0.915929,15.8436
0.907157,14.6581
0.898748,13.5877
0.889781,12.5286
0.88024,11.4768
0.87033,10.4647
0.862515,9.71937
0.858299,9.32353
0.857577,9.23569
0.856795,9.15084
0.85598,9.06631
0.854086,8.89977
0.852233,8.73697
0.849287,8.48698
0.846716,8.27955
0.843092,7.99488
0.839863,7.74629
0.836037,7.4621
0.832013,7.17923
0.82785,6.89514
0.822777,6.56676
0.818148,6.27915
0.812614,5.95241
0.807568,5.6667
0.801475,5.34342
0.795859,5.06587
0.789174,4.74834
0.784028,4.51502
0.776563,4.20478
0.77076,3.97102
0.764886,3.75447
0.758756,3.53862
0.752341,3.32397
0.745581,3.11109
0.739687,2.93815
0.733568,2.76873
0.725846,2.56633
0.720494,2.43292
0.71503,2.30177
0.707752,2.14469
0.701745,2.01795
0.697082,1.92542
0.690346,1.79669
0.683256,1.66741
0.678066,1.57863
0.67227,1.48762
0.666769,1.39947
0.660768,1.3109
0.65689,1.25472
0.648488,1.14343
0.644401,1.08879
0.639877,1.03443
0.633045,0.955231
0.628482,0.903226
0.621427,0.829023
0.616516,0.781665
0.611537,0.732322
0.606448,0.685825
0.601264,0.640807
0.595889,0.597677
0.590363,0.554791
0.585017,0.514493
0.5792,0.473769
0.573199,0.434049
0.567049,0.39769
0.564066,0.379843
0.557666,0.344326
0.551288,0.311277
0.547914,0.29639
0.541005,0.265215
0.537682,0.250792
0.530853,0.223976
0.527297,0.211758
0.520295,0.186909
0.51264,0.165586
0.512509,0.164403
0.505457,0.145132
0.498203,0.127257
0.494321,0.11923
0.490249,0.110663
0.482067,0.0954842
0.478168,0.0882877
0.474113,0.0821069
0.465725,0.0706413
0.465826,0.0701531
0.457289,0.0598403
0.453018,0.0549194
0.449022,0.0511705
0.440305,0.0430987
0.436044,0.0394622
0.431122,0.0361389
0.426781,0.0325157
0.422476,0.0301119
0.413148,0.0249642
0.41296,0.0248976
0.404066,0.0206655
0.399858,0.0186858
0.394775,0.0172016
0.390195,0.0151183
0.385871,0.0136771
0.381269,0.0125602
0.371579,0.0101367
0.371639,0.010371
0.362589,0.00827882
0.358007,0.00739621
0.358017,0.00757125
0.348744,0.00577982
0.339197,0.00459383
0.338788,0.00450753
0.33435,0.00388617
0.329712,0.00351632
0.3201,0.00296994
0.32013,0.00313268
0.310639,0.00206504
0.310801,0.00211188
0.30139,0.00143729
0.296264,0.00127455
0.291359,0.00101566
0.287247,0.000777484
0.2822,0.000866248
0.277714,0.000802141
0.272751,0.000883508
0.261835,0.000487533
0.262029,0.000593558
0.256999,0.000282882
0.251801,0.000408632
0.24203,0.000399769
0.242303,0.000155666
0.236463,-2.92598E-5
0.231763,0.000185255
0.221899,0.000127078
0.222095,-5.53823E-5
0.211677,6.25977E-6
0.2113,0.000178858
0.207015,0.000179858
0.19684,-0.000150544
0.197296,4.4245E-5
0.186666,8.46959E-5
0.181738,-0.000280225
0.181814,-8.79018E-5
0.171995,-0.000171735
0.171544,-0.00024324
0.161565,0.00011775
0.156765,6.35048E-5
0.151431,4.13136E-5
0.151642,-5.53432E-6
0.141499,4.97107E-5
0.136661,0.0002445
0.131553,-9.46568E-6
0.131769,0.000303676
0.121447,0.000104956
0.116889,3.59166E-5
0.111426,3.34509E-5
0.106385,0.000330333
0.101526,1.71911E-5
0.096397,-0.000101162
0.091633,4.67793E-5
0.0862336,-2.86568E-5
0.0813397,-5.8245E-5
0.076476,-8.04361E-5
0.0713011,-0.000122353
0.0661769,-0.000104093
0.0612744,-0.000133681
0.0563041,-3.01225E-5
0.050889,-1.28627E-5
0.0412734,-5.37793E-5
0.0408239,-0.000337333
0.0358579,-0.000130215
0.0307472,-0.000100627
0.025806,0.000191323
0.0206662,-0.000195789
0.0106676,-4.7848E-5
0.0107853,-0.000272225
0.00571792,0
0.0010634,2.95882E-5
-0.00908167,0.000160269
-0.00931468,0.000172598
-0.0190959,0.000121818
-0.0191803,3.05882E-5
-0.0292926,-0.000122284
-0.0291477,7.74361E-5
-0.0343455,-9.66273E-5
-0.0442262,-0.000333333
-0.0446305,5.37793E-5
-0.0547926,0.000148475
-0.0543607,-0.000110421
-0.06392,0.000153407
-0.068887,-0.000157269
-0.0688566,8.92989E-5
-0.0783049,-2.31225E-5
-0.0830201,3.85195E-5
-0.0876561,0.000243171
-0.0924423,-2.39705E-6
-0.0973194,-0.000155269
-0.101933,5.9245E-5
-0.106797,6.86361E-8
-0.116043,5.03823E-5
-0.115947,-0.000132078
-0.125499,0.000193392
-0.125471,0.000277225
-0.135054,4.53432E-6
-0.139824,9.57645E-5
-0.144659,0.000152475
-0.144366,1.93284E-5
-0.153757,0.00019046
-0.163089,0.000126353
-0.163273,0.000168269
-0.168218,-5.85734E-5
-0.172666,6.57107E-5
-0.182169,7.55734E-5
-0.181831,-7.23675E-5
-0.191827,2.97255E-5
-0.196071,2.60295E-6
-0.200865,-3.6848E-5
NaN,NaN
-0.200876,2.72598E-5
-0.191129,7.90391E-5
-0.191521,3.71225E-5
-0.187215,0.000230911
-0.17737,-4.03136E-5
-0.177335,1.14657E-5
-0.167892,0.000180598
-0.163245,4.49852E-5
-0.162985,1.29314E-5
-0.153608,0.000118956
-0.148805,1.68627E-5
-0.144357,8.83675E-5
-0.13941,-0.000131078
-0.134623,0.000137681
-0.130021,-1.37255E-5
-0.124787,7.25734E-5
-0.120499,2.32598E-5
-0.115355,0.000102162
-0.111191,5.2848E-5
-0.10639,0.00034773
-0.0967905,0.0002565
-0.0971995,-4.9245E-5
-0.0877713,-0.000296813
-0.0877666,-2.80539E-5
-0.0780505,-0.000161201
-0.0733705,-0.000106956
-0.0690167,-0.000300279
-0.0686599,-3.89166E-5
-0.059263,0.000227377
-0.0494292,0.000112956
-0.0493915,0.000117887
-0.0442383,-0.000227308
-0.0394139,0.000189392
-0.0289791,5.5245E-5
-0.028797,-3.84509E-5
-0.0241637,-8.28332E-5
-0.0190515,1.33284E-5
-0.00878626,0.000128215
-0.00901511,1.47941E-5
-0.00379774,-2.71225E-5
0.00605398,4.93136E-6
0.00659179,-2.21911E-5
0.0109864,0.000102559
0.0211278,-7.99018E-5
0.0212188,-6.51077E-5
0.0311967,-7.10391E-5
0.0313881,-2E-6
0.041426,-3.89852E-5
0.0463721,-2.66568E-5
0.0463318,-0.000115421
0.0564439,-1.0397E-5
0.0615464,4.39705E-6
0.0612409,-1.0397E-5
0.0713812,-1.53432E-6
0.0766623,-2.12598E-5
0.0817119,-8.04361E-5
0.0816253,4.2848E-5
0.0917464,-0.000207186
0.0968492,-0.000389646
0.101719,-0.000236774
0.101538,-0.000106093
0.111949,-4.29852E-5
0.116475,8.79409E-6
0.121544,2.85195E-5
0.126561,0.000114818
0.131605,0.000217377
0.136754,0.00020998
0.141769,-9.32989E-5
0.146744,5.32841E-6
0.152043,2.15882E-5
0.156948,-0.000131284
0.162025,-0.000200323
0.171804,-8.29705E-5
0.17165,-0.000112559
0.176976,-8.54361E-5
0.182157,-4.35195E-5
0.186982,0.000326333
0.191882,-3.71225E-5
0.202712,-0.000143147
0.202234,0.000419029
0.20765,0.000221774
0.212584,-0.000161407
0.222331,-0.000112093
0.222433,-0.00013675
0.227211,0.000136941
0.23228,0.000106353
0.242306,0.00031347
0.242233,0.000264156
0.252586,0.00034699
0.252293,0.000174392
0.262679,0.000401235
0.262898,0.000573832
0.273475,0.00034599
0.272831,0.000538313
0.282539,0.000787347
0.282242,0.000913096
0.292133,0.00108963
0.29181,0.00119072
0.301343,0.00145208
0.30613,0.00162714
0.310972,0.00180367
0.315593,0.00227462
0.320396,0.0024916
0.329774,0.00337578
0.329827,0.00312674
0.338586,0.00389111
0.338896,0.00431767
0.348529,0.00528175
0.353302,0.00592183
0.357721,0.00666399
0.357908,0.00652838
0.367208,0.00822458
0.376816,0.0103143
0.376819,0.00998142
0.3812,0.0113201
0.385974,0.0123532
0.395038,0.0152613
0.400058,0.0170685
0.399587,0.016923
0.408809,0.0205324
0.413108,0.0223804
0.422707,0.0273285
0.42253,0.0269489
0.427076,0.0297742
0.431606,0.0327317
0.440292,0.0389643
0.444884,0.0425514
0.448884,0.0463925
0.453643,0.0504915
0.458027,0.0548997
0.466238,0.0643027
0.470653,0.0697774
0.475027,0.0752974
0.478899,0.0814462
0.483279,0.0883863
0.49133,0.102073
0.495247,0.109465
0.498862,0.117613
0.502824,0.126473
0.510587,0.143757
0.514243,0.154196
0.521684,0.17474
0.525622,0.186631
0.529086,0.197172
0.5362,0.223596
0.5393,0.234506
0.546046,0.261687
0.549848,0.277065
0.556649,0.308642
0.559876,0.325027
0.56655,0.359119
0.569428,0.375666
0.575637,0.413127
0.581748,0.44962
0.584581,0.469075
0.590372,0.508442
0.593272,0.529146
0.601417,0.591891
0.603973,0.612862
0.609508,0.657512
0.614448,0.70322
0.619629,0.749035
0.627083,0.822004
0.629551,0.84824
0.634149,0.894491
0.641199,0.972375
0.643522,1.00015
0.649955,1.07797
0.654334,1.13348
0.658586,1.18854
0.664647,1.27232
0.668801,1.32922
0.672461,1.38683
0.678289,1.4738
0.683872,1.56685
0.687501,1.62442
0.692855,1.71794
0.69809,1.81349
0.703103,1.90636
0.707838,1.99951
0.710845,2.06332
0.716839,2.19237
0.7211,2.28581
0.725474,2.38346
0.7309,2.51857
0.734708,2.61509
0.739884,2.74769
0.743554,2.85039
0.748479,2.98858
0.753159,3.12714
0.75873,3.30309
0.763045,3.44436
0.767306,3.58844
0.771323,3.73189
0.776297,3.91453
0.780187,4.06848
0.785966,4.29917
0.789707,4.45836
0.794968,4.69062
0.79837,4.84841
0.80335,5.0847
0.807278,5.28599
0.811909,5.52714
0.816372,5.768
0.820688,6.01424
0.824751,6.26083
0.828823,6.50497
0.833286,6.79795
0.836948,7.04119
0.841597,7.36326
0.845536,7.64897
0.84928,7.93503
0.853501,8.26485
0.857617,8.5913
0.861504,8.92284
0.865431,9.26126
0.869358,9.61027
0.873549,10.0025
0.877641,10.396
0.881579,10.792
0.885824,11.2335
0.889543,11.6316
0.893628,12.0784
0.897332,12.503
0.90131,12.9706
0.905213,13.4403
0.908611,13.8676
0.91265,14.3819
0.92349,15.8212
0.933394,17.2431
0.942304,18.6088
0.949922,19.849
0.957361,21.1218
0.964355,22.3698
0.97109,23.6214
0.977379,24.8415
0.983263,26.0199
0.989455,27.2974
0.995211,28.5312
1.00077,29.7492
1.00607,30.9465
1.01107,32.1106
1.01643,33.3652
1.02158,34.6181
1.0265,35.8393
1.0312,37.0375
1.03604,38.2761
1.04087,39.5507
1.04562,40.826
1.04985,42.0023
1.05426,43.2149
1.05861,44.4441
1.0631,45.7289
1.06731,46.955
1.0715,48.1927
1.07584,49.4894
1.0774,49.9977
1.07718,49.9981
1.07701,49.997
1.07684,49.996
1.07676,49.9989
1.07665,49.9992
1.07655,50.005
1.07647,49.9983
1.0764,49.9986
1.07632,49.9979
1.07623,49.999
1.07616,49.9969
1.07611,49.998
1.07603,50
1.07594,49.9987
1.0759,50.0005
1.07585,50.0011
1.07584,50.0004
1.07577,50.0035
1.07572,49.9986
