#ID:	1
#type:	Perform parallel JV
#start_time:	16/04/2025 16.42.39
#
# Parameters
#Sample area:	0.25 cm²
#Comment:	  
#Resolution of the measurement unit:	10 (higher better/slower)
#start_voltage:	-0.2 V
#stop_voltage:	1.4 V
#Scan rate:	10 mV/s
#settling_time:	10 ms
#direction:	3 0=forward,1=backward,2=for- & backward,3=back- & forward
##Sample holder climate : temperature:	[21.486,21.627] °C
##Sample holder climate : relative humidity:	[38.921,38.428] %
##IR temperature [0]:	[21.33,23.33] °C
##Stage temperature:	[21.3819,21.4165] °C
##Light intensity:	[0,0] %
#
#voltage (V),current (mA)
1.40205,-0.000316568
1.40196,-0.000291911
1.3922,-0.000213831
1.38254,-0.000355636
1.38277,-0.000475838
1.37309,-0.000192284
1.36824,-0.00041073
1.36331,-0.000413195
1.3591,-0.000228269
1.35415,-0.000139505
1.34902,-0.000224804
1.34433,-0.000345622
1.33429,-0.000567533
1.33449,-0.000582328
1.32929,-0.000630641
1.3248,-0.000477769
1.3151,-0.000583793
1.31039,-0.000221338
1.31029,-0.000588725
1.30095,-0.000454578
1.2957,-0.00035595
1.29639,-0.000242529
1.2863,-0.000332759
1.28204,-0.000470838
1.2765,-0.000261255
1.27164,-0.000135505
1.26688,-0.000257789
1.25742,-0.000413127
1.25729,-0.000383539
1.25213,-0.000299705
1.24784,-0.000476235
1.23744,-0.000454043
1.23713,-0.000365279
1.22742,-0.000270583
1.22736,-0.000366745
1.2182,-0.000285377
1.21889,-0.000211407
1.20892,-0.000148765
1.20415,-0.000232598
1.19978,-0.00060245
1.19452,-0.000267117
1.189,-0.000320362
1.17986,-0.000273514
1.18019,-0.00018475
1.17464,-0.000290774
1.17012,-0.00051022
1.15995,-0.000230598
1.16068,-0.000358813
1.15015,-0.000378539
1.14504,-0.000436715
1.14117,-0.00045644
1.14049,-0.000429318
1.13114,-0.000126039
1.12615,-9.54509E-5
1.12157,-5.10686E-5
1.11186,-0.000213804
1.11189,-0.000339553
1.10661,-0.000242392
1.10168,-6.2397E-5
1.09733,-0.000230063
1.08736,-0.000224132
1.08691,-0.00034495
1.07747,-0.000381936
1.07762,-0.000539739
1.06725,-0.000284774
1.06752,-0.000257652
1.05763,-0.00019601
1.05291,-0.000112176
1.05296,-0.000514083
1.0439,-0.00039473
1.034,-0.000429249
1.03364,-0.000266514
1.03395,-0.000256652
1.01932,-0.000297568
1.01925,-0.000105245
1.01447,-0.000211269
1.00511,-0.000173284
1.00536,-0.000205338
0.995066,-0.000197941
0.995277,-0.000291637
0.985255,-0.000113108
0.980581,-5.14657E-5
0.975743,-0.000177215
0.976518,-0.000263514
0.965523,-0.000178681
0.960877,-0.000134299
0.956167,-0.000208269
0.951303,6.78871E-5
0.946234,-0.000157956
0.936706,-0.000513014
0.93703,-0.000177681
0.931707,-0.000103711
0.927102,-0.000134765
0.917388,-0.000110108
0.917488,1.5642E-5
0.90795,-7.95195E-5
0.902803,-0.000392661
0.898118,-0.000281705
0.898182,-0.000146093
0.888298,-0.000130299
0.8838,-0.000744254
0.878361,-0.000120436
0.873753,-8.34509E-5
0.868968,-0.000299431
0.863988,-7.50539E-5
0.858737,-0.000183544
0.849863,-0.000126833
0.849576,-0.000326553
0.839832,-0.000300897
0.839507,-0.0002935
0.829412,-0.000234323
0.829914,-0.000189941
0.819416,-0.000171681
0.819424,-0.000105108
0.809736,-0.000344279
0.809815,-0.000319622
0.80008,-0.000155887
0.795301,-0.000266843
0.790177,-0.000175613
0.790242,-0.000318622
0.780768,-0.00018201
0.771003,-0.000125299
0.770866,-0.000411318
0.771043,-0.000142559
0.756369,-0.000247583
0.756276,-0.000183475
0.751295,-7.74509E-5
0.741907,9.84796E-6
0.741536,-0.000249049
0.73698,-0.000194804
0.727527,-7.54509E-5
0.7275,-0.000206132
0.717258,-0.000398455
0.712841,-0.000450235
0.71258,-0.000211063
0.702833,-0.000232255
0.698221,-0.000148421
0.693222,-9.17107E-5
0.68828,-6.85195E-5
0.683593,-0.000312622
0.678835,2.27107E-5
0.673607,-0.000228789
0.668754,-0.000163681
0.664233,-0.000365867
0.654621,-6.75196E-5
0.654578,-0.000156284
0.650009,-0.000343676
0.640088,-3.44657E-5
0.640016,0.000125804
0.630415,3.45734E-5
0.62574,-0.000312088
0.625686,9.72155E-5
0.615653,-3.34657E-5
0.610451,-0.000178941
0.60564,0.000120407
0.600594,-0.000323416
0.596526,-0.000237117
0.591417,8.58871E-5
0.58643,-8.57107E-5
0.576872,-8.81764E-5
0.576521,-7.09166E-5
0.571717,-0.000381593
0.566838,0.000129804
0.556797,-5.26568E-5
0.556407,-0.000116765
0.546645,-0.000165078
0.547313,-0.000224255
0.537666,-0.000384524
0.537843,-1.46716E-5
0.52748,-0.000154215
0.522748,-0.000107368
0.518811,-8.0245E-5
0.513636,0.000144132
0.508727,-0.000175407
0.504069,-0.000278965
0.499572,-0.000106368
0.489521,-0.000195132
0.489402,-0.000244446
0.48484,-0.000186735
0.475613,3.7642E-5
0.470688,-0.000152215
0.470839,-8.07107E-5
