#ID:	3
#type:	Perform parallel JV
#start_time:	16/04/2025 17.46.09
#
# Parameters
#Sample area:	0.25 cm²
#Comment:	  
#Resolution of the measurement unit:	10 (higher better/slower)
#start_voltage:	-0.2 V
#stop_voltage:	1.4 V
#Scan rate:	10 mV/s
#settling_time:	10 ms
#direction:	1 0=forward,1=backward,2=for- & backward,3=back- & forward
##Sample holder climate : temperature:	[32.808,29.964] °C
##Sample holder climate : relative humidity:	[30.803,32.155] %
##IR temperature [0]:	[34.89,31.53] °C
##Stage temperature:	[33.9076,30.2538] °C
##Light intensity:	[0,0] %
#
#voltage (V),current (mA)
1.40044,-0.000291911
1.40034,-0.000556972
1.39036,-0.000501494
1.38627,-0.000170709
1.38111,-0.000189818
1.37103,-4.68089E-5
1.37116,-0.000150368
1.36153,-0.000529083
1.36196,-0.000450181
1.35239,-0.000243063
1.34782,-0.000454112
1.34249,-0.000362882
1.34268,0.000120392
1.33276,-0.000276583
1.32775,-6.84657E-5
1.32294,-0.00026572
1.31831,-0.000287911
1.31311,-0.000485166
1.30381,-0.000336225
1.30346,-0.000348553
1.29891,-0.000284446
1.28927,-0.000485632
1.28921,-0.000404264
1.2794,-0.000559602
1.27922,-0.00038947
1.26971,-0.000337691
1.26484,-0.000351485
1.26499,-0.000390936
1.25508,-0.000427921
1.25012,-8.02598E-5
1.24549,-0.000118711
1.24079,-0.000532945
1.2362,-0.000101451
1.22655,-0.000470303
1.22665,-0.000248392
1.22179,-0.000522083
1.21229,-0.000371676
1.21215,-0.000408661
1.20225,-0.000336156
1.20185,-0.000407661
1.19239,-0.000397798
1.18738,-0.0004757
1.18706,-0.000433784
1.17753,-0.000421455
1.17301,-0.000406661
1.16757,-0.000326759
1.16329,-0.000373607
1.15882,-0.00038347
1.14897,-0.000320828
1.14891,-0.000463838
1.1438,-0.000172887
1.13912,-0.00016549
1.12889,-0.000359279
1.12929,-9.89166E-5
1.11986,-0.000465303
1.1154,-0.000349416
1.1103,-0.000593519
1.11032,-4.36716E-5
1.10033,-0.000188147
1.09491,-0.000207872
1.09046,-0.000521014
1.08507,-0.000123039
1.0801,-0.000123039
1.07534,-0.000204407
1.07108,-0.000123039
1.0661,-0.000228063
1.05631,-0.000435181
1.05647,-0.000538739
1.05129,-0.000326691
1.04203,-0.000579656
1.04203,-0.000372539
1.03266,-0.000293637
1.02741,-0.000186613
1.02256,-0.000322225
1.0225,-0.000443043
1.01283,-0.00039373
1.00795,-0.00026698
1.00284,-0.000111642
0.998442,-0.000143696
0.993846,-9.43823E-5
0.98823,1.75734E-5
0.983261,-0.000305431
0.974247,-3.42059E-5
0.974163,-0.000135299
0.963934,-0.000316759
0.964293,-0.00028224
0.958909,0.000122132
0.949181,-4.94657E-5
0.94921,-0.000111108
0.940032,-0.000296034
0.935139,-8.89166E-5
0.935099,-0.000123436
0.924968,-0.000548999
0.920714,-0.000401058
0.91547,-7.31225E-5
0.91121,-0.000452838
0.906269,-0.000360607
0.895767,-0.000116505
0.896026,-0.000224995
0.891643,-0.000229926
0.886618,-0.000265911
0.876911,-3.16716E-5
0.877234,-0.000561793
0.867351,-0.000136696
0.862284,-0.000284637
0.857804,-0.000149024
0.858017,2.60391E-5
0.847699,-0.000281171
0.843212,-0.000219529
0.838189,-0.000125833
0.833122,-0.000251583
0.827723,-0.000206201
0.822905,5.51616E-5
0.818013,-0.000169215
0.80886,-0.000242186
0.809367,-3.85343E-5
0.803897,-0.000217529
0.79451,-0.000200269
0.794601,-0.000298897
0.784645,-0.000201735
0.779629,-0.000325019
0.779926,-6.61225E-5
0.770153,-0.00032995
0.76503,0.000277607
0.76029,-0.000188407
0.754991,-9.71764E-5
0.750345,-0.000121833
0.745177,-0.000143024
0.740536,-0.000189872
0.735688,-0.00011097
0.730838,-4.68627E-5
0.720961,-7.29852E-5
0.721352,-7.05195E-5
0.716252,-0.000176544
0.706705,0.000189377
0.70626,-0.000170613
0.69682,-5.96568E-5
0.691623,-0.000111436
0.691777,-0.000121299
0.682109,-8.8245E-5
0.682273,8.18871E-5
0.672612,-1.92059E-5
0.662704,0.000144529
0.662776,0.000151926
0.662797,-0.000102039
0.648339,5.92302E-5
0.648045,-6.15882E-5
0.6431,-2.70686E-5
0.633838,6.41616E-5
0.633689,2.51955E-6
0.623816,-7.53823E-5
0.623954,7.99557E-5
0.614143,-0.000100039
0.61415,-0.000252911
0.604568,-0.000123696
0.599552,1.6848E-5
0.594764,-0.00022972
0.590175,-0.00026424
0.585403,0.000143598
0.580681,-0.000381593
0.575341,-9.31077E-5
0.570456,-0.000204063
0.565752,-7.4848E-5
0.555787,8.049E-5
0.555649,-0.000121696
0.546239,-9.35734E-5
0.546031,-0.000248911
0.536746,-0.000194666
0.536502,-0.000241514
0.527129,-0.000193666
0.521659,-2.35343E-5
0.51717,7.75586E-5
0.517192,-2.84657E-5
0.507849,-0.000123627
0.498356,7.6093E-5
0.498285,-0.000330745
0.493587,-0.000372661
0.488616,-0.000107833
0.478685,-0.000270568
0.478801,-9.30391E-5
0.468884,-0.000156147
0.468906,0.000132338
0.45941,-5.99852E-5
0.459509,-0.00016601
0.449624,2.63136E-5
0.444733,-0.000172407
0.440226,-2.9397E-5
0.43514,-6.39166E-5
0.430438,0.00033799
0.425848,8.749E-5
0.421011,3.65682E-6
0.411741,-7.27793E-5
0.411585,6.77646E-5
0.40205,-4.46568E-5
0.402178,-8.1642E-5
0.392393,-0.000155613
0.392579,-8.1642E-5
0.383452,7.46959E-5
0.378487,-6.33823E-5
0.373582,-9.54361E-5
0.363676,-0.000168407
0.363697,-8.13727E-6
0.359014,9.78871E-5
0.354113,-0.00014375
0.349208,-6.3848E-5
0.339667,-0.000179735
0.339687,0.000121078
0.32988,-7.13727E-6
0.329805,0.00018272
0.320321,-8.25734E-5
0.31578,0.000252759
0.315682,0.000114681
0.30614,-1.5E-5
0.301308,-0.000155544
0.296182,-1.99314E-5
0.291962,9.10243E-5
0.286683,-6.57793E-5
0.281825,-0.000100299
0.277183,-0.00033947
0.267724,-8.69705E-5
0.267418,5.11077E-5
0.262609,-0.00021272
0.252948,-0.000173269
0.253002,-0.000180666
0.248282,-0.00012049
0.238761,0.000197583
0.234106,0.00013101
0.229145,2.10539E-5
0.228981,-0.000163872
0.21957,-0.000188529
0.209133,-8.64361E-5
0.208912,0.000197117
0.208754,2.94509E-5
0.198566,5.41077E-5
0.193929,0.000335195
0.188276,4.5245E-5
0.183532,3.32841E-6
0.178327,-6.07793E-5
0.168342,-0.000200323
0.168127,9.25977E-6
0.163524,0.000159666
0.158025,-7.70391E-5
0.154,0.000107887
0.148438,5.21764E-5
0.137643,-1.93284E-5
0.137906,-0.000177132
0.132781,-0.000337401
0.12755,0.000156735
0.117445,4.8245E-5
0.117378,-0.000146544
0.107454,0.000157735
0.107545,0.000147872
0.102271,3.69166E-5
0.097519,9.11616E-5
0.0868265,3.29852E-5
0.0871891,-7.79705E-5
0.0771126,9.7093E-5
0.076847,7.73675E-5
0.0668598,9.06959E-5
0.0667731,2.16568E-5
0.0563967,0.000223843
0.0559806,1.17941E-5
0.0460592,0.00014101
0.0460185,-4.46568E-6
0.0414431,7.19705E-5
0.0310965,0.000271691
0.0260654,-9.22302E-5
0.02574,-2.07255E-5
0.0162121,-1.57941E-5
0.0158176,0.000154338
0.00638448,-0.00046848
0.000568644,-0.000172598
-0.00379324,7.39705E-5
-0.00394619,-9.86273E-6
-0.0139075,-8.28332E-5
-0.0189106,-0.000245568
-0.0240689,-0.000105024
-0.0293331,7.00391E-5
-0.034912,-0.000271691
-0.0346496,9.32302E-5
-0.0446365,-2.01911E-5
-0.0499796,-1.52598E-5
-0.0549079,0.000106559
-0.0597755,6.71077E-5
-0.0652598,6.71077E-5
-0.0705182,3E-6
-0.0753929,0.000191392
-0.0808328,0.000179063
-0.085888,0.000408372
-0.0907163,0.000286088
-0.095443,0.000182529
-0.100647,-4.1848E-5
-0.105439,3.70539E-5
-0.110732,0.000146544
-0.115388,0.000166269
-0.124438,-0.000117284
-0.124928,-0.000206049
-0.134096,5.63136E-5
-0.134261,-2.50539E-5
-0.143552,-3.24509E-5
-0.143461,7.85048E-5
-0.153268,4.99166E-5
-0.158104,4.25195E-5
-0.162484,0.000126353
-0.167436,0.000271828
-0.172508,0.000297485
-0.181873,0.000438029
-0.181974,0.000405975
-0.186933,0.000314745
-0.191918,0.000123421
-0.201134,0.000165338
-0.201057,-0.000147804
NaN,NaN
