#ID:	1
#type:	Perform parallel JV
#start_time:	16/04/2025 17.35.39
#
# Parameters
#Sample area:	0.25 cm²
#Comment:	  
#Resolution of the measurement unit:	10 (higher better/slower)
#start_voltage:	-0.2 V
#stop_voltage:	1.4 V
#Scan rate:	10 mV/s
#settling_time:	10 ms
#direction:	1 0=forward,1=backward,2=for- & backward,3=back- & forward
##Sample holder climate : temperature:	[33.42,30.245] °C
##Sample holder climate : relative humidity:	[30.249,31.615] %
##IR temperature [0]:	[35.67,31.91] °C
##Stage temperature:	[35.8809,30.7062] °C
##Light intensity:	[0,0] %
#
#voltage (V),current (mA)
0.517725,-0.000223255
0.517895,0.000168789
0.508176,0.000159926
0.503777,-0.000111299
0.499089,-0.000140887
0.494335,-0.000404715
0.489418,-0.000348004
0.483738,-0.000216323
0.478658,-0.000263171
0.469394,-0.000477685
0.469015,-0.000390387
0.464694,-0.000109299
0.459746,2.63136E-5
0.450549,0.000164392
0.450933,0.000122475
0.440342,-0.000150215
0.436199,-0.000152681
0.431186,-5.40539E-5
0.426633,-8.01764E-5
0.421637,-9.00391E-5
0.416989,-0.000200995
0.411842,4.55734E-5
0.407028,-0.000155613
0.402631,-0.000199995
0.393087,-2.24657E-5
0.393007,-0.000108765
0.383266,-0.000203926
0.383469,-7.57107E-5
0.373762,-0.000120093
0.369014,-9.19705E-5
0.363427,0.000149666
0.363371,-0.000148681
0.353957,-0.000207858
0.348951,2.73823E-5
0.344073,-0.000243843
0.339634,4.71077E-5
0.334803,-4.65882E-5
0.32547,6.53675E-5
0.325484,0.00010975
0.320273,-5.79166E-5
0.310502,5.55048E-5
0.310891,-0.000230514
0.301375,-0.000111162
0.296503,-0.000182666
0.296506,2.69166E-5
0.28664,-5.59166E-5
0.281854,0.000163529
0.276758,5.01077E-5
0.27206,3.53136E-5
0.267475,0.000144804
0.262693,-4.50539E-5
0.258039,-0.000269431
0.248162,0.000155666
0.248443,0.000190186
0.243748,0.000106353
0.23896,-0.000115559
0.229216,-0.000200858
0.224657,-1.34657E-5
0.219597,-0.000104696
0.220154,-0.000158941
0.209157,2.20539E-5
0.204283,5.16421E-5
0.198752,7.62989E-5
0.198509,-3.95882E-5
0.188842,8.46959E-5
0.183532,0.000121681
0.178577,-0.000144613
0.178246,-0.000171735
0.168285,0.000115284
0.163403,4.37793E-5
0.158143,3.8848E-5
0.153414,-6.2245E-5
0.148012,0.00017546
0.148129,-0.000236308
0.138162,0.000239568
0.127869,0.000361387
0.132831,0.000116284
0.122718,-1.58627E-5
0.117494,0.000149338
0.112874,-4.05195E-5
0.107812,-0.000199789
0.10237,0.000113353
0.0975882,0.000150338
0.0925427,-0.000108559
0.0872051,0.000200652
0.081769,-3.60539E-5
0.0765947,-3.60539E-5
0.0718655,1.32598E-5
0.0666398,9.56273E-5
0.0617962,-3.99852E-5
0.0567948,0.00014001
0.0512255,-9.66959E-5
0.0467446,3.25195E-5
0.0415974,-0.000354593
0.0364167,0.000108956
0.0263926,-0.00021798
0.0264576,-7.00391E-5
0.0214287,4.09166E-5
0.0165069,-7.74361E-5
0.00636671,-3.94509E-5
0.00594006,9.86273E-6
0.000805351,0.000106024
-0.00407222,0.000295882
-0.0143661,2.56568E-5
-0.0142663,6.26421E-5
-0.0247657,-9.02302E-5
-0.024535,8.97645E-5
-0.0295863,-7.05048E-5
-0.0343765,-0.000301279
-0.044596,5.37793E-5
-0.0446814,-1.52598E-5
-0.0544976,7.20391E-5
-0.0539501,-1.42598E-5
-0.0650945,-3.15195E-5
-0.0646845,1.0397E-5
-0.0753575,9.76959E-5
-0.075532,9.27646E-5
-0.0853308,0.00012975
-0.085291,-6.75048E-5
-0.0948265,-4.9245E-5
-0.0997867,-3.93823E-5
-0.100291,0.0002565
-0.110157,0.000249103
-0.115273,-6.32841E-6
-0.115207,-0.000317004
-0.124576,-0.000117284
-0.129162,-0.000109887
-0.133364,0.0002585
-0.138497,-0.000113818
-0.143003,-0.000234637
-0.153226,-0.000154735
-0.153159,-0.000162132
-0.157862,4.99166E-5
-0.16768,-0.000265691
-0.166929,-6.35048E-5
-0.177028,-0.00011675
-0.181926,-9.45586E-5
-0.186807,-3.32841E-6
-0.191517,3.46568E-5
-0.191396,0.000116024
-0.20091,1.37272E-7
NaN,NaN
