#ID:	1
#type:	Perform parallel JV
#start_time:	16/04/2025 16.42.39
#
# Parameters
#Sample area:	0.25 cm²
#Comment:	  
#Resolution of the measurement unit:	10 (higher better/slower)
#start_voltage:	-0.2 V
#stop_voltage:	1.4 V
#Scan rate:	10 mV/s
#settling_time:	10 ms
#direction:	3 0=forward,1=backward,2=for- & backward,3=back- & forward
##Sample holder climate : temperature:	[21.486,21.627] °C
##Sample holder climate : relative humidity:	[38.921,38.428] %
##IR temperature [0]:	[21.33,23.33] °C
##Stage temperature:	[21.3819,21.4165] °C
##Light intensity:	[0,0] %
#
#voltage (V),current (mA)
0.807038,5.21767
0.811626,5.45536
0.81608,5.69673
0.82032,5.93818
0.824523,6.18231
0.82921,6.4705
0.833046,6.71686
0.83741,7.00667
0.841592,7.2975
0.845545,7.58323
0.849959,7.91284
0.853666,8.20233
0.857812,8.53715
0.861806,8.86657
0.865631,9.19699
0.869845,9.57592
0.873485,9.91558
0.877543,10.3031
0.881467,10.6895
0.885703,11.1228
0.889387,11.5134
0.893412,11.9526
0.897667,12.4359
0.901423,12.8714
0.905317,13.3408
0.909176,13.8191
0.912891,14.2897
0.916505,14.7612
0.920359,15.2789
0.931279,16.7907
0.940911,18.2301
0.949488,19.5966
0.957318,20.9117
0.965066,22.2781
0.972316,23.6125
0.978936,24.8792
0.985216,26.1324
0.991407,27.3971
0.997458,28.6747
1.00339,29.9619
1.0087,31.1559
1.01386,32.3456
1.01924,33.6177
1.0244,34.8558
1.02936,36.0779
1.03423,37.3079
1.03885,38.4937
1.04371,39.751
1.04863,41.0588
1.05326,42.3235
1.05781,43.5689
1.06216,44.7871
1.0667,46.0758
1.07135,47.4104
1.07559,48.6592
1.07978,49.9037
1.07987,49.9946
1.07972,49.9939
1.07962,49.9956
1.07948,49.9956
1.07938,49.9945
1.07929,50.0001
1.07919,49.9956
1.07917,49.9958
1.07907,49.9968
1.07899,49.9939
1.07894,49.9955
1.07888,49.9999
1.07883,49.9964
1.07874,49.9965
1.0787,49.9981
1.07866,49.999
1.07859,49.9991
1.07858,50.0013
1.07848,50.0019
1.07847,50.0015
1.07841,50.0023
1.07834,50.0016
1.07829,49.9986
1.07826,50.002
1.07821,50.0022
1.07813,50.0008
1.07808,50.0013
1.07804,50.0004
1.07802,50.0001
1.07797,50.0016
1.07793,49.9999
1.0779,50.0014
1.07785,50.0012
1.07783,50.0015
1.07774,50.0021
1.07774,50.0036
1.07772,50.0084
1.07766,50.003
1.07765,50.0043
1.07756,50.0035
1.07753,50.0036
1.07753,50.0049
1.07747,50.0005
1.07746,50.0041
1.07738,50.0029
1.07741,50.0057
1.07736,50.007
1.07732,50.0013
1.07729,50.0041
1.07726,50.0027
1.0772,50.0036
1.07718,50.0013
1.07719,50.0071
1.07714,50.0061
1.07712,50.0073
1.07707,50.0061
NaN,NaN
