#ID:	3
#type:	Perform parallel JV
#start_time:	16/04/2025 17.46.09
#
# Parameters
#Sample area:	0.25 cm²
#Comment:	  
#Resolution of the measurement unit:	10 (higher better/slower)
#start_voltage:	-0.2 V
#stop_voltage:	1.4 V
#Scan rate:	10 mV/s
#settling_time:	10 ms
#direction:	1 0=forward,1=backward,2=for- & backward,3=back- & forward
##Sample holder climate : temperature:	[32.808,29.964] °C
##Sample holder climate : relative humidity:	[30.803,32.155] %
##IR temperature [0]:	[34.89,31.53] °C
##Stage temperature:	[33.9076,30.2538] °C
##Light intensity:	[0,0] %
#
#voltage (V),current (mA)
0.668738,1.68254
0.661574,1.56435
0.657916,1.50617
0.65036,1.39168
0.644517,1.30769
0.640468,1.25056
0.634336,1.17046
0.627976,1.09069
0.623713,1.0393
0.616907,0.960777
0.612494,0.912102
0.605504,0.840624
0.600681,0.791587
0.595637,0.745621
0.590755,0.700233
0.582823,0.634548
0.580344,0.612574
0.574931,0.570539
0.56651,0.509871
0.563501,0.489416
0.557784,0.451234
0.551702,0.413639
0.548704,0.396521
0.542436,0.36158
0.536349,0.330161
0.529905,0.299822
0.526526,0.283992
0.519768,0.256407
0.516299,0.242408
0.509589,0.218102
0.502486,0.193291
0.498587,0.181679
0.494776,0.169852
0.487236,0.149876
0.48344,0.141084
0.479493,0.131067
0.4716,0.11488
0.467528,0.106269
0.463363,0.098853
0.455384,0.0854461
0.450876,0.079179
0.446954,0.0733099
0.442286,0.0675852
0.438375,0.062435
0.4294,0.0532587
0.425308,0.0491745
0.42125,0.0454789
0.412033,0.0379816
0.412161,0.0384549
0.403346,0.0319818
0.403514,0.0320557
0.394199,0.0269523
0.385051,0.0222444
0.384794,0.0222148
0.380672,0.0203633
0.375791,0.0184698
0.366945,0.0154261
0.362194,0.013688
0.357103,0.0126969
0.35703,0.0123073
0.347997,0.01023
0.338107,0.00811713
0.338378,0.00860282
0.333709,0.00767337
0.328931,0.00689037
0.31912,0.0055022
0.319147,0.00530741
0.309756,0.00438031
0.309797,0.004151
0.300241,0.00337038
0.295575,0.00312381
0.290915,0.00243342
0.284896,0.00210402
0.285111,0.00214347
0.275455,0.0017317
0.270234,0.00145308
0.265342,0.00128395
0.260828,0.00104478
0.255537,0.00104724
0.2501,0.00062068
0.250501,0.000667528
0.23551,0.000431823
0.235412,0.000402235
0.230886,9.40243E-5
0.225562,0.00044022
0.220815,0.000489533
0.21082,-2.57941E-5
0.210966,0.000270088
0.206112,4.17793E-5
0.201198,4.17793E-5
0.191514,0.00022424
0.191242,-0.00022698
0.181288,-2.13284E-5
0.176488,-7.31077E-5
0.171689,0.000230171
0.171451,-0.000188995
0.161567,-1.29314E-5
0.156649,0.000144872
0.151553,-8.93675E-5
0.146464,2.86273E-6
0.141893,5.46421E-5
0.13702,-0.000152475
0.131844,-0.00018946
0.126737,7.04361E-5
0.121877,-6.27107E-5
0.116648,0.000124681
0.111776,4.57793E-5
0.101717,9.85586E-5
0.101942,0.000147872
0.0969854,4.86273E-6
0.0918537,0.000204583
0.0821761,0.000106956
0.0823694,7.24361E-5
0.0721646,0.000114353
0.0723927,0.000151338
0.0622409,0.000194255
0.0622211,-4.73823E-5
0.0521887,-0.000173132
0.0521692,9.06959E-5
0.0423647,-0.000177063
0.0374143,-5.13136E-5
0.0325356,4.97793E-5
0.0275373,-1.82598E-5
0.0225627,0.000151872
0.0229112,8.28332E-5
0.0128319,-5.93136E-6
0.00256891,0.000197255
0.00245442,9.86273E-5
-0.00221161,3.69852E-5
-0.0069204,-0.000194789
-0.0119011,0.000163735
-0.0168594,-0.00023324
-0.0268636,-3.10539E-5
-0.0272265,9.46959E-5
-0.0324121,-0.000271691
-0.0380224,0.000154872
-0.0478211,0.000275691
-0.047598,9.39705E-6
-0.0522931,7.93136E-6
-0.062082,0.000153407
-0.0618102,-0.000253431
-0.0720121,-9.46273E-5
-0.076867,6.81077E-5
-0.0769413,0.000265362
-0.0863648,0.000285088
-0.0910749,0.000224446
-0.0959053,0.000182529
-0.100749,5.67793E-5
-0.105765,9.86959E-5
-0.110914,-6.30391E-5
-0.115744,0.000203255
-0.12018,0.000166269
-0.125127,-3.34509E-5
-0.13536,-9.16273E-5
-0.135063,2.42598E-5
-0.145099,-8.17646E-5
-0.144908,-7.79409E-6
-0.154774,-0.000171995
-0.15524,-4.37793E-5
-0.16451,0.000138681
-0.1695,-0.000184323
-0.169299,3.75882E-5
-0.179266,0.000314745
-0.184133,-2.55195E-5
-0.18902,0.000524328
-0.194038,0.000259034
-0.198761,6.67107E-5
-0.203536,8.64361E-5
NaN,NaN
