#ID:	1
#type:	Perform parallel JV
#start_time:	16/04/2025 17.43.26
#
# Parameters
#Sample area:	0.25 cm²
#Comment:	  
#Resolution of the measurement unit:	10 (higher better/slower)
#start_voltage:	-0.2 V
#stop_voltage:	1.4 V
#Scan rate:	10 mV/s
#settling_time:	10 ms
#direction:	1 0=forward,1=backward,2=for- & backward,3=back- & forward
##Sample holder climate : temperature:	[36.56,32.808] °C
##Sample holder climate : relative humidity:	[29.725,30.803] %
##IR temperature [0]:	[41.29,34.89] °C
##Stage temperature:	[43.1405,33.9076] °C
##Light intensity:	[0,0] %
#
#voltage (V),current (mA)
0.328811,0.00867531
0.323618,0.007593
0.318912,0.00672024
0.314415,0.00587945
0.309581,0.00564767
0.30462,0.00490897
0.299604,0.00447994
0.29002,0.00347394
0.290206,0.00377475
0.27995,0.00254784
0.279999,0.00285852
0.270356,0.00211635
0.270445,0.00191909
0.260339,0.00177462
0.260097,0.00131107
0.250158,0.00096341
0.250155,0.00147381
0.240811,0.00071291
0.235816,0.000880577
0.230808,0.000520587
0.225939,0.000689254
0.220679,0.000590626
0.215891,0.000356387
0.210891,0.000413097
0.206122,0.000414097
0.201051,0.000283416
0.196117,0.000192186
0.190983,5.41077E-5
0.181652,2.79852E-5
0.181418,0.000454548
0.171014,5.51077E-5
0.171238,0.000136475
0.1661,1.86273E-6
0.156353,0.00011775
0.156281,6.79409E-6
0.146468,1.76568E-5
0.141525,6.45048E-5
0.141597,4.23136E-5
0.131409,6.45048E-5
0.131787,2.86273E-6
0.122004,0.000312073
0.117153,-0.000139147
0.112202,-8.24361E-5
0.106999,-0.000135681
0.102503,-0.000160338
0.0972854,0.000170063
0.0918177,-7.15734E-5
0.0818527,0.000183392
0.0818354,2.55882E-5
0.0821897,-6.31764E-5
0.0676447,-0.000136147
0.0673016,9.8093E-5
0.0623148,8.57646E-5
0.0523138,6.35734E-5
0.0520778,0.00021398
0.0469367,-0.000147475
0.0420102,0.000217446
0.0325247,-0.000231308
0.0324445,-1.18627E-5
0.0227086,-8.23675E-5
0.0224161,0.000102559
0.0125284,-2.81225E-5
0.00735469,0.000113421
0.00725093,9.12302E-5
-0.00240243,-0.000110956
-0.00719233,-0.000345195
-0.00725072,-0.000219446
-0.0173888,-4.5848E-5
-0.0223397,-0.000102559
-0.0274856,-0.000206117
-0.0326753,-2.26568E-5
-0.0374805,0.000172132
-0.0376826,2E-6
-0.0471885,-1.77255E-5
-0.0522908,-0.00019672
-0.0568621,-0.000107956
-0.0668016,0.000197789
-0.0668932,-1.67255E-5
-0.0718381,0.000280156
-0.0766662,4.59166E-5
-0.0863927,0.00014701
-0.0866237,-0.000163666
-0.0913672,0.000165269
-0.100936,5.43136E-5
-0.100722,0.000162804
-0.11081,-2.11225E-5
-0.115469,5.77793E-5
-0.115587,-8.02989E-5
-0.125613,0.000178598
-0.130503,-1.37255E-5
-0.135443,0.000191926
-0.135034,0.000154941
-0.144933,0.000157407
-0.154714,-4.6245E-5
-0.154637,-0.000167063
-0.159634,1.78627E-5
-0.164422,2.03284E-5
-0.169268,0.00011649
-0.174509,0.000275294
-0.183917,-5.51077E-5
-0.184064,8.54361E-5
-0.194012,-9.72546E-6
-0.193595,-0.000140407
-0.203818,4.69852E-5
NaN,NaN
