#ID:	1
#type:	Perform parallel JV
#start_time:	16/04/2025 16.42.39
#
# Parameters
#Sample area:	0.25 cm²
#Comment:	  
#Resolution of the measurement unit:	10 (higher better/slower)
#start_voltage:	-0.2 V
#stop_voltage:	1.4 V
#Scan rate:	10 mV/s
#settling_time:	10 ms
#direction:	3 0=forward,1=backward,2=for- & backward,3=back- & forward
##Sample holder climate : temperature:	[21.486,21.627] °C
##Sample holder climate : relative humidity:	[38.921,38.428] %
##IR temperature [0]:	[21.33,23.33] °C
##Stage temperature:	[21.3819,21.4165] °C
##Light intensity:	[0,0] %
#
#voltage (V),current (mA)
1.10626,-0.000304034
1.10085,-3.77402E-5
1.09627,-9.44509E-5
1.0914,-0.000212804
1.08655,-0.000160024
1.07707,-6.1397E-5
1.07717,-0.000465769
1.06768,-0.000223132
1.06779,-0.000220666
1.05801,-0.000726131
1.05302,-0.000272446
1.04863,-0.000500754
1.04342,-0.000271446
1.03856,-0.000355279
1.03873,-0.000130902
1.02421,-0.000440578
1.02444,-3.86716E-5
1.01985,-4.3603E-5
1.01026,-0.000223598
1.01033,-0.000309897
1.00075,-0.000119039
1.00096,-7.46568E-5
0.991185,-6.97255E-5
0.986322,-0.000224063
0.981522,-8.84509E-5
0.977093,-0.000189544
0.972132,-9.09166E-5
0.967483,-8.00539E-5
0.962623,-0.000171284
0.95311,0.000124598
0.952717,-0.000178681
0.942944,-0.000108642
0.942949,-1.98775E-5
0.932964,-0.000103711
0.933162,-0.00019001
0.923594,-0.000122436
0.923661,-0.000344348
0.913457,-0.000243255
0.908545,0.000117735
0.904214,-0.000183078
0.898921,-0.000331019
0.894506,-0.000195407
0.889332,-0.000635764
0.88441,-2.92059E-5
0.880021,-0.000256049
0.874652,-0.000293034
0.865044,-0.000274774
0.865014,-0.000321622
0.854927,-0.000183544
0.855185,-0.000114505
0.845218,-0.000251583
0.845413,-0.000251583
0.835677,-0.00013323
0.835569,-0.000111039
0.825927,-0.000201269
0.821074,-0.000418249
0.816358,-0.000216063
0.811383,-0.000208666
0.806756,-0.00025698
0.801569,-0.000143559
0.796407,-0.000118902
0.791639,-0.000385195
0.78695,-0.000317622
0.782038,-0.000366936
0.777069,-0.000248583
0.767238,-0.000250049
0.76728,-0.000462097
0.757377,-0.000370867
0.757191,-1.08775E-5
0.752117,-3.48045E-6
0.742812,-8.87793E-5
0.737644,-8.87793E-5
0.737458,-0.000207132
0.72823,1.0848E-5
0.727912,-0.000132162
0.718083,-0.000139559
0.71308,-0.00032695
0.708201,-7.44509E-5
0.708507,-0.000145956
0.698691,-0.000296362
0.693514,6.91659E-6
0.688736,-0.000154818
0.678468,-0.000349607
0.678893,-0.000310156
0.67382,-0.000228789
0.668846,-0.000114368
0.664331,-0.000353539
0.659365,-0.000129162
0.649568,-8.23136E-5
0.649468,-1.08089E-5
0.639666,-0.000219392
0.639636,-3.44657E-5
0.629898,-8.87107E-5
0.630142,-0.00021446
0.620294,-8.77107E-5
0.615551,-0.00015675
0.610978,-0.000129627
0.610614,2.07793E-5
0.600947,-0.000187804
0.59654,-5.21911E-5
0.591545,-9.90391E-5
0.581712,1.29166E-5
0.581711,-0.000223789
0.577018,-0.000194201
0.572067,-0.000110368
0.562693,-0.000141421
0.562766,-4.03284E-5
0.552793,-0.000141421
0.54829,-0.000140421
0.543287,-3.93284E-5
0.543607,-0.000285897
0.533513,-0.000446166
0.528951,6.05387E-6
0.523998,-0.000267637
0.5141,-0.000178872
0.514425,-0.000262705
0.509858,-0.000287362
0.504651,-0.00016801
0.495158,-0.000340607
0.495059,-0.000355401
0.490068,-0.000108833
0.480461,-3.87941E-5
0.475754,-0.000221255
0.475527,-0.000152215
0.465856,-7.97107E-5
0.461146,-8.71077E-5
0.456323,5.34361E-5
0.451614,-5.99852E-5
0.446972,-8.61077E-5
0.441917,-0.000145284
0.437248,-4.66568E-5
0.432508,-0.000362264
0.42303,-4.07255E-5
0.422837,5.79018E-5
0.418251,2.5848E-5
0.408727,-0.000150681
0.4035,-4.46568E-5
0.3988,-0.000126024
0.399059,-0.00025424
0.389315,-0.000117627
0.385025,-1.9E-5
0.380117,-5.10539E-5
0.370358,-7.07793E-5
0.370172,5.25048E-5
0.365518,-9.19705E-5
0.360547,0.0002335
0.350432,0.000137338
0.350859,2.14509E-5
0.341182,-0.000497808
0.341122,-9.09705E-5
0.331667,-4.65882E-5
0.3259,-0.000242843
0.320797,6.04361E-5
0.320653,1.35882E-5
0.310421,-4.31225E-5
0.310518,-0.000329142
0.300445,-0.000165407
0.295274,2.93823E-5
0.290043,-0.000278828
0.289988,-9.88332E-5
0.279317,-0.000120024
0.279669,-0.000208789
0.269835,-0.00021372
0.264534,-9.19018E-5
0.259483,5.11077E-5
0.259559,-8.69705E-5
0.249217,-9.58332E-5
0.243945,2.99166E-5
0.239079,-0.000115559
0.239119,-0.000115559
0.22883,-9.72989E-5
0.22366,-0.000205789
0.218399,-0.000141681
0.218459,0.000104887
0.208028,-0.000189995
0.202829,-0.000103696
0.203116,-0.000138215
0.193129,-0.000165338
0.18795,-0.00010023
0.182588,-0.000169269
0.177539,-0.000223514
0.177456,-8.54361E-5
0.167193,-0.000279225
0.161899,-0.000141147
0.156774,0.000112818
0.156824,-5.73136E-5
0.147,0.000155735
0.141814,0.000259294
0.136117,0.000108887
0.136304,0.00033573
0.125914,0.000255362
0.120765,0.000191255
0.11583,-6.27107E-5
0.115976,2.11225E-5
0.105458,-6.41764E-5
0.100115,0.000189789
0.0952881,0.000244034
0.0952245,-6.41764E-5
0.0846337,-0.000225911
0.0797298,-0.000144544
0.0745106,4.2848E-5
0.0743866,2.55882E-5
0.0644494,1.91911E-5
0.059239,-0.000133681
0.0591753,6.85048E-5
0.0492502,0.000173063
0.0438154,-1.67941E-5
0.0440993,-0.00020172
0.0338034,0.000177995
0.0283813,-3.79852E-5
0.0231989,-3.05882E-5
0.0232465,-0.000146475
0.0130097,0.00012475
0.00782339,0.000123284
0.00275652,6.1642E-5
0.00289055,-1.97255E-5
-0.00731741,0
-0.0122174,1.33284E-5
-0.0171273,0.000134147
-0.016847,0.000190858
-0.0265724,6.26421E-5
-0.0315207,6.61077E-5
-0.0361897,-3.49852E-5
-0.0414234,-0.000148407
-0.0464792,-0.000118818
-0.0560964,-8.57646E-5
-0.0558793,-0.000135078
-0.0611685,6.71077E-5
-0.0656969,-9.56273E-5
-0.0751579,-0.000119284
-0.0753497,-0.000257362
-0.0850339,-0.00019572
-0.0850128,-3.39705E-6
-0.0947955,-1.47255E-5
-0.094806,-5.66421E-5
-0.10435,-0.000150338
-0.109247,1.2397E-5
-0.109275,-0.000172529
-0.119029,3.53432E-6
-0.123956,0.000144078
-0.128801,0.000166269
-0.133746,4.53432E-6
-0.138786,0.000169735
-0.143482,-0.000328333
-0.14845,3.16568E-5
-0.153326,0.000165804
-0.163131,-2.15882E-5
-0.163007,-4.32841E-6
-0.168017,-0.000169529
-0.177702,0.000139681
-0.177797,0.000137215
-0.182397,6.3245E-5
-0.191931,0.000103696
-0.19691,6.4245E-5
-0.202175,0.00020972
NaN,NaN
-0.197466,-0.000120681
-0.192061,0.000116024
-0.192443,0.000320676
-0.182482,0.000119956
-0.182632,0.000341867
-0.172887,0.000147078
-0.17319,0.000169269
-0.163091,4.49852E-5
-0.158505,0.000222514
-0.153442,3.26568E-5
-0.153447,0.000227446
-0.14355,-0.000158201
-0.138844,-0.000131078
-0.134244,2.06864E-6
-0.12904,-5.07107E-5
-0.124149,0.000195858
-0.119438,0.000245171
-0.114394,0.000163804
-0.114193,7.75048E-5
-0.104554,0.00011349
-0.099824,0.000145544
-0.0948244,0.000123353
-0.0899772,1.1397E-5
-0.0849668,-0.000237637
-0.0754227,6.07107E-5
-0.0753469,0.000114956
-0.0703964,-0.000115353
-0.0656276,1.0397E-5
-0.056219,-4.3848E-5
-0.0560722,6.46421E-5
-0.0462603,-5.39705E-6
-0.0463837,8.09018E-5
-0.0367236,-0.00010649
-0.0320354,0.00032747
-0.0269281,-8.77645E-5
-0.0267622,-7.05048E-5
-0.0171285,-2.36568E-5
-0.0120837,6.75734E-5
-0.00706649,0.000175063
-0.00238521,5.91764E-5
0.00264874,7.89018E-5
0.00757142,0.000249034
0.012873,-8.23675E-5
0.023386,0.000129681
0.0228624,-0.000188392
0.028378,0.000127215
0.0334887,8.42989E-5
0.0384467,0.000355524
0.0433617,-0.000112956
0.0485056,0.0004147
0.0539785,-0.000133681
0.0646445,-2.02598E-5
0.0643942,0.000149872
0.0695098,-1.38627E-5
0.0742644,-2.12598E-5
0.0793918,-0.000191392
0.0843747,-4.34509E-5
0.0944749,-0.00033047
0.0946257,4.1848E-5
0.0998594,-0.000409372
0.105246,-6.91077E-5
0.115474,-0.000215583
0.115509,8.27646E-5
0.120681,-5.77793E-5
0.125889,7.78332E-5
0.13132,-0.000140147
0.136154,3.97046E-7
0.141186,-6.86421E-5
0.14669,-0.000117956
0.157021,-0.000138681
0.156666,-0.000118956
0.162216,-0.00015101
0.166841,-8.19705E-5
0.172181,2.30539E-5
0.177254,-1.14657E-5
0.182502,-6.53432E-6
0.187837,-0.00019146
0.19275,-0.000111093
0.198094,-3.21911E-5
0.207863,0.000197117
0.208083,-0.000123421
0.213712,-0.000186063
0.218404,1.11911E-5
0.223509,1.11911E-5
0.228829,-9.72989E-5
0.233673,-0.000164872
0.238487,-0.000118024
0.243955,-3.17255E-5
0.249128,-0.000206789
0.259441,-0.000343401
0.259263,6.72546E-6
0.264604,8.06959E-5
0.269385,-0.000258103
0.274508,-0.000300019
0.279644,9.69557E-5
0.289748,0.000160063
0.289595,2.93823E-5
0.295331,7.19114E-6
0.300386,0.000169926
0.30562,0.000147735
0.310703,0.000287279
0.31593,-0.000326676
0.32067,-2.3397E-5
0.332029,-2.68627E-5
0.326076,-0.000200926
0.341048,-7.86421E-5
0.340866,-5.89166E-5
0.345901,-4.41225E-5
0.350758,0.000139804
0.360076,-0.000165941
0.359903,-4.26568E-5
0.370362,-0.000295156
0.369722,-0.000189132
0.379553,-0.000115162
0.379655,-0.000120093
0.388973,-6.09166E-5
0.393971,-0.000197529
0.398929,-0.000399715
0.403349,7.12302E-5
0.407912,-0.000276431
0.413281,0.000252691
0.417904,1.10539E-5
0.427474,2.5848E-5
0.427335,-0.000119627
0.43709,-0.000120627
0.437013,-3.92598E-5
0.447057,0.00012101
0.446888,6.67645E-5
0.456461,2.3848E-5
0.456631,-5.74023E-6
0.465835,-0.000156147
0.470744,-5.60539E-5
0.475662,-9.55048E-5
0.480204,-0.000307553
0.485367,-0.00025824
0.48964,-0.000377593
0.495044,-0.000135956
0.504508,-0.000370195
0.504503,-0.000274034
0.514125,3.5642E-5
0.514125,-2.84657E-5
0.523639,-0.000341607
0.523674,-2.6E-5
0.53338,-0.000110833
0.538429,6.91616E-5
0.542688,-4.17941E-5
0.543057,-0.000189735
0.552499,-0.000269637
0.562276,-8.96421E-5
0.562276,-8.77498E-7
0.56701,-0.000166078
0.571508,-0.000186804
0.5763,-6.35196E-5
0.586389,-0.000231186
0.586164,-0.000302691
0.595574,-4.97255E-5
0.600537,-0.000165613
0.600336,-0.00026424
0.610224,-0.00021346
0.614693,-0.000149353
0.619839,-0.000112368
0.624422,-0.000166613
0.629434,-6.40539E-5
0.634094,-8.37793E-5
0.639413,-0.000108436
0.648716,2.9642E-5
0.648874,-5.66568E-5
0.653948,5.08332E-5
0.658647,-0.000272171
0.66859,-4.28627E-5
0.668497,-9.4642E-5
0.678306,-0.000149887
0.678092,0.00014846
0.68853,-0.000110436
0.687936,-0.000201666
0.697987,-0.000313622
0.7029,-0.000441838
0.708057,-6.95196E-5
0.707655,-8.43136E-5
0.717474,-0.000245583
0.722474,-4.09314E-5
0.727192,-0.000188872
0.732264,-0.000130696
0.73709,4.19018E-5
0.742013,0.000142995
0.746985,6.65586E-5
0.752008,-0.000134162
0.756834,-0.000304294
0.766397,-0.00023772
0.766669,-0.00025498
0.776461,-9.3245E-5
0.776598,-0.000418715
0.781345,-0.000428578
0.79105,0.000120269
0.791489,-6.46568E-5
0.801069,-0.000404921
0.806149,-0.000298897
0.806182,-0.000210132
0.815962,-0.000105108
0.820565,0.000180911
0.825252,-0.000193872
0.82541,-1.63432E-5
0.83535,-0.000209666
0.844816,-0.000120902
0.845068,-0.000426646
0.850133,-0.000153956
0.854915,-0.000149024
0.859914,-0.000316691
0.864707,-0.000114505
0.874436,-0.000115505
0.874181,6.449E-5
0.884323,-0.000199338
0.884162,-0.000238789
0.894012,-0.000291568
0.893608,-0.000165818
0.903506,-0.000321156
0.903414,-0.00040499
0.912955,-0.00040599
0.918212,-0.000149559
0.923141,-0.000512014
0.928271,-0.000430646
0.932614,-0.000599313
0.937901,-0.000320691
0.942616,-7.41225E-5
0.947917,-0.00024672
0.953154,-0.000208269
0.962337,-0.000343882
0.962915,-0.000188544
0.967318,-0.000348813
0.971222,-0.00026598
0.981283,7.71069E-6
0.986018,-0.000342416
0.986137,-0.000236392
0.995879,-0.00024972
1.00078,-0.000259583
1.00518,-0.000429715
1.00991,-0.000292637
1.01454,-8.05882E-5
1.01914,-0.000573725
1.02396,-0.00025072
1.02881,-0.000472632
1.0385,-0.000209804
1.03806,-0.000199941
1.04798,-0.000345416
1.04775,-0.00050322
1.05731,-0.000422852
1.06196,-0.00045244
1.06684,-0.000506685
1.0716,-0.00036221
1.07632,-7.61911E-5
1.0812,-0.000384401
1.08584,-0.000532342
1.09568,-0.000496357
1.09553,-0.000370607
1.10525,-0.000205407
1.10531,-0.000230063
1.11439,-0.000401195
1.11431,-0.000319828
1.12391,-0.000223666
1.12883,-0.000258186
1.13363,-0.000276446
1.13851,-0.00013097
1.14339,-0.000261652
1.15287,-0.000452509
1.15318,-0.000667023
1.15811,-0.000445112
1.16232,-0.000568396
1.17254,-0.00045844
1.1722,-0.000303103
1.18212,-0.000236529
1.18178,-4.91373E-5
1.19114,-0.000136436
1.19599,-0.00024246
1.20072,-0.000355882
1.20579,-0.000535877
1.21044,-0.000408661
1.21542,-0.000443181
1.22018,-0.000445646
1.22472,-0.000470303
1.22975,-0.000291308
1.23917,-0.00029624
1.23894,-0.000212407
1.24886,-0.000256789
1.24875,-0.000298705
1.25885,-0.00013697
1.25885,-0.000408195
1.26823,-0.000223269
1.27315,-0.000103451
1.27835,-0.000317965
1.28327,-0.000638504
1.28787,-0.000357416
1.29306,-0.000341156
1.29751,-0.000494029
1.30285,-0.000474303
1.3076,-0.000294308
1.31241,-0.000618313
1.3171,-0.000344622
1.32721,-0.000105451
1.32681,-8.07941E-5
1.33684,-0.000311103
1.33643,-0.000160696
1.34636,-0.000528083
1.34673,-0.000569999
1.35622,-0.000309637
1.35644,-0.000578396
1.36615,-0.0003195
1.37116,-0.000335294
1.37597,-3.69461E-5
1.38106,-0.000288446
1.38563,-0.000337759
1.38602,-8.87255E-5
1.3958,-0.000407798
1.40538,-0.00050396
NaN,NaN
