#ID:	3
#type:	Perform parallel JV
#start_time:	16/04/2025 16.48.02
#
# Parameters
#Sample area:	0.25 cm²
#Comment:	  
#Resolution of the measurement unit:	10 (higher better/slower)
#start_voltage:	-0.2 V
#stop_voltage:	1.4 V
#Scan rate:	10 mV/s
#settling_time:	10 ms
#direction:	3 0=forward,1=backward,2=for- & backward,3=back- & forward
##Sample holder climate : temperature:	[21.627,35.187] °C
##Sample holder climate : relative humidity:	[38.428,33.845] %
##IR temperature [0]:	[23.33,46.49] °C
##Stage temperature:	[21.4165,53.7755] °C
##Light intensity:	[100,100] %
#
#voltage (V),current (mA)
1.40817,-0.000945317
1.37838,-0.00111691
1.37829,-0.000960755
1.3681,-0.00115598
1.36847,-0.000773185
1.34386,-0.00117656
1.33879,-0.00118889
1.3289,-0.00112871
1.31891,-0.000961043
1.30908,-0.00109072
1.29935,-0.000942783
1.28952,-0.000977302
1.27947,-0.000968905
1.27,-0.000939317
1.2601,-0.00133036
1.24525,-0.00123813
1.2402,-0.000974302
1.23093,-0.00105074
1.21591,-0.000980699
1.21107,-0.000914126
1.20106,-0.00109559
1.18583,-0.00106007
1.1811,-0.00124992
1.16617,-0.000822361
1.16196,-0.000935783
1.14689,-0.000841087
1.13658,-0.00095944
1.1318,-0.00081643
1.11762,-0.000997891
1.10774,-0.000994425
1.10285,-0.00127305
1.0883,-0.00077891
1.07865,-0.00104274
1.06888,-0.000980096
1.0589,-0.00102201
1.04938,-0.00062997
1.04014,-0.000826224
1.02579,-0.00104714
1.02088,-0.000955905
1.00644,-0.000622038
1.00196,-0.00108066
0.987639,-0.000611175
0.978049,-0.000847881
0.968448,-0.000730994
0.958493,-0.000689077
0.949073,-0.000974096
0.939083,-0.00094944
0.929445,-0.000700406
0.920054,-0.00083995
0.910711,-0.000798033
0.896075,-0.00109045
0.886231,-0.000776308
0.881508,-0.000810827
0.867394,-0.000647092
0.857478,-0.000701337
0.852737,-0.000799964
0.833544,-0.000971562
0.833147,-0.000623901
0.813857,-0.000775773
0.809066,-0.000784636
0.799257,-0.000811758
0.789477,-0.000747651
0.775179,-0.000872401
0.770592,-0.000943905
0.760752,-0.000585381
0.746095,-0.000658352
0.740856,-0.000658352
0.726474,-0.000780636
0.721487,-0.000894057
0.707332,-0.000974425
0.697744,-0.00099415
0.687778,-0.000823018
0.687874,-0.000615901
0.658926,-0.000711063
0.658879,-0.000733254
0.649312,-0.000946768
0.63495,-0.000643489
0.629713,-0.000641023
0.615738,-0.000827415
0.606298,-0.000796827
0.600923,-0.000643955
0.586428,-0.000850072
0.576801,-0.000948699
0.567284,-0.000706063
0.557153,-0.0006962
0.547771,-0.000976288
0.53339,-0.000862866
0.528635,-0.000923508
0.51866,-0.000866798
0.504351,-0.000902783
0.499496,-0.000789361
0.48526,-0.000850003
0.475661,-0.000731651
0.465787,-0.000957494
0.461554,-0.000604901
0.447127,-0.000700063
0.437341,-0.000786361
0.423171,-0.000430303
0.418593,-0.000425372
0.409014,-0.000735048
0.394791,-0.00104326
0.385185,-0.000877057
0.380444,-0.000667474
0.365911,-0.000718254
0.356296,-0.000821812
0.346923,-0.000628489
0.337277,-0.000953959
0.327784,-0.00077543
0.313601,-0.000849401
0.308593,-0.000554984
0.298821,-0.000633886
