#ID:	1
#type:	Perform parallel JV
#start_time:	16/04/2025 16.42.39
#
# Parameters
#Sample area:	0.25 cm²
#Comment:	  
#Resolution of the measurement unit:	10 (higher better/slower)
#start_voltage:	-0.2 V
#stop_voltage:	1.4 V
#Scan rate:	10 mV/s
#settling_time:	10 ms
#direction:	3 0=forward,1=backward,2=for- & backward,3=back- & forward
##Sample holder climate : temperature:	[21.486,21.627] °C
##Sample holder climate : relative humidity:	[38.921,38.428] %
##IR temperature [0]:	[21.33,23.33] °C
##Stage temperature:	[21.3819,21.4165] °C
##Light intensity:	[0,0] %
#
#voltage (V),current (mA)
1.39753,-0.000316568
1.39789,-0.000131642
1.393,-9.05474E-5
1.38308,-0.000306322
1.37798,-0.000216941
1.37781,-0.000340225
1.36795,-0.000262789
1.36291,-0.000462509
1.35813,-0.000437852
1.35303,-9.01911E-5
1.34821,-0.000212475
1.34332,-0.000148368
1.33843,-0.000555205
1.3334,-0.000557671
1.32853,-0.000667626
1.32351,-0.000502426
1.31862,-0.000435852
1.30868,-0.000540877
1.30872,-0.000353485
1.30408,-0.000343622
1.29394,-0.000429921
1.29369,-0.000180887
1.28916,-0.000369745
1.27892,-0.000396867
1.27892,-0.000285911
1.26934,-0.000419058
1.26459,-0.00024546
1.26477,-0.000363813
1.25505,-0.000408195
1.24986,-0.00049696
1.24486,-0.000340622
1.24003,-0.000232132
1.2401,-0.000488563
1.23038,-0.000333225
1.22052,-0.000391401
1.22037,-0.000149765
1.21534,-0.000149765
1.2106,-0.000642901
1.20569,-0.000380539
1.20077,-0.000516151
1.19114,-0.000452043
1.19082,-0.000321362
1.18086,-0.000199544
1.18092,-0.000234063
1.17085,-0.000130505
1.17117,-0.00020201
1.1612,-0.000316897
1.15615,-0.000321828
1.15165,-0.000242926
1.14642,-0.000276446
1.14182,-0.000345485
1.13656,-0.000552602
1.13189,-5.20686E-5
1.12702,-0.000354348
1.1218,-8.80539E-5
1.11729,-0.000139833
1.11254,3.02989E-5
1.10306,-0.000106779
1.10297,-0.00019801
1.09315,-0.000106779
1.09312,-0.00039773
1.08353,-0.000172353
1.0789,-0.000369607
1.07394,-0.000182215
1.07398,-0.00023646
1.06425,-0.000282308
1.0547,-0.000516548
1.05456,-0.000198475
1.05005,-0.000551068
1.045,-0.000579656
1.04035,-0.000207338
1.03524,-0.00014323
1.02602,-0.00034195
1.02599,-0.000297568
1.01618,-0.000290171
1.01177,-0.000322225
1.00697,-0.00012397
1.00686,-0.000242323
0.996761,-0.000308897
0.9924,-0.000328622
0.987645,-0.000335019
0.977859,-2.15204E-6
0.977971,-0.000263514
0.97367,-0.000152559
0.963728,-0.000104711
0.96393,-6.03284E-5
0.953777,-0.000331553
0.954345,-0.000215666
0.944504,-0.000108642
0.939502,-0.000303431
0.934729,-0.000165353
0.929677,-0.000202338
0.930071,-0.000456303
0.919953,-8.54509E-5
0.910477,-0.000132299
0.910687,-3.12059E-5
0.905827,-2.28089E-5
0.900797,-0.000207735
0.891011,-0.000355676
0.891089,-0.000316225
0.881803,-0.000312759
0.881927,-0.00016975
0.872178,-0.000145093
0.872322,-0.000349745
0.862166,-9.97107E-5
0.857475,-0.000183544
0.852861,-0.00022546
0.848098,-0.000313225
0.842893,-0.000337882
0.833368,-0.000268843
0.833744,0.000135529
0.828137,-0.000361539
0.823285,-0.000159353
0.813598,-0.000290034
0.813491,-0.00018401
0.808232,-9.67107E-5
0.798718,-0.000217529
0.798723,-0.000254514
0.788978,-0.000211598
0.784163,-0.000231323
0.784215,-0.000305294
0.774942,-0.00027324
0.770179,-0.000374333
0.765393,-0.000166215
0.760478,2.36421E-5
0.755562,-0.000245117
0.750422,-7.74509E-5
0.745852,-0.000138093
0.740832,-0.000347676
0.736021,-0.000293431
0.726308,-0.00023572
0.726428,-0.000119833
0.721665,-0.000188872
0.71183,-0.000314622
0.711582,-0.000211063
0.702268,0.000100613
0.697298,-2.51373E-5
0.697212,-0.000104039
0.687764,-0.000265774
0.682671,-0.000213995
0.677653,-0.000211529
0.67302,-0.000228789
0.668226,-0.00017601
0.66372,-9.4642E-5
0.658563,-0.000116833
0.653888,-0.000180941
