#ID:	4
#type:	Stressing
#start_time:	16/04/2025 17.41.05
#
# Parameters
#Sample area:	0.25 cm²
#Comment:	  
#Resolution of the measurement unit:	10 (higher better/slower)
#wait_duration:	1 min
#point_rate:	2 1/s
#point_spacing:	0 linear
#setpoint:	Inf W
##Sample holder climate : temperature:	[34.779,36.886] °C
##Sample holder climate : relative humidity:	[31.739,30.744] %
##IR temperature [0]:	[44.35,46.49] °C
##Stage temperature:	[51.4341,54.4878] °C
##Light intensity:	[100,100] %
#Power:	-0.000677929 mW
#Current:	-0.000786814 mA
#Voltage:	0.861612 V
#
#time (s),Voltage (V),current (mA),Power (mW),PCE (%)
30.5029,0.861668,-0.000851744,-0.00073392,0.00293568
31.0242,0.861343,-0.000721063,-0.000621082,0.00248433
31.552,0.861769,-0.000627367,-0.000540645,0.00216258
32.0816,0.86157,-0.000755582,-0.000650987,0.00260395
32.6141,0.861661,-0.000834484,-0.000719043,0.00287617
33.1398,0.861254,-0.000698871,-0.000601906,0.00240762
33.6517,0.861335,-0.000691474,-0.000595591,0.00238236
34.1837,0.861251,-0.000790102,-0.000680476,0.0027219
34.715,0.861592,-0.000750651,-0.000646755,0.00258702
35.2401,0.861782,-0.000913386,-0.000787139,0.00314856
35.7691,0.861538,-0.000615038,-0.000529879,0.00211952
36.2928,0.861474,-0.000896126,-0.000771989,0.00308796
36.8239,0.861541,-0.000647092,-0.000557497,0.00222999
37.3521,0.861855,-0.000908454,-0.000782956,0.00313182
37.8825,0.861431,-0.000787636,-0.000678494,0.00271398
38.4081,0.861615,-0.000938043,-0.000808232,0.00323293
38.9333,0.861555,-0.000671749,-0.000578749,0.00231499
39.4592,0.861635,-0.000760513,-0.000655285,0.00262114
39.9787,0.861363,-0.000844347,-0.000727289,0.00290916
40.4966,0.861393,-0.000775308,-0.000667844,0.00267138
41.0307,0.861683,-0.000827087,-0.000712687,0.00285075
41.5551,0.86152,-0.000839415,-0.000723173,0.00289269
42.0781,0.861507,-0.000896126,-0.000772019,0.00308808
42.6105,0.861258,-0.000876401,-0.000754807,0.00301923
43.1333,0.861493,-0.000795033,-0.000684916,0.00273966
43.6545,0.861774,-0.000790102,-0.000680889,0.00272356
44.1627,0.861654,-0.000523808,-0.000451342,0.00180537
44.6878,0.861455,-0.000528739,-0.000455485,0.00182194
45.2054,0.86176,-0.000782705,-0.000674503,0.00269801
45.7391,0.861979,-0.000760513,-0.000655547,0.00262219
46.2669,0.861576,-0.000960234,-0.000827314,0.00330926
46.7955,0.861588,-0.000864072,-0.000744474,0.0029779
47.3244,0.86189,-0.00083695,-0.000721358,0.00288543
47.841,0.861708,-0.000792567,-0.000682961,0.00273185
48.3705,0.862005,-0.000856675,-0.000738458,0.00295383
48.8913,0.861798,-0.000859141,-0.000740406,0.00296162
49.418,0.861546,-0.000891195,-0.000767805,0.00307122
49.9386,0.862023,-0.000652023,-0.000562059,0.00224824
50.4594,0.861893,-0.000822156,-0.00070861,0.00283444
50.9898,0.861495,-0.000666818,-0.00057446,0.00229784
51.513,0.861978,-0.000617504,-0.000532275,0.0021291
52.0379,0.861831,-0.00069394,-0.000598059,0.00239224
52.574,0.861767,-0.00067668,-0.000583141,0.00233256
53.0968,0.861874,-0.00091092,-0.000785098,0.00314039
53.6175,0.861868,-0.000952837,-0.00082122,0.00328488
54.1394,0.861888,-0.000592847,-0.000510968,0.00204387
54.6522,0.861793,-0.000876401,-0.000755276,0.0030211
55.1555,0.861644,-0.000504083,-0.00043434,0.00173736
55.658,0.861825,-0.000866538,-0.000746804,0.00298722
56.1769,0.862227,-0.000999685,-0.000861955,0.00344782
56.7043,0.86189,-0.000799964,-0.000689481,0.00275792
57.231,0.861486,-0.000617504,-0.000531971,0.00212788
57.7471,0.861393,-0.000713665,-0.000614746,0.00245898
58.273,0.861909,-0.000775308,-0.000668245,0.00267298
58.7938,0.861593,-0.000684077,-0.000589396,0.00235759
59.3073,0.861786,-0.00125118,-0.00107825,0.00431301
59.8386,0.861649,-0.00065942,-0.000568189,0.00227275
60.3666,0.861629,-0.000878866,-0.000757257,0.00302903
60.8968,0.861501,-0.000666818,-0.000574464,0.00229786
61.4198,0.861706,-0.000814758,-0.000702082,0.00280833
