#ID:	3
#type:	Perform parallel JV
#start_time:	16/04/2025 17.46.09
#
# Parameters
#Sample area:	0.25 cm²
#Comment:	  
#Resolution of the measurement unit:	10 (higher better/slower)
#start_voltage:	-0.2 V
#stop_voltage:	1.4 V
#Scan rate:	10 mV/s
#settling_time:	10 ms
#direction:	1 0=forward,1=backward,2=for- & backward,3=back- & forward
##Sample holder climate : temperature:	[32.808,29.964] °C
##Sample holder climate : relative humidity:	[30.803,32.155] %
##IR temperature [0]:	[34.89,31.53] °C
##Stage temperature:	[33.9076,30.2538] °C
##Light intensity:	[0,0] %
#
#voltage (V),current (mA)
0.237,0.000488533
0.226576,0.000292279
0.226963,0.000501862
0.221693,0.00044022
0.211669,0.000146804
0.211743,-0.000112093
0.202021,0.000128078
0.202111,0.000337661
0.191795,0.000150269
0.186382,8.22302E-5
0.181627,0.000188255
0.181553,-1.14657E-5
0.171014,4.5245E-5
0.171409,-5.33823E-5
0.161149,-1.29314E-5
0.156531,-5.23823E-5
0.151321,-2.77255E-5
0.146635,7.68332E-5
0.141365,-0.00024124
0.136024,-1.68627E-5
0.131087,-0.000263431
0.130978,-0.000140147
0.121536,-0.000161338
0.110918,0.000124681
0.111024,2.11225E-5
0.106089,0.000283485
0.101002,3.69166E-5
0.0960622,-0.000106093
0.0909635,0.000241568
0.0857551,3.29852E-5
0.0811329,4.77793E-5
0.0711465,1.57255E-5
0.070747,6.50391E-5
0.066016,9.56273E-5
0.0607811,-3.50539E-5
0.0509804,-0.000148475
0.0509034,-6.95734E-5
0.041012,-2.91225E-5
0.040911,-0.000260897
0.0306194,0.000271691
0.0307353,-3.15882E-5
0.0201124,-0.000168666
0.0202744,-6.51077E-5
0.0105214,6.80391E-5
0.0104718,-2.56568E-5
0.000275376,-0.000271225
0.000237877,3.69852E-5
-0.00986798,-8.38332E-5
-0.0142884,-0.000119818
-0.0144188,-0.000122284
-0.0246571,-4.33823E-5
-0.0296819,3.30539E-5
-0.0348728,-0.00012375
-0.039806,0.000117887
-0.0397795,-0.000143475
-0.0498734,-7.69018E-5
-0.0549146,-0.000275622
-0.0599704,0.000116421
-0.0647444,-6.86273E-6
-0.0695815,0.000113956
-0.0740222,0.000277691
-0.0788406,0.000142078
-0.0884753,0.000322073
-0.0885888,0.000383715
-0.0980095,0.000145544
-0.0977231,0.000106093
-0.107136,0.000246637
-0.111987,2.32598E-5
-0.116602,0.000326539
-0.121637,5.53136E-5
-0.126309,-3.34509E-5
-0.131039,0.000130284
-0.135502,0.0002585
-0.145002,-4.47793E-5
-0.145232,-4.47793E-5
-0.154009,6.02954E-7
-0.154453,9.18332E-5
-0.163365,1.5397E-5
-0.168485,-6.10391E-5
-0.173186,0.000346798
-0.17794,0.000302416
-0.182359,8.54361E-5
-0.187084,0.000203789
-0.191888,0.000234377
-0.201567,2.97255E-5
-0.201179,-7.38332E-5
NaN,NaN
