#ID:	4
#type:	Stressing
#start_time:	16/04/2025 17.48.52
#
# Parameters
#Sample area:	0.25 cm²
#Comment:	  
#Resolution of the measurement unit:	10 (higher better/slower)
#wait_duration:	1 min
#point_rate:	2 1/s
#point_spacing:	0 linear
#setpoint:	Inf W
##Sample holder climate : temperature:	[29.964,29.099] °C
##Sample holder climate : relative humidity:	[32.155,32.667] %
##IR temperature [0]:	[31.53,29.85] °C
##Stage temperature:	[30.2538,29.3448] °C
##Light intensity:	[0,0] %
#Power:	-0.000628884 mW
#Current:	0.000418552 mA
#Voltage:	-1.50252 V
#
#time (s),Voltage (V),current (mA),Power (mW),PCE (%)
1.15087,0.176142,-1.6397E-5,-2.8882E-6,Inf
1.67603,0.120774,-1.58627E-5,-1.9158E-6,Inf
2.18901,0.0705177,1.57255E-5,1.10892E-6,Inf
2.70938,-0.130931,-0.000113818,1.49023E-5,Inf
3.2313,0.0702739,0.000316539,2.22444E-5,Inf
3.75882,-0.130841,-0.000266691,3.48941E-5,Inf
4.28574,0.0707297,-0.000105093,-7.4332E-6,Inf
4.81664,0.0203531,7.05048E-5,1.43499E-6,Inf
5.34152,-0.177935,0.000110093,-1.95894E-5,Inf
5.86339,-0.373056,0.000137353,-5.12402E-5,Inf
6.39095,-0.57767,0.000174475,-0.000100789,Inf
6.92545,-0.776764,0.000470494,-0.000365463,Inf
7.44264,-0.970431,0.000538671,-0.000522743,Inf
7.97502,-1.17387,0.00034995,-0.000410796,Inf
8.49738,-1.37464,0.000473372,-0.000650716,Inf
9.02466,-1.56987,0.000211147,-0.000331473,Inf
9.55579,-1.47448,0.000483303,-0.000712623,Inf
10.0928,-1.56983,0.000344294,-0.000540483,Inf
10.6212,-1.52243,0.000739268,-0.00112548,Inf
11.1508,-1.49877,0.000442387,-0.000663036,Inf
11.6736,-1.52217,0.000549411,-0.000836296,Inf
12.2051,-1.50794,0.00040047,-0.000603885,Inf
12.72,-1.50332,0.000499097,-0.000750302,Inf
13.2561,-1.50334,0.000558274,-0.000839276,Inf
13.7852,-1.49845,0.000250063,-0.000374707,Inf
14.3172,-1.50256,0.000447318,-0.00067212,Inf
14.8409,-1.49817,0.000523754,-0.000784672,Inf
15.3633,-1.5032,0.000267323,-0.000401841,Inf
15.8944,-1.49849,0.000343759,-0.000515119,Inf
16.4212,-1.50328,0.000267323,-0.000401862,Inf
16.9559,-1.50302,0.00040047,-0.000601914,Inf
17.4849,-1.50316,0.000361019,-0.000542671,Inf
18.0221,-1.4982,0.000178559,-0.000267516,Inf
18.5537,-1.50298,0.00027472,-0.000412899,Inf
19.0765,-1.49824,0.000393073,-0.000588919,Inf
19.6041,-1.50292,0.000489235,-0.00073528,Inf
20.1267,-1.49807,0.000336362,-0.000503893,Inf
20.6491,-1.50258,0.00047444,-0.000712884,Inf
21.1811,-1.49816,0.000368416,-0.000551947,Inf
21.7117,-1.50298,0.000486769,-0.000731605,Inf
22.2392,-1.50292,0.000484303,-0.000727868,Inf
22.7605,-1.50281,0.000356088,-0.000535132,Inf
23.2898,-1.50249,0.000521288,-0.000783232,Inf
23.8281,-1.5026,0.000597725,-0.000898138,Inf
24.3501,-1.50305,0.000449784,-0.000676047,Inf
24.8797,-1.49793,0.000471975,-0.000706987,Inf
25.4113,-1.50305,0.00070868,-0.00106518,Inf
25.9404,-1.49831,0.000235269,-0.000352507,Inf
26.468,-1.50309,0.000378279,-0.000568589,Inf
26.9906,-1.50296,0.000642107,-0.000965059,Inf
27.5258,-1.50311,0.000454715,-0.000683488,Inf
28.0528,-1.50306,0.00036595,-0.000550045,Inf
28.5853,-1.5032,0.000511426,-0.000768774,Inf
29.1054,-1.49824,0.000311705,-0.00046701,Inf
29.6304,-1.50266,0.000462112,-0.000694397,Inf
30.1537,-1.49835,0.000548411,-0.00082171,Inf
30.6828,-1.50287,0.000484303,-0.000727846,Inf
31.2171,-1.50272,0.000425127,-0.000638848,Inf
31.7488,-1.50298,0.000328965,-0.000494429,Inf
32.2793,-1.49808,0.000538548,-0.000806789,Inf
32.7985,-1.5029,0.000592793,-0.000890908,Inf
33.3293,-1.50312,0.000341294,-0.000513005,Inf
33.8557,-1.50303,0.000467043,-0.000701981,Inf
34.3894,-1.50302,0.000373348,-0.000561148,Inf
34.9048,-1.50297,0.000545945,-0.000820537,Inf
35.4417,-1.50307,0.000420195,-0.000631582,Inf
35.974,-1.49853,0.000336362,-0.00050405,Inf
36.5021,-1.50285,0.000462112,-0.000694484,Inf
37.0365,-1.49802,0.000523754,-0.000784595,Inf
37.5603,-1.50281,0.000679092,-0.00102055,Inf
38.0933,-1.50317,0.000314171,-0.000472254,Inf
38.6234,-1.49824,0.000521288,-0.000781016,Inf
39.157,-1.50312,0.00030924,-0.000464824,Inf
39.6853,-1.50288,0.000607587,-0.000913129,Inf
40.2168,-1.49818,0.000407867,-0.000611057,Inf
40.7491,-1.503,0.000563205,-0.000846499,Inf
41.271,-1.49817,0.000528685,-0.000792058,Inf
41.7939,-1.50258,0.000513891,-0.000772161,Inf
42.326,-1.50297,0.000412798,-0.000620422,Inf
42.8495,-1.50297,0.000193353,-0.000290604,Inf
43.3798,-1.50289,0.000203215,-0.000305411,Inf
43.9042,-1.49802,0.000380745,-0.000570362,Inf
44.4374,-1.50299,0.000267323,-0.000401784,Inf
44.9592,-1.49854,0.000506494,-0.000759002,Inf
45.4909,-1.50279,0.000476906,-0.000716691,Inf
46.0209,-1.50285,0.000735803,-0.0011058,Inf
46.5508,-1.49829,0.000294446,-0.000441165,Inf
47.0855,-1.503,0.000654435,-0.000983615,Inf
47.6185,-1.50285,0.00050896,-0.000764889,Inf
48.147,-1.50273,0.0003265,-0.000490641,Inf
48.6823,-1.50296,0.000622381,-0.000935416,Inf
49.2073,-1.5029,0.000324034,-0.000486991,Inf
49.7374,-1.50249,0.000420195,-0.000631341,Inf
50.2637,-1.50232,0.000464578,-0.000697943,Inf
50.7964,-1.50295,0.000264858,-0.000398068,Inf
51.3232,-1.50304,0.000351156,-0.0005278,Inf
51.8583,-1.50276,4.78775E-5,-7.19486E-5,Inf
52.391,-1.50331,0.000575533,-0.000865203,Inf
52.9055,-1.50266,0.000693886,-0.00104267,Inf
53.4286,-1.50285,0.000269789,-0.000405452,Inf
53.9531,-1.50305,0.000528685,-0.000794639,Inf
54.4843,-1.50285,0.000259926,-0.000390629,Inf
55.0037,-1.50302,0.000548411,-0.000824275,Inf
55.5342,-1.5031,0.000459646,-0.000690896,Inf
56.0658,-1.5029,0.00047444,-0.000713035,Inf
56.5941,-1.50264,0.000425127,-0.000638814,Inf
57.1262,-1.50239,0.000338828,-0.000509051,Inf
57.6579,-1.5028,0.000324034,-0.000486958,Inf
58.1885,-1.50305,0.00065197,-0.00097994,Inf
58.7216,-1.50275,0.000385676,-0.000579575,Inf
59.2502,-1.50325,0.000570602,-0.000857757,Inf
