#ID:	1
#type:	Perform parallel JV
#start_time:	16/04/2025 16.42.39
#
# Parameters
#Sample area:	0.25 cm²
#Comment:	  
#Resolution of the measurement unit:	10 (higher better/slower)
#start_voltage:	-0.2 V
#stop_voltage:	1.4 V
#Scan rate:	10 mV/s
#settling_time:	10 ms
#direction:	3 0=forward,1=backward,2=for- & backward,3=back- & forward
##Sample holder climate : temperature:	[21.486,21.627] °C
##Sample holder climate : relative humidity:	[38.921,38.428] %
##IR temperature [0]:	[21.33,23.33] °C
##Stage temperature:	[21.3819,21.4165] °C
##Light intensity:	[0,0] %
#
#voltage (V),current (mA)
0.466298,0.0678307
0.461909,0.0624487
0.457692,0.0579913
0.453213,0.0533662
0.44473,0.0452658
0.444841,0.0450464
0.435944,0.0377734
0.431504,0.0344501
0.426982,0.0311597
0.422179,0.0285587
0.413468,0.0237685
0.413169,0.0238745
0.404186,0.0196054
0.399492,0.0180448
0.395047,0.0162647
0.390427,0.0148471
0.385461,0.0133442
0.380664,0.0119685
0.371754,0.00981623
0.371468,0.00991485
0.362275,0.00784738
0.362468,0.00820979
0.352914,0.00630154
0.348232,0.00570585
0.343378,0.00518559
0.338432,0.00418699
0.334058,0.00404644
0.324684,0.00287624
0.324565,0.00332746
0.320038,0.00265187
0.310063,0.00186778
0.305154,0.00170605
0.30498,0.00181947
0.294806,0.00137318
0.294659,0.00120058
0.284367,0.000900768
0.284896,0.0010635
0.274637,0.000740499
0.269702,0.000464342
0.264886,0.000425891
0.264828,0.000457945
0.254623,0.000393838
0.249619,0.000211377
0.244589,6.69018E-5
0.244713,0.000291279
0.234397,0.000167995
0.229073,-0.000121956
0.224189,0.000250362
0.21916,5.55734E-5
0.214165,-6.06864E-6
0.214244,3.09166E-5
0.204256,0.000105887
0.199051,-3.95882E-5
0.19415,-0.000140681
0.18871,-1.60295E-6
0.183415,-4.59852E-5
0.178717,-0.00010023
0.173846,-0.000110093
0.168521,-0.000143613
0.163697,-0.000215117
0.153409,7.58332E-5
0.15367,-8.19705E-5
0.148625,-4.15195E-5
0.143326,0.000296279
0.138245,-2.67255E-5
0.133239,0.000372715
0.128224,4.57793E-5
0.123388,4.33136E-5
0.113127,0.000134544
0.113125,8.27646E-5
0.108046,7.14361E-5
0.102792,-0.000254034
0.0929489,-0.000175132
0.092668,-0.000323073
0.0878844,-6.5642E-5
0.0832816,-0.000156872
0.0728095,-9.27646E-5
0.0727569,-3.60539E-5
0.0629122,-3.01225E-5
0.0632501,0.000211514
0.0529608,-7.94361E-5
0.052474,0.000246034
0.0423642,0.000118818
0.0429723,-9.07646E-5
0.0377141,0.000153338
0.0276449,0.000208583
0.027282,6.39705E-6
0.0172808,-0.00018346
0.0170324,0.000186392
0.00735143,0
0.00206179,-0.000283553
0.00240454,0.000140544
-0.00762815,6.1642E-5
-0.00777227,0
-0.0175895,0.000134147
-0.0226131,-0.00014201
-0.0272687,-1.13284E-5
-0.0271133,-0.000193789
-0.0364655,-0.000256897
-0.0460266,4.8848E-5
-0.0456088,-0.00018046
-0.0509288,-0.000147407
-0.0555503,-9.8093E-5
-0.0650303,-9.31616E-5
-0.0647317,-7.09705E-5
-0.0747391,0.000102627
-0.0745486,-0.000158735
-0.0843475,-6.01077E-5
-0.0843211,-0.000114353
-0.093968,-0.000248965
-0.098683,-7.32841E-6
-0.103825,9.93136E-6
-0.103751,-6.15734E-5
-0.113434,-3.59166E-5
-0.11804,-0.000132078
-0.122768,-5.31764E-5
-0.132937,-0.000116284
-0.132398,0.000251103
-0.137268,0.000120421
-0.142109,0.000152475
-0.151905,-0.000152269
-0.15182,0.000141147
-0.161603,-9.55586E-5
-0.161128,-5.36421E-5
-0.171014,-2.05882E-5
-0.175685,9.03675E-5
-0.180824,-1.07255E-5
-0.185477,-9.70243E-5
-0.190714,0.000116024
-0.190264,1.39314E-5
-0.199603,-2.45195E-5
NaN,NaN
-0.204712,0.000199858
-0.195065,0.000128353
-0.19016,0.000381318
-0.180736,0.000144613
-0.180372,8.29705E-5
-0.175869,0.000233377
-0.170859,-4.03136E-5
-0.161561,0.000168269
-0.161468,-1.17255E-5
-0.152134,-0.000238568
-0.151572,-0.000130078
-0.14193,0.000113024
-0.141841,-0.000106421
-0.137053,-8.42302E-5
-0.127402,-3.83823E-5
-0.127829,0.000269828
-0.118027,0.000183529
-0.113102,7.75048E-5
-0.112976,0.000225446
-0.103644,0.000249103
-0.103508,-5.17107E-5
-0.0939884,3.70539E-5
-0.0890403,-1.32598E-5
-0.084512,-0.000188323
-0.0797306,-0.000173529
-0.0747182,0.000127284
-0.070466,0.000217514
-0.0653985,0.00014601
-0.0555446,-8.08332E-5
-0.0554973,-0.000206583
-0.0457821,4.39166E-5
-0.0456599,-5.39705E-6
-0.0365439,1.67941E-5
-0.0365898,5.6245E-5
-0.0271492,0.000171132
-0.021893,-7.05048E-5
-0.0169545,-0.000122284
-0.0127269,-4.33823E-5
-0.0078135,0.000175063
-0.00263154,-6.41077E-5
0.0024279,0.000177529
0.00746711,-2.21911E-5
0.0123254,5.3245E-5
0.0225049,-9.22302E-5
0.0224911,-8.97645E-5
0.0272931,0.000139544
0.032144,-5.13136E-5
0.0426477,-2E-6
0.0424825,-2.66568E-5
0.0525265,9.31616E-5
0.0524323,-4.73823E-5
0.0628187,-7.93136E-6
0.0626007,-1.0397E-5
0.0677149,-9.91616E-5
0.0778966,-0.000169201
0.0776912,0.000116818
0.0877788,-0.000154407
0.0927497,-7.15734E-5
0.0930985,-0.000143078
0.103252,-0.000249103
0.10335,2.95195E-5
0.113223,-0.000215583
0.113413,-5.2848E-5
0.123646,-0.000107093
0.123258,0.000225774
0.133528,-7.85048E-5
0.138205,-0.000135215
0.138701,-0.000216583
0.148543,-0.000130284
0.153919,-0.00029895
0.153662,-0.000131284
0.164065,-7.70391E-5
0.168912,-5.73136E-5
0.173594,4.77107E-5
0.173952,-8.54361E-5
0.183919,-0.000179132
0.18911,0.000178392
0.19388,0.000246431
0.19928,-5.6848E-5
0.204629,-7.41077E-5
0.204429,-0.000234377
0.214557,-0.000161407
0.219138,-5.04509E-5
0.224224,0.00017146
0.229213,-0.000208255
0.234385,0.000167995
0.239596,2.99166E-5
0.244796,0.000165529
0.249835,0.000223705
0.254671,0.000433288
0.259843,0.000265622
0.264856,0.000450548
0.269782,0.000444617
0.274617,0.00056297
0.279436,0.000590092
0.284814,0.000851454
0.294587,0.00128688
0.294923,0.00146194
0.299678,0.00129181
0.304841,0.00142989
0.315416,0.00197627
0.315064,0.00200339
0.319987,0.0024916
0.324561,0.00277269
0.334078,0.00363221
0.334015,0.00352125
0.343851,0.00447794
0.343576,0.00435712
0.352899,0.00579854
0.35752,0.0064051
0.362618,0.00678725
0.367016,0.0077315
0.371664,0.00867476
0.381159,0.010832
0.381119,0.0106298
0.39038,0.0130918
0.39052,0.0134
0.39989,0.0162302
0.399694,0.0165532
0.408762,0.0196448
0.413328,0.0216531
0.417934,0.0236551
0.427287,0.02918
0.427335,0.028936
0.431852,0.031425
0.44056,0.0376453
0.445127,0.0411461
0.449783,0.0445795
0.453888,0.0485192
0.458296,0.052952
0.462717,0.0574612
0.471145,0.067275
0.475202,0.0726595
0.479397,0.0787096
0.484023,0.0851936
0.487929,0.0912634
0.495945,0.105705
0.500091,0.114112
0.504265,0.122973
0.511832,0.140528
0.515399,0.149586
0.518822,0.159134
0.526402,0.180825
0.530171,0.192759
0.533545,0.203454
0.540841,0.228921
0.547793,0.25646
0.547614,0.255666
0.557652,0.300297
0.560573,0.314376
0.564026,0.331383
0.569967,0.361415
0.575895,0.394859
0.579264,0.413675
0.585331,0.451817
0.591091,0.489421
0.596862,0.529676
0.599752,0.552296
0.605296,0.592867
0.610534,0.637899
0.615966,0.681488
0.618462,0.704658
0.626257,0.775666
0.628635,0.798586
0.635936,0.87282
0.640705,0.922241
0.645353,0.977577
0.649816,1.02735
0.654373,1.08257
0.658688,1.13617
0.664908,1.21818
0.669051,1.27426
0.673162,1.33115
0.679133,1.42025
0.683006,1.47845
0.68844,1.56657
0.694143,1.6593
0.697607,1.72137
0.702779,1.81479
0.707944,1.91082
0.712745,2.00737
0.717379,2.10431
0.722045,2.2039
0.726362,2.29987
0.730429,2.39653
0.735859,2.52657
0.739845,2.62718
0.745009,2.76268
0.74869,2.86419
0.753581,3.00348
0.758217,3.14527
0.763786,3.31993
0.768146,3.463
0.772332,3.60705
0.776433,3.75421
0.781411,3.94047
0.786112,4.12286
0.790545,4.30374
0.79421,4.46272
0.799438,4.69406
0.803806,4.89792
0.80798,5.09599
0.812712,5.33368
0.816616,5.54028
0.82109,5.78315
0.825352,6.03021
0.830202,6.31777
0.834208,6.56872
0.838134,6.81701
0.842444,7.10736
0.846453,7.3914
0.85042,7.67453
0.854762,8.00239
0.858377,8.28503
0.862593,8.61481
0.86652,8.94539
0.870351,9.27964
0.874583,9.6516
0.878648,10.0281
0.882645,10.4066
0.886527,10.7906
0.890725,11.2157
0.894388,11.6011
0.898344,12.0269
0.902258,12.4643
0.906443,12.9425
0.910154,13.381
0.914463,13.9062
0.925685,15.3266
0.93586,16.727
0.945511,18.1363
0.953868,19.4235
0.961537,20.6702
0.968728,21.8963
0.975751,23.1377
0.982465,24.3708
0.988558,25.5351
0.994723,26.7444
1.00063,27.9483
1.00621,29.106
1.01177,30.2957
1.01713,31.4621
1.02234,32.6306
1.02736,33.7779
1.03244,34.9686
1.03714,36.0988
1.04187,37.2498
1.04651,38.402
1.05141,39.6283
1.05621,40.8517
1.06077,42.0509
1.06519,43.2244
1.06973,44.4393
1.07415,45.6452
1.07868,46.9027
1.08286,48.0738
1.08723,49.3136
1.08959,50.0154
1.08941,50.015
1.08927,50.021
1.0891,50.0218
1.08901,50.0219
1.08889,50.0213
1.08882,50.021
1.08876,50.0227
1.08867,50.0215
1.08856,50.0234
1.0885,50.0198
1.08843,50.0255
1.08837,50.0249
1.0883,50.0225
1.08824,50.0223
1.08815,50.0241
1.08816,50.0203
1.08813,50.0235
1.08805,50.0225
1.08799,50.0223
1.08797,50.0242
1.08794,50.0269
1.08788,50.0253
1.08781,50.0263
1.08777,50.0316
1.08771,50.0262
1.08768,50.0256
1.08763,50.0269
1.08757,50.0284
1.08753,50.0243
1.08751,50.0286
1.0875,50.0296
1.0874,50.0245
1.08738,50.0286
1.08736,50.0274
1.08728,50.0304
1.08724,50.0279
1.08719,50.0282
1.08712,50.0271
1.08711,50.0309
1.08708,50.0299
1.08703,50.0301
1.08698,50.0263
1.08694,50.028
1.0869,50.0273
1.08689,50.0284
1.08685,50.0294
1.08681,50.031
1.08678,50.0303
1.08671,50.0328
1.08667,50.0348
1.08667,50.0305
1.0866,50.0313
1.08656,50.0348
1.08652,50.0388
1.08648,50.035
NaN,NaN
