#ID:	1
#type:	Perform parallel JV
#start_time:	16/04/2025 17.43.26
#
# Parameters
#Sample area:	0.25 cm²
#Comment:	  
#Resolution of the measurement unit:	10 (higher better/slower)
#start_voltage:	-0.2 V
#stop_voltage:	1.4 V
#Scan rate:	10 mV/s
#settling_time:	10 ms
#direction:	1 0=forward,1=backward,2=for- & backward,3=back- & forward
##Sample holder climate : temperature:	[36.56,32.808] °C
##Sample holder climate : relative humidity:	[29.725,30.803] %
##IR temperature [0]:	[41.29,34.89] °C
##Stage temperature:	[43.1405,33.9076] °C
##Light intensity:	[0,0] %
#
#voltage (V),current (mA)
1.3933,-3.30148E-5
1.40801,9.02693E-5
1.39338,1.21894E-5
1.38349,-0.000118314
1.37848,-8.87255E-5
1.37381,-0.000327897
1.36903,-0.000230735
1.36412,-0.000529083
1.35941,-0.000543877
1.35462,-0.000329362
1.34468,-0.000340691
1.34452,-0.000269186
1.33963,-0.000387539
1.33498,-0.000195215
1.3252,-0.000278049
1.32508,-0.000245995
1.31538,-0.000411195
1.31518,-0.000386539
1.3053,-0.000417593
1.30047,-0.00020801
1.29605,-0.000323897
1.29552,-0.000412661
1.28589,-0.000399333
1.28074,-0.000419058
1.27591,-0.000362348
1.27088,-0.000522617
1.26568,-0.000255323
1.26124,-0.000501891
1.25598,-0.000398333
1.2465,-0.000246926
1.24639,-0.000190215
1.24152,-0.000276514
1.23146,-0.000301171
1.2315,-0.000217338
1.22665,-0.000297705
1.21691,-0.000391401
1.21674,-0.000273049
1.207,-0.000498891
1.20722,-0.000254789
1.19768,-0.000387936
1.19306,-0.000387936
1.18809,-0.000147765
1.18297,-0.000478166
1.17806,-0.000295705
1.17783,-0.000564465
1.1682,-0.000341553
1.15818,-0.000511685
1.15851,-0.000237995
1.15342,-7.03284E-5
1.1487,-0.000592053
1.1437,-0.000224666
1.13405,-0.0004737
1.13405,-0.000567396
1.12927,-0.000282843
1.11935,-0.000245858
1.11921,-0.000275446
1.10952,-3.13432E-5
1.10472,-0.000424852
1.09964,-0.000153627
1.09979,-3.03432E-5
1.0899,-8.70539E-5
1.08548,-0.000426318
1.08062,-0.000315362
1.07578,-0.000194544
1.0711,-0.000448509
1.0661,-0.000193544
1.06107,-0.000225598
1.05151,-0.000482029
1.05134,-0.00016149
1.04169,-0.000246789
1.04138,-0.000362676
1.03699,-0.000271446
1.02696,-0.000174284
1.02216,-0.000327156
1.02247,-0.000107711
1.01248,-0.000275377
1.00787,-0.000269446
1.00297,-0.000156024
0.998215,2.39705E-5
0.993279,-8.45195E-5
0.988086,-0.000258583
0.983347,-0.000105711
0.978494,-0.000152559
0.973324,-0.000201872
0.964146,-0.000287171
0.964229,-0.000420318
0.954538,-0.000237858
0.954658,-5.04657E-5
0.944978,-3.46716E-5
0.944519,-0.000315759
0.935116,-0.000118505
0.935087,-0.000283705
0.925442,-0.000455303
0.920449,-0.000349279
0.915628,-0.000383798
0.910168,-0.000299965
0.905731,-0.000126368
0.90042,-0.000165818
0.895836,-0.000163353
0.891104,-0.000220063
0.885892,-0.000164818
0.881429,-0.000142627
0.871301,-0.000167284
0.871357,-0.000100711
0.866519,-0.000264911
0.857251,-0.000227926
0.85708,-0.000161353
0.847206,-0.00016775
0.842638,-0.000125833
0.837425,-0.000111039
0.837796,-0.000187475
0.827819,-0.000287568
0.822957,-0.000524274
0.818448,-0.000420715
0.813586,-0.000290034
0.808637,-3.50686E-5
0.798945,-0.000284103
0.798887,-0.000180544
0.793784,-0.000118902
0.789018,-0.000241186
0.7795,1.27793E-5
0.779391,-5.13284E-5
0.769637,-0.000302828
0.769692,-0.000310225
0.759795,-0.000203201
0.755183,-0.00011197
0.750094,-0.000338813
0.74542,4.92989E-5
0.740765,-0.000278637
0.736122,-0.000305759
0.731176,-0.00023672
0.726528,-0.000302294
0.721603,-0.000400921
0.711673,-0.000203666
0.711453,-0.00023572
0.702297,-8.67793E-5
0.702098,9.81468E-5
0.692516,6.6093E-5
0.692288,-9.6642E-5
0.682305,0.000133666
0.6778,5.45091E-6
0.673424,-7.59166E-5
0.672975,8.68184E-5
0.663646,-0.000163681
0.653751,4.09705E-5
0.653595,-0.000380661
0.648747,-0.000226789
0.643433,-0.000170078
0.638837,-0.000177475
0.629038,1.09166E-5
0.629293,-0.000215926
0.624448,-0.000137024
0.614608,-0.000137024
0.614823,-0.000149353
0.605124,-0.000456563
0.600015,-0.000311088
0.594974,-0.000195201
0.595077,-0.000197666
0.585625,-0.000159681
0.580788,0.000123872
0.576111,0.000131269
0.571261,-0.000142421
0.566735,-9.45734E-5
0.561755,-0.000161147
0.556801,-0.00024498
0.547005,-0.000204529
0.54716,-6.64509E-5
0.537408,-0.000123162
0.537342,-0.00015275
0.528131,1.59166E-5
0.528059,-0.000154215
0.518472,-4.57255E-5
0.513686,-5.80539E-5
0.50861,-0.000293759
0.50431,-0.000138421
0.499657,-0.000404715
0.494509,-7.67793E-5
0.489447,-0.000291294
0.484728,-0.00011523
0.475132,-9.30391E-5
0.475463,-0.000287828
0.470545,0.00015846
0.46134,-0.000153681
0.456444,-9.20391E-5
0.451724,0.000112613
0.451654,-5.25882E-5
0.442116,0.000271416
0.437396,-7.13136E-5
0.432197,-6.8848E-5
0.427831,-9.74361E-5
0.42253,-0.000299622
0.413379,-0.000173872
0.413307,-3.08627E-5
0.4085,-0.00014575
0.398853,6.38332E-5
0.398711,-9.15048E-5
0.394094,-2.7397E-5
0.384715,-4.11911E-5
0.379605,7.96273E-5
0.374997,-0.00012749
0.369948,-4.61225E-5
0.365067,-7.40226E-7
0.36538,6.58332E-5
0.35102,0.000208843
0.351033,-3.27941E-5
0.3462,6.92989E-5
0.341671,0.000276416
0.331975,0.000158063
0.331896,1.99852E-5
0.322437,3.57793E-5
0.317693,-0.00023298
0.317296,-0.000112162
0.307873,6.39018E-5
0.303,-0.000133353
0.298263,0.000164995
0.293024,0.000108284
0.287802,5.25734E-5
0.282474,6.98332E-5
0.277737,-0.00024824
0.272797,-4.11225E-5
0.26778,0.000280416
0.262648,-0.000123956
0.257172,-0.000205323
0.252346,0.00011275
0.247332,-2.92598E-5
0.242453,3.4848E-5
0.2374,-1.9397E-5
0.227372,-0.00019346
0.227459,6.05048E-5
0.221986,-0.000198392
0.21682,-1.34657E-5
0.206884,-0.00015301
0.206859,1.95882E-5
0.202205,0.000234103
0.197238,-0.000165338
0.18701,-0.000154475
0.186696,0.000101956
0.176565,4.77107E-5
0.176643,0.000141407
0.166858,-0.000121421
0.16684,-9.67646E-5
0.156624,6.79409E-6
0.156487,6.84361E-5
0.146527,-0.000302882
0.141231,-0.000317676
0.141566,7.92989E-5
0.131471,-0.00013275
0.126322,-0.000168735
0.12632,-8.46568E-6
0.116263,5.81077E-5
0.111264,-8.46568E-6
0.106288,-0.000209652
0.101154,-0.00014801
0.0959456,-1.48627E-5
0.0957733,0.000273622
0.0860224,4.77793E-5
0.0809096,9.31364E-7
0.0762001,0.00019572
0.0706981,7.24361E-5
0.0660627,4.87793E-5
0.0609021,-5.34318E-7
0.0556831,5.1245E-5
0.0507293,7.83675E-5
0.0456775,0.000111421
0.0405547,-9.07646E-5
0.0358123,-2.17255E-5
0.0304509,3.74509E-5
0.0255155,5.3245E-5
0.0152065,2.85882E-5
0.0151271,3.35195E-5
0.0099934,-0.000134147
0.0049175,-0.000106024
-0.000235098,-0.000209583
-0.00525252,-6.1642E-5
-0.00995571,3.94509E-5
-0.020209,-0.000144475
-0.0202983,-0.000151872
-0.0249823,-8.86273E-6
-0.0345004,0.000334867
-0.0349196,-0.000160735
-0.03948,5.13136E-5
-0.0490464,0.000142544
-0.053747,1.28627E-5
-0.0539557,6.46421E-5
-0.0635348,8.68332E-5
-0.0682366,-0.000201652
-0.0732233,4.59166E-5
-0.0778345,-0.000163666
-0.0828876,-0.000136544
-0.0878848,-8.96959E-5
-0.0926186,0.000263897
-0.0970581,-0.000130613
-0.101803,6.41764E-5
-0.111795,6.51764E-5
-0.111648,-4.0848E-5
-0.12116,7.99705E-5
-0.121157,0.000178598
-0.130814,0.000196858
-0.135373,-5.32841E-6
-0.140315,0.000105627
-0.144881,0.000256034
-0.149759,0.000125353
-0.154766,0.000141147
-0.159476,0.00011649
-0.163947,4.49852E-5
-0.173603,-0.000178392
-0.173582,6.57107E-5
-0.178272,-0.00035099
-0.18803,-0.000284416
-0.192465,5.19166E-5
-0.197343,0.000155475
-0.19725,-0.000273553
NaN,NaN
