#ID:	4
#type:	Stressing
#start_time:	16/04/2025 17.48.52
#
# Parameters
#Sample area:	0.25 cm²
#Comment:	  
#Resolution of the measurement unit:	10 (higher better/slower)
#wait_duration:	1 min
#point_rate:	2 1/s
#point_spacing:	0 linear
#setpoint:	Inf W
##Sample holder climate : temperature:	[29.964,29.099] °C
##Sample holder climate : relative humidity:	[32.155,32.667] %
##IR temperature [0]:	[31.53,29.85] °C
##Stage temperature:	[30.2538,29.3448] °C
##Light intensity:	[0,0] %
#Power:	-0.000510553 mW
#Current:	0.000340472 mA
#Voltage:	-1.49955 V
#
#time (s),Voltage (V),current (mA),Power (mW),PCE (%)
1.15087,1.31956,-0.00028298,-0.00037341,Inf
1.67603,1.26552,-0.000307103,-0.000388644,Inf
2.18901,1.21628,-0.000337156,-0.000410075,Inf
2.70938,1.16673,-0.000363745,-0.000424393,Inf
3.2313,1.11804,-0.000191613,-0.00021423,Inf
3.75882,1.14239,-0.000158093,-0.000180604,Inf
4.28574,1.12744,-0.000305034,-0.000343907,Inf
4.81664,1.1132,-0.00025572,-0.000284669,Inf
5.34152,1.12308,-0.000300103,-0.00033704,Inf
5.86339,1.13253,-0.00038247,-0.000433158,Inf
6.39095,1.14248,-0.000121108,-0.000138363,Inf
6.92545,1.13749,-0.000451509,-0.000513588,Inf
7.44264,1.12774,-0.000206407,-0.000232772,Inf
7.97502,1.13259,-0.000246858,-0.00027959,Inf
8.49738,1.13709,-0.000121108,-0.00013771,Inf
9.02466,1.13752,3.91616E-5,4.45471E-5,Inf
9.55579,0.939925,4.77932E-6,4.4922E-6,Inf
10.0928,0.741189,-0.000226858,-0.000168144,Inf
10.6212,0.687921,-0.000381661,-0.000262553,Inf
11.1508,0.63971,2.51955E-6,1.61178E-6,Inf
11.6736,0.442182,6.92302E-5,3.06124E-5,Inf
12.2051,0.246776,0.000116215,2.86792E-5,Inf
12.72,0.0401099,6.45734E-5,2.59003E-6,Inf
13.2561,-0.163941,-0.000248431,4.0728E-5,Inf
13.7852,0.0402496,-3.65195E-5,-1.4699E-6,Inf
14.3172,-0.0102709,-0.000207117,2.12727E-6,Inf
14.8409,0.197416,-2.97255E-5,-5.86827E-6,Inf
15.3633,0.24685,9.40243E-5,2.32099E-5,Inf
15.8944,0.0400956,0.000205117,8.2243E-6,Inf
16.4212,-0.163868,0.000114024,-1.8685E-5,Inf
16.9559,-0.358002,0.000121559,-4.35182E-5,Inf
17.4849,-0.558513,-6.81616E-5,3.80691E-5,Inf
18.0221,-0.358044,-0.000174323,6.24154E-5,Inf
18.5537,-0.163817,7.21077E-5,-1.18125E-5,Inf
19.0765,-0.358045,2.78627E-5,-9.97611E-6,Inf
19.6041,-0.558468,6.00539E-5,-3.35382E-5,Inf
20.1267,-0.759785,4.04657E-5,-3.07452E-5,Inf
20.6491,-0.958037,0.000213201,-0.000204254,Inf
21.1811,-1.15979,0.000413058,-0.000479062,Inf
21.7117,-1.36137,0.000294843,-0.00040139,Inf
22.2392,-1.55914,0.000302377,-0.000471448,Inf
22.7605,-1.45746,0.000230804,-0.000336388,Inf
23.2898,-1.55909,0.000314705,-0.000490654,Inf
23.8281,-1.51069,0.000549411,-0.00082999,Inf
24.3501,-1.48693,0.000461112,-0.000685643,Inf
24.8797,-1.51106,0.000460646,-0.000696065,Inf
25.4113,-1.4964,0.000227872,-0.000340987,Inf
25.9404,-1.51083,0.00038421,-0.000580478,Inf
26.468,-1.50594,0.000328965,-0.000495403,Inf
26.9906,-1.50099,0.000753063,-0.00113034,Inf
27.5258,-1.50104,0.000232804,-0.000349449,Inf
28.0528,-1.49652,0.000328965,-0.000492302,Inf
28.5853,-1.50133,0.00047444,-0.000712291,Inf
29.1054,-1.49645,0.000582931,-0.000872328,Inf
29.6304,-1.50121,0.000375813,-0.000564175,Inf
30.1537,-1.49647,0.00040047,-0.000599293,Inf
30.6828,-1.50106,0.000533617,-0.000800989,Inf
31.2171,-1.49632,0.000560739,-0.000839047,Inf
31.7488,-1.50116,0.000612519,-0.000919491,Inf
32.2793,-1.50098,0.00021801,-0.000327228,Inf
32.7985,-1.49632,0.000605122,-0.000905458,Inf
33.3293,-1.50104,0.000489235,-0.000734363,Inf
33.8557,-1.49617,0.000245132,-0.00036676,Inf
34.3894,-1.50116,0.000225407,-0.000338372,Inf
34.9048,-1.50098,0.000693886,-0.00104151,Inf
35.4417,-1.50124,0.000494166,-0.000741862,Inf
35.974,-1.50105,0.000471975,-0.000708456,Inf
36.5021,-1.49602,0.000486769,-0.000728214,Inf
37.0365,-1.50099,0.000560739,-0.000841665,Inf
37.5603,-1.50077,0.000494166,-0.000741632,Inf
38.0933,-1.5009,0.000264858,-0.000397525,Inf
38.6234,-1.49627,0.00050896,-0.000761544,Inf
39.157,-1.5012,0.000444852,-0.000667812,Inf
39.6853,-1.49623,0.000311705,-0.000466382,Inf
40.2168,-1.5011,0.000469509,-0.000704779,Inf
40.7491,-1.49625,0.000575533,-0.00086114,Inf
41.271,-1.50088,0.000393073,-0.000589957,Inf
41.7939,-1.50124,9.47255E-5,-0.000142206,Inf
42.326,-1.50125,0.000511426,-0.000767779,Inf
42.8495,-1.49644,0.000390607,-0.00058452,Inf
43.3798,-1.50131,0.000227872,-0.000342106,Inf
43.9042,-1.5011,0.0004917,-0.000738092,Inf
44.4374,-1.49669,0.000242666,-0.000363196,Inf
44.9592,-1.50125,0.000580465,-0.000871422,Inf
45.4909,-1.49632,0.000513891,-0.000768947,Inf
46.0209,-1.50081,0.000612519,-0.000919274,Inf
46.5508,-1.4962,0.000319103,-0.000477442,Inf
47.0855,-1.50117,0.000592793,-0.000889881,Inf
47.6185,-1.50103,0.000447318,-0.000671438,Inf
48.147,-1.50099,0.000314171,-0.000471568,Inf
48.6823,-1.49627,0.000536083,-0.000802125,Inf
49.2073,-1.50122,0.00050896,-0.000764059,Inf
49.7374,-1.49648,0.000333897,-0.000499671,Inf
50.2637,-1.50092,0.000402936,-0.000604775,Inf
50.7964,-1.49623,0.00063471,-0.000949674,Inf
51.3232,-1.50146,0.000375813,-0.00056427,Inf
51.8583,-1.49623,0.000319103,-0.000477451,Inf
52.391,-1.5009,0.000464578,-0.000697285,Inf
52.9055,-1.49624,0.000521288,-0.000779973,Inf
53.4286,-1.50097,0.00065197,-0.000978589,Inf
53.9531,-1.49646,0.000676626,-0.00101255,Inf
54.4843,-1.50095,0.000469509,-0.000704709,Inf
55.0037,-1.49633,0.000388142,-0.000580789,Inf
55.5342,-1.5014,0.000311705,-0.000467996,Inf
56.0658,-1.50129,0.00047444,-0.000712273,Inf
56.5941,-1.49628,0.000585396,-0.000875914,Inf
57.1262,-1.50114,0.000560739,-0.00084175,Inf
57.6579,-1.49605,0.000595259,-0.000890536,Inf
58.1885,-1.50101,0.00010952,-0.00016439,Inf
58.7216,-1.50109,0.000385676,-0.000578933,Inf
59.2502,-1.50109,0.000225407,-0.000338357,Inf
59.7779,-1.50115,0.000398004,-0.000597463,Inf
60.2822,-1.50119,0.000422661,-0.000634496,Inf
60.8018,-1.49633,0.000457181,-0.000684094,Inf
61.3322,-1.50111,0.000141573,-0.000212517,Inf
