#ID:	1
#type:	Perform parallel JV
#start_time:	16/04/2025 17.35.39
#
# Parameters
#Sample area:	0.25 cm²
#Comment:	  
#Resolution of the measurement unit:	10 (higher better/slower)
#start_voltage:	-0.2 V
#stop_voltage:	1.4 V
#Scan rate:	10 mV/s
#settling_time:	10 ms
#direction:	1 0=forward,1=backward,2=for- & backward,3=back- & forward
##Sample holder climate : temperature:	[33.42,30.245] °C
##Sample holder climate : relative humidity:	[30.249,31.615] %
##IR temperature [0]:	[35.67,31.91] °C
##Stage temperature:	[35.8809,30.7062] °C
##Light intensity:	[0,0] %
#
#voltage (V),current (mA)
0.494747,-0.000239514
0.494791,-0.000195132
0.489833,4.65048E-5
0.485117,-0.000290294
0.475346,-0.000263171
0.475374,-0.000157147
0.465898,-0.000119162
0.466205,-0.00025724
0.456393,-0.000146284
0.452016,-0.000193132
0.447277,-0.000209392
0.442411,-0.000150215
0.437513,1.99166E-5
0.433032,0.000130872
0.428115,8.0093E-5
0.418546,-0.000262637
0.418447,4.55734E-5
0.409276,-7.67107E-5
0.409322,5.39705E-5
0.399731,8.35586E-5
0.399698,-5.94509E-5
0.390353,-0.000306019
0.385373,-8.0642E-5
0.380635,-1.40686E-5
0.371333,-7.07793E-5
0.37139,-0.000203926
0.366678,-1.0603E-5
0.361759,-0.000284294
0.352481,-0.000244843
0.347562,-8.35734E-5
0.347554,-4.65882E-5
0.338048,0.000195049
0.333329,-4.65882E-5
0.328807,-9.49018E-5
0.324067,-0.000161475
0.319442,-0.000218186
0.314313,-0.00021572
0.305225,-0.000328142
0.305195,-0.0004317
0.295999,-0.000108696
0.295491,-0.000256637
0.286548,0.000116681
0.281693,-0.00030495
0.277021,-0.000369058
0.277046,1.06568E-5
0.267233,-7.71077E-5
0.258017,-8.06864E-6
0.257817,-0.000294088
0.253192,-0.00010423
0.248463,-0.00015501
0.238718,4.47107E-5
0.238781,3.23823E-5
0.228377,4.57107E-5
0.22832,-1.34657E-5
0.217966,-0.00022798
0.218018,-0.000146613
0.207944,9.72546E-6
0.207814,0.000113284
0.197855,-9.62989E-5
0.197859,5.90391E-5
0.187791,-0.000124887
0.187972,-6.3245E-5
0.177578,-0.000206255
0.17793,6.25048E-5
0.167713,5.36421E-5
0.162403,-5.53432E-6
0.157391,-7.21077E-5
0.157157,8.56959E-5
0.147176,3.9848E-5
0.142713,4.7245E-5
0.137306,5.32841E-6
0.137593,-9.46568E-6
0.127518,6.79705E-5
0.122155,0.000181392
0.117031,0.000173995
0.116863,-5.2848E-5
0.10677,-0.00018746
0.10194,0.000174995
0.0966972,-2.22598E-5
0.091989,-7.15734E-5
0.0868099,-8.29018E-5
0.0818677,-6.07107E-5
0.0766798,-1.1397E-5
0.0716475,-0.000134681
0.066486,-8.92989E-5
0.0665011,-0.00023724
0.0563229,-5.7245E-5
0.0464861,6.45734E-5
0.0465964,0.000205117
0.0415672,-2.17255E-5
0.0361263,-0.00023624
0.0311028,2.93136E-6
0.026231,-0.000193323
0.0211173,-0.000242637
0.0159385,-6.51077E-5
0.0059256,-0.000187392
0.00581535,0.000120818
0.000515744,4.43823E-5
-0.00440729,0.000172598
-0.0147216,0.000346195
-0.0147642,-1.13284E-5
-0.0196749,8.23675E-5
-0.0246691,-8.28332E-5
-0.0348256,9.07646E-5
-0.0347321,3.15882E-5
-0.0451443,-9.41616E-5
-0.0447364,-0.000311142
-0.0501645,-1.52598E-5
-0.0604972,0.000121353
-0.0603536,3.01225E-5
-0.0654593,0.000367921
-0.0754707,1.1397E-5
-0.0753627,-0.000153804
-0.0855997,0.000240705
-0.0858458,-5.51764E-5
-0.0955653,0.00014801
-0.0957406,-0.000224308
-0.104967,0.000145544
-0.105232,5.1848E-5
-0.113983,1.83284E-5
-0.119412,5.2848E-5
-0.123809,0.000301882
-0.128903,-0.000109887
-0.133723,-7.43675E-5
-0.138291,8.34361E-5
-0.143528,-7.43675E-5
-0.153124,-0.000130078
-0.152863,-0.000112818
-0.157581,2.52598E-5
-0.167485,-6.79409E-6
-0.167219,-0.000186789
-0.176918,-1.81225E-5
-0.181752,0.000164338
-0.186546,0.000169269
-0.191269,-2.32841E-6
-0.191248,0.000165338
-0.200746,0.000123421
NaN,NaN
