#ID:	1
#type:	Perform parallel JV
#start_time:	16/04/2025 16.42.39
#
# Parameters
#Sample area:	0.25 cm²
#Comment:	  
#Resolution of the measurement unit:	10 (higher better/slower)
#start_voltage:	-0.2 V
#stop_voltage:	1.4 V
#Scan rate:	10 mV/s
#settling_time:	10 ms
#direction:	3 0=forward,1=backward,2=for- & backward,3=back- & forward
##Sample holder climate : temperature:	[21.486,21.627] °C
##Sample holder climate : relative humidity:	[38.921,38.428] %
##IR temperature [0]:	[21.33,23.33] °C
##Stage temperature:	[21.3819,21.4165] °C
##Light intensity:	[0,0] %
#
#voltage (V),current (mA)
1.09912,50.0154
1.09774,49.978
1.09707,50.0296
1.09632,49.9905
1.09601,50.0399
1.09556,49.9975
1.09541,50.0453
1.09503,50.0062
1.09478,50.004
1.09465,50.0078
1.0945,50.0071
1.0944,50.0059
1.09427,50.009
1.09413,50.0107
1.09405,50.0106
1.09396,50.0114
1.09384,50.0132
1.09377,50.0157
1.09365,50.0137
1.09358,50.0157
1.0935,50.0176
1.09342,50.0143
1.09335,50.0134
1.09327,50.0159
1.09321,50.0166
1.09311,50.0162
1.09307,50.0152
1.09303,50.017
1.09294,50.0145
1.0929,50.0155
1.09283,50.0147
1.09279,50.0163
1.0927,50.0139
1.09265,50.0147
1.09258,50.0152
1.09255,50.0151
1.09252,50.016
1.09245,50.0139
1.09237,50.0102
1.09235,50.0109
1.09229,50.0145
1.09224,50.0154
1.0922,50.0162
1.09214,50.0175
1.09213,50.016
1.09206,50.0161
1.09201,50.0151
1.09195,50.0129
1.09192,50.0114
1.09188,50.0135
1.09183,50.0129
1.09183,50.0118
1.0918,50.0149
1.09174,50.0126
1.09168,50.0154
1.09169,50.0139
1.09163,50.0203
1.09159,50.0191
1.09155,50.018
1.09155,50.0151
1.09151,50.0159
1.09129,49.9697
1.09096,49.882
1.0904,49.75
1.08957,49.5212
1.08867,49.2992
1.08769,49.0319
1.0865,48.7176
1.08531,48.4026
1.08379,47.9951
1.08225,47.5897
1.08053,47.136
1.07862,46.6317
1.07287,45.1539
1.06723,43.7039
1.06162,42.2789
1.0558,40.826
1.04995,39.4038
1.04395,37.9519
1.03807,36.5705
1.0319,35.1352
1.0257,33.7351
1.0196,32.3887
1.01321,31.0182
1.00661,29.6284
0.9999,28.2585
0.993263,26.938
0.986266,25.5935
0.979344,24.3042
0.972284,23.037
0.964706,21.7352
0.957303,20.5012
0.94993,19.323
0.942007,18.1098
0.933766,16.914
0.925083,15.7182
0.916856,14.6422
0.908577,13.6187
