#ID:	4
#type:	Stressing
#start_time:	16/04/2025 17.48.52
#
# Parameters
#Sample area:	0.25 cm²
#Comment:	  
#Resolution of the measurement unit:	10 (higher better/slower)
#wait_duration:	1 min
#point_rate:	2 1/s
#point_spacing:	0 linear
#setpoint:	Inf W
##Sample holder climate : temperature:	[29.964,29.099] °C
##Sample holder climate : relative humidity:	[32.155,32.667] %
##IR temperature [0]:	[31.53,29.85] °C
##Stage temperature:	[30.2538,29.3448] °C
##Light intensity:	[0,0] %
#Power:	-0.00091093 mW
#Current:	0.000607587 mA
#Voltage:	-1.49926 V
#
#time (s),Voltage (V),current (mA),Power (mW),PCE (%)
21.1811,-1.49623,0.000393073,-0.000588128,Inf
21.7117,-1.50101,0.000449784,-0.000675129,Inf
22.2392,-1.49652,0.000163765,-0.000245077,Inf
22.7605,-1.50099,0.00041773,-0.000627007,Inf
23.2898,-1.49626,0.000398004,-0.000595518,Inf
23.8281,-1.50084,0.000573068,-0.000860085,Inf
24.3501,-1.49591,0.000153902,-0.000230223,Inf
24.8797,-1.50078,0.000262392,-0.000393793,Inf
25.4113,-1.49594,0.000314171,-0.000469981,Inf
25.9404,-1.50091,0.000407867,-0.000612172,Inf
26.468,-1.49609,0.000205681,-0.000307718,Inf
26.9906,-1.50091,0.000518823,-0.000778704,Inf
27.5258,-1.50118,0.000331431,-0.000497537,Inf
28.0528,-1.4962,0.000267323,-0.000399968,Inf
28.5853,-1.50065,0.000610053,-0.000915476,Inf
29.1054,-1.50094,0.000410333,-0.000615885,Inf
29.6304,-1.5007,0.000301843,-0.000452976,Inf
30.1537,-1.49647,0.000178559,-0.000267208,Inf
30.6828,-1.50102,0.000262392,-0.000393856,Inf
31.2171,-1.49622,0.000153902,-0.000230271,Inf
31.7488,-1.50115,0.000575533,-0.000863963,Inf
32.2793,-1.49629,0.000328965,-0.000492228,Inf
32.7985,-1.50125,0.000494166,-0.000741867,Inf
33.3293,-1.50091,0.00052622,-0.000789808,Inf
33.8557,-1.496,0.000442387,-0.00066181,Inf
34.3894,-1.50111,0.000361019,-0.000541931,Inf
34.9048,-1.50111,0.00050896,-0.000764006,Inf
35.4417,-1.49625,0.000506494,-0.000757844,Inf
35.974,-1.50105,0.000484303,-0.000726964,Inf
36.5021,-1.49702,0.000363485,-0.000544145,Inf
37.0365,-1.50154,0.000449784,-0.000675368,Inf
37.5603,-1.49663,0.000432524,-0.00064733,Inf
38.0933,-1.5012,0.000425127,-0.0006382,Inf
38.6234,-1.50127,0.000595259,-0.000893643,Inf
39.157,-1.50081,0.000457181,-0.000686141,Inf
39.6853,-1.50103,0.000447318,-0.000671439,Inf
40.2168,-1.4963,0.000506494,-0.00075787,Inf
40.7491,-1.50103,0.000464578,-0.000697343,Inf
41.271,-1.49649,0.000467043,-0.000698926,Inf
41.7939,-1.50151,0.000328965,-0.000493944,Inf
42.326,-1.50114,0.000153902,-0.000231027,Inf
42.8495,-1.50115,0.000193353,-0.000290252,Inf
43.3798,-1.49681,0.000351156,-0.000525613,Inf
43.9042,-1.50098,0.000442387,-0.000664016,Inf
44.4374,-1.49636,0.000501563,-0.000750519,Inf
44.9592,-1.50108,0.000432524,-0.000649255,Inf
45.4909,-1.49642,0.000390607,-0.000584511,Inf
46.0209,-1.50078,0.000476906,-0.000715734,Inf
46.5508,-1.50104,0.000319103,-0.000478987,Inf
47.0855,-1.50119,0.000457181,-0.000686314,Inf
47.6185,-1.50086,0.000533617,-0.000800887,Inf
48.147,-1.49641,0.00047444,-0.000709957,Inf
48.6823,-1.50083,0.000733337,-0.00110061,Inf
49.2073,-1.50077,5.28089E-5,-7.92537E-5,Inf
49.7374,-1.49598,0.000395539,-0.000591717,Inf
50.2637,-1.50081,0.000156368,-0.000234679,Inf
50.7964,-1.49627,0.0003265,-0.000488532,Inf
51.3232,-1.5009,0.000252529,-0.00037902,Inf
51.8583,-1.50087,0.000282117,-0.000423421,Inf
52.391,-1.49621,0.000575533,-0.000861119,Inf
52.9055,-1.50106,0.000237735,-0.000356855,Inf
53.4286,-1.49555,0.000393073,-0.00058786,Inf
53.9531,-1.50088,0.000319103,-0.000478936,Inf
54.4843,-1.4958,0.000321568,-0.000481003,Inf
55.0037,-1.50065,0.00047444,-0.000711967,Inf
55.5342,-1.49615,0.000410333,-0.00061392,Inf
56.0658,-1.50072,0.000388142,-0.000582491,Inf
56.5941,-1.49574,0.000560739,-0.000838721,Inf
57.1262,-1.50047,0.000437455,-0.000656386,Inf
57.6579,-1.49579,0.000114451,-0.000171195,Inf
58.1885,-1.50076,0.000356088,-0.000534403,Inf
58.7216,-1.49585,0.000484303,-0.000724445,Inf
59.2502,-1.50072,0.000287049,-0.00043078,Inf
59.7779,-1.49594,0.000558274,-0.000835144,Inf
60.2822,-1.50084,0.000496632,-0.000745363,Inf
60.8018,-1.49624,0.00061745,-0.000923853,Inf
61.3322,-1.5007,0.00070868,-0.00106351,Inf
