#ID:	1
#type:	Perform parallel JV
#start_time:	16/04/2025 16.42.39
#
# Parameters
#Sample area:	0.25 cm²
#Comment:	  
#Resolution of the measurement unit:	10 (higher better/slower)
#start_voltage:	-0.2 V
#stop_voltage:	1.4 V
#Scan rate:	10 mV/s
#settling_time:	10 ms
#direction:	3 0=forward,1=backward,2=for- & backward,3=back- & forward
##Sample holder climate : temperature:	[21.486,21.627] °C
##Sample holder climate : relative humidity:	[38.921,38.428] %
##IR temperature [0]:	[21.33,23.33] °C
##Stage temperature:	[21.3819,21.4165] °C
##Light intensity:	[0,0] %
#
#voltage (V),current (mA)
1.11563,50.0675
1.11386,49.9915
1.1131,50.0491
1.11237,50.0559
1.11164,50.0183
1.11117,50.0224
1.11082,50.0258
1.11052,50.0267
1.11024,50.0276
1.11005,50.0329
1.10984,50.0349
1.10967,50.0331
1.10951,50.0367
1.10937,50.0397
1.10926,50.0399
1.10912,50.0432
1.10897,50.0435
1.1089,50.0454
1.1088,50.0445
1.10869,50.0489
1.10856,50.0485
1.1085,50.0479
1.1084,50.0471
1.10833,50.0508
1.10826,50.0501
1.10813,50.049
1.1081,50.0504
1.10805,50.0473
1.10797,50.0478
1.10788,50.0455
1.10785,50.0545
1.1078,50.0497
1.1077,50.0495
1.10761,50.0489
1.10759,50.0496
1.10751,50.054
1.10748,50.0535
1.10742,50.0539
1.10741,50.0549
1.10733,50.053
1.10728,50.0557
1.10722,50.0548
1.10719,50.0561
1.10714,50.0571
1.10714,50.0569
1.10707,50.0524
1.107,50.0522
1.107,50.0544
1.10698,50.0548
1.10694,50.0563
1.10697,50.0552
1.10699,50.0564
1.107,50.0551
1.10702,50.0558
1.10696,50.0567
1.10695,50.0547
1.10694,50.0574
1.10689,50.0525
1.10671,50.012
1.10614,49.8738
1.10559,49.7425
1.10482,49.5583
1.10392,49.3342
1.1028,49.0583
1.10149,48.7373
1.10002,48.3781
1.09855,48.0172
1.09691,47.6067
1.09509,47.1609
1.09321,46.7054
1.09115,46.2038
1.08488,44.714
1.07858,43.2165
1.07233,41.7613
1.06598,40.2987
1.05973,38.8822
1.05336,37.4656
1.04678,36.0275
1.04026,34.6384
1.03384,33.2949
1.02704,31.9079
1.02022,30.5398
1.01345,29.2242
1.00629,27.8724
0.999296,26.5815
0.99223,25.3199
0.985017,24.0687
0.977531,22.8138
0.969887,21.5781
0.962588,20.429
0.954829,19.2655
0.946824,18.1106
0.938285,16.9372
0.929957,15.8435
0.921245,14.7539
0.912622,13.7412
0.904539,12.8251
0.89895,12.2171
0.894012,11.6965
0.889454,11.2321
0.889146,11.1865
0.888412,11.1009
0.88724,10.9757
0.885578,10.8061
0.88345,10.5958
0.881254,10.3893
0.878564,10.1386
0.875804,9.88898
0.872539,9.60057
0.86917,9.31001
0.865591,9.01309
0.861432,8.67242
0.857149,8.34398
0.852081,7.9663
0.847537,7.63723
0.842156,7.26687
0.837139,6.93763
0.831995,6.61223
0.825967,6.25074
0.820271,5.92868
0.814454,5.61212
