#ID:	1
#type:	Perform parallel JV
#start_time:	16/04/2025 16.42.39
#
# Parameters
#Sample area:	0.25 cm²
#Comment:	  
#Resolution of the measurement unit:	10 (higher better/slower)
#start_voltage:	-0.2 V
#stop_voltage:	1.4 V
#Scan rate:	10 mV/s
#settling_time:	10 ms
#direction:	3 0=forward,1=backward,2=for- & backward,3=back- & forward
##Sample holder climate : temperature:	[21.486,21.627] °C
##Sample holder climate : relative humidity:	[38.921,38.428] %
##IR temperature [0]:	[21.33,23.33] °C
##Stage temperature:	[21.3819,21.4165] °C
##Light intensity:	[0,0] %
#
#voltage (V),current (mA)
0.0664097,6.86273E-6
0.0614665,1.42598E-5
0.0565791,-5.47793E-5
0.0515831,-4.9848E-5
0.0469109,0.000131147
0.0368288,8.18332E-5
0.036753,-0.000191858
0.0265484,-0.000259897
0.0264192,-6.75734E-5
0.0214769,0.000112421
0.0167631,-0.000269759
0.00660312,-1.23284E-5
0.00686195,2.46568E-5
-0.00308973,4.93136E-6
-0.00330649,0.000184926
-0.0133531,0.00023524
-0.01791,0.000121818
-0.0180499,6.75734E-5
-0.0278691,2.56568E-5
-0.0328237,6.61077E-5
-0.0327852,7.59705E-5
-0.0428117,-4.65682E-7
-0.0480293,0.00020172
-0.0527991,3.75195E-5
-0.0580436,-0.000381646
-0.0631149,6.71077E-5
-0.0624935,0.000126284
-0.0728713,-4.53136E-5
-0.0775049,1.53432E-6
-0.08259,0.000137147
-0.0866964,-0.00013901
-0.0915389,0.000108559
-0.101304,-7.32841E-6
-0.100849,-0.000199652
-0.110863,0.000198323
-0.110764,8.73675E-5
-0.120385,-8.79409E-6
-0.120325,8.24361E-5
-0.129876,0.000215583
-0.134443,0.000251103
-0.13939,0.000256034
-0.140207,0.000288088
-0.14957,0.000376852
-0.154146,0.000128818
-0.159327,0.000114024
-0.163846,-7.82989E-5
-0.168442,0.000175666
-0.178231,2.87255E-5
-0.178437,0.000149544
-0.188363,1.60295E-6
-0.18822,-0.000180858
-0.192332,2.60295E-6
-0.202389,0.000320676
NaN,NaN
-0.197348,0.000236843
-0.197454,5.06864E-6
-0.18799,9.77645E-5
-0.188001,0.000230911
-0.178336,-0.000151269
-0.173405,4.84509E-5
-0.16851,-4.32841E-6
-0.16872,-0.000127613
-0.159358,-1.17255E-5
-0.154235,9.42989E-5
-0.149345,0.000275759
-0.144459,-0.000121215
-0.140002,-7.79409E-6
-0.135325,7.60391E-5
-0.130159,6.0245E-5
-0.120422,-6.30391E-5
-0.120101,6.0245E-5
-0.120058,0.000102162
-0.110833,0.000213117
-0.101102,0.000236774
-0.100891,9.62302E-5
-0.0962231,-8.62302E-5
-0.0911862,-0.000147872
-0.0816131,4.59166E-5
-0.0817685,-1.32598E-5
-0.072064,4E-6
-0.0723552,-0.000102024
-0.062907,3.50539E-5
-0.0582927,0.00012875
-0.0527638,0.000163269
-0.0478521,0.000228843
-0.0427282,-0.000202652
-0.0375053,-2.01911E-5
-0.032625,-0.000177995
-0.0329302,-6.21077E-5
-0.0230916,0.000176063
-0.0131531,3.79852E-5
-0.0129108,6.75734E-5
-0.00816576,2.46568E-6
-0.00298903,-6.41077E-5
0.00191597,0.000362455
0.011548,-0.000121818
0.0114602,-9.46959E-5
0.016665,-0.000104559
0.0264697,-0.000237705
0.0267241,-0.000156338
0.0365946,-8.82989E-5
0.0368544,0.000108956
0.0466333,7.19705E-5
0.0466413,-0.000103093
0.0567291,-0.000269294
0.0572559,0.000115353
0.0668469,-0.000170666
0.0669048,-1.28627E-5
0.0769262,-5.8245E-5
0.0817095,-0.000154407
0.0866965,-0.000228377
0.0869258,-8.29018E-5
0.0962569,-8.14361E-5
0.101507,-0.00018746
0.106494,-5.67793E-5
0.111472,-1.83284E-5
0.116322,-6.51764E-5
0.121356,0.000201117
0.126464,1.61911E-5
0.131183,-0.000152475
0.136619,-9.82302E-5
0.141275,0.000140941
0.146061,-5.63136E-5
0.1511,0.000107887
0.15608,-8.19705E-5
0.166243,0.000169529
0.16588,-0.000192926
0.170561,-0.000112559
0.18059,8.62728E-7
0.181306,-0.000129818
0.191009,-1.98627E-5
0.191051,0.000160132
0.195858,-0.000143147
0.205589,0.000110818
0.205901,7.38332E-5
0.215933,-0.000173735
0.220578,9.749E-5
0.220624,3.5848E-5
0.230569,0.000148269
0.235648,4.47107E-5
0.235821,0.000288813
0.245611,0.000116215
0.250801,0.000137407
0.255406,2.64509E-5
0.26022,0.000462877
0.265729,0.000573832
0.266173,0.000322333
0.275507,0.000710911
0.280361,0.000947616
0.284769,0.000826798
0.294518,0.00128688
0.294451,0.00106743
0.299351,0.00146441
0.304248,0.00136825
0.313551,0.00201326
0.313639,0.00188011
0.323325,0.00251626
0.323203,0.00269872
0.332557,0.00328701
0.337091,0.00370618
0.341992,0.00408343
0.347025,0.00477629
0.351663,0.00521911
0.356212,0.00612155
0.361004,0.00679958
0.370396,0.00839616
0.370462,0.00826796
0.379882,0.010191
0.379704,0.0103586
0.388981,0.0128832
0.393546,0.01393
0.398242,0.0154167
0.402778,0.0171079
0.407803,0.0189915
0.41716,0.0230338
0.416995,0.0230264
0.421167,0.0249519
0.430513,0.0304265
0.434933,0.0329289
0.439475,0.0357839
0.443806,0.039445
0.448389,0.0431505
0.452633,0.0466948
0.461635,0.0554544
0.461466,0.0554149
0.470078,0.0652657
0.47421,0.0702433
0.478602,0.0763304
0.486894,0.088978
0.491104,0.0958727
0.495193,0.103597
0.499072,0.110426
0.503269,0.120211
0.510813,0.137125
0.518747,0.157302
0.518518,0.156336
0.525281,0.176387
0.529677,0.19017
0.536245,0.211466
0.54005,0.224558
0.546983,0.252343
0.547038,0.252794
0.557294,0.295353
0.560515,0.31196
0.56703,0.34424
0.570152,0.362057
0.573269,0.380535
0.579726,0.417065
0.585544,0.452705
0.591348,0.491812
0.597212,0.533843
0.599974,0.555045
0.605735,0.599265
0.608311,0.621578
0.616215,0.688317
0.618913,0.713434
0.626186,0.780449
0.628695,0.805502
0.635767,0.879402
0.640414,0.928935
0.645078,0.981818
0.649434,1.03425
0.653953,1.08742
0.660412,1.1691
0.664477,1.22455
0.668537,1.28103
0.672378,1.33703
0.678446,1.42793
0.6841,1.5142
0.68767,1.57416
0.693117,1.66472
0.698228,1.75806
0.703587,1.85867
0.706792,1.91803
0.711301,2.01202
0.717226,2.13462
0.721519,2.22819
0.725689,2.32282
0.729823,2.41871
0.735091,2.54847
0.739004,2.64664
0.743993,2.78249
0.748658,2.91478
0.753345,3.04909
0.75785,3.18411
0.762331,3.32426
0.767591,3.49821
0.771623,3.63936
0.776633,3.82043
0.780592,3.96791
0.785456,4.15511
0.790051,4.34712
0.794598,4.53639
0.798942,4.72976
0.804039,4.9657
0.808096,5.15977
0.812006,5.35909
0.81659,5.59414
0.820981,5.83214
0.825241,6.07257
0.829432,6.31851
0.834205,6.61061
0.838675,6.89201
0.842367,7.13609
0.846563,7.41911
0.850624,7.70723
0.85518,8.03489
0.859017,8.32716
0.863341,8.66306
0.867423,8.99505
0.871561,9.3359
0.875418,9.67034
0.879826,10.0587
0.883508,10.4013
0.888079,10.8294
0.892051,11.2205
0.895876,11.6056
0.900095,12.04
0.904107,12.4639
0.908023,12.8944
0.911865,13.3197
0.915968,13.7941
0.919967,14.2644
0.923952,14.751
0.928045,15.2553
0.939662,16.7377
0.95018,18.1818
0.958724,19.4243
0.967058,20.692
0.975275,21.9962
0.982879,23.2567
0.989802,24.4511
0.996556,25.6521
1.00327,26.8738
1.00952,28.0541
1.01562,29.2329
1.02139,30.3748
1.027,31.5138
1.03275,32.6965
1.03836,33.8894
1.04364,35.0339
1.04867,36.1438
1.05381,37.2978
1.05911,38.4984
1.06411,39.6609
1.06902,40.8249
1.07383,41.9683
1.0785,43.1171
1.08311,44.2418
1.0878,45.4181
1.09248,46.6002
1.09702,47.7631
1.10147,48.9286
1.10561,50.0208
1.10529,50.0252
1.10512,50.0293
1.10496,50.0274
1.1048,50.0296
1.10468,50.0282
1.10458,50.0293
1.10448,50.0311
1.10438,50.0342
1.10428,50.0341
1.10419,50.0292
1.10412,50.0333
1.10404,50.0341
1.10398,50.0336
1.10395,50.032
1.10386,50.0319
1.1038,50.03
1.10378,50.035
1.10368,50.0349
1.10363,50.0314
1.10358,50.0316
1.10351,50.0343
1.10344,50.0333
1.1034,50.0339
1.10337,50.0347
1.10332,50.036
1.10325,50.0348
1.10321,50.0338
1.10317,50.034
1.10314,50.036
1.1031,50.0342
1.10306,50.034
1.103,50.0355
1.10297,50.0322
1.10294,50.0378
1.10287,50.0384
1.10284,50.0376
1.10282,50.0383
1.10278,50.0354
1.10271,50.0321
1.10269,50.0369
1.10266,50.0352
1.10264,50.0387
1.1026,50.0375
1.10256,50.0386
1.10255,50.0387
1.1025,50.0365
1.10245,50.0342
1.10245,50.0355
1.10242,50.0356
1.10239,50.0446
1.10238,50.0429
1.10232,50.0415
1.10231,50.0448
NaN,NaN
